agreement	disagreement	number	subject_index	verb_index	completed
De man observeert	De man observeren	singular	1	2	De man observeert de persoon publiekelijk en openlijk.
De man observeert	De man observeren	singular	1	2	De man observeert de persoon publiekelijk en waarschijnlijk.
De man observeert	De man observeren	singular	1	2	De man observeert de persoon publiekelijk en zeker.
De man vermijdt	De man vermijden	singular	1	2	De man vermijdt de persoon voorzichtig en openlijk.
De man vermijdt	De man vermijden	singular	1	2	De man vermijdt de persoon voorzichtig en waarschijnlijk.
De man vermijdt	De man vermijden	singular	1	2	De man vermijdt de persoon voorzichtig en zeker.
De man vermijdt	De man vermijden	singular	1	2	De man vermijdt de persoon bewust en openlijk.
De man vermijdt	De man vermijden	singular	1	2	De man vermijdt de persoon bewust en waarschijnlijk.
De man vermijdt	De man vermijden	singular	1	2	De man vermijdt de persoon bewust en zeker.
De man vermijdt	De man vermijden	singular	1	2	De man vermijdt de persoon publiekelijk en openlijk.
De man vermijdt	De man vermijden	singular	1	2	De man vermijdt de persoon publiekelijk en waarschijnlijk.
De man vermijdt	De man vermijden	singular	1	2	De man vermijdt de persoon publiekelijk en zeker.
De man verwart	De man verwarren	singular	1	2	De man verwart de persoon voorzichtig en openlijk.
De man verwart	De man verwarren	singular	1	2	De man verwart de persoon voorzichtig en waarschijnlijk.
De man verwart	De man verwarren	singular	1	2	De man verwart de persoon voorzichtig en zeker.
De man verwart	De man verwarren	singular	1	2	De man verwart de persoon bewust en openlijk.
De man verwart	De man verwarren	singular	1	2	De man verwart de persoon bewust en waarschijnlijk.
De man verwart	De man verwarren	singular	1	2	De man verwart de persoon bewust en zeker.
De man verwart	De man verwarren	singular	1	2	De man verwart de persoon publiekelijk en openlijk.
De man verwart	De man verwarren	singular	1	2	De man verwart de persoon publiekelijk en waarschijnlijk.
De man verwart	De man verwarren	singular	1	2	De man verwart de persoon publiekelijk en zeker.
De man kent	De man kennen	singular	1	2	De man kent de persoon voorzichtig en openlijk.
De man kent	De man kennen	singular	1	2	De man kent de persoon voorzichtig en waarschijnlijk.
De man kent	De man kennen	singular	1	2	De man kent de persoon voorzichtig en zeker.
De man kent	De man kennen	singular	1	2	De man kent de persoon bewust en openlijk.
De man kent	De man kennen	singular	1	2	De man kent de persoon bewust en waarschijnlijk.
De man kent	De man kennen	singular	1	2	De man kent de persoon bewust en zeker.
De man kent	De man kennen	singular	1	2	De man kent de persoon publiekelijk en openlijk.
De man kent	De man kennen	singular	1	2	De man kent de persoon publiekelijk en waarschijnlijk.
De man kent	De man kennen	singular	1	2	De man kent de persoon publiekelijk en zeker.
De man bewondert	De man bewonderen	singular	1	2	De man bewondert de persoon voorzichtig en openlijk.
De man bewondert	De man bewonderen	singular	1	2	De man bewondert de persoon voorzichtig en waarschijnlijk.
De man bewondert	De man bewonderen	singular	1	2	De man bewondert de persoon voorzichtig en zeker.
De man bewondert	De man bewonderen	singular	1	2	De man bewondert de persoon bewust en openlijk.
De man bewondert	De man bewonderen	singular	1	2	De man bewondert de persoon bewust en waarschijnlijk.
De man bewondert	De man bewonderen	singular	1	2	De man bewondert de persoon bewust en zeker.
De man bewondert	De man bewonderen	singular	1	2	De man bewondert de persoon publiekelijk en openlijk.
De man bewondert	De man bewonderen	singular	1	2	De man bewondert de persoon publiekelijk en waarschijnlijk.
De man bewondert	De man bewonderen	singular	1	2	De man bewondert de persoon publiekelijk en zeker.
De man onthoudt	De man onthouden	singular	1	2	De man onthoudt de persoon voorzichtig en openlijk.
De man onthoudt	De man onthouden	singular	1	2	De man onthoudt de persoon voorzichtig en waarschijnlijk.
De man onthoudt	De man onthouden	singular	1	2	De man onthoudt de persoon voorzichtig en zeker.
De man onthoudt	De man onthouden	singular	1	2	De man onthoudt de persoon bewust en openlijk.
De man onthoudt	De man onthouden	singular	1	2	De man onthoudt de persoon bewust en waarschijnlijk.
De man onthoudt	De man onthouden	singular	1	2	De man onthoudt de persoon bewust en zeker.
De man onthoudt	De man onthouden	singular	1	2	De man onthoudt de persoon publiekelijk en openlijk.
De man onthoudt	De man onthouden	singular	1	2	De man onthoudt de persoon publiekelijk en waarschijnlijk.
De man onthoudt	De man onthouden	singular	1	2	De man onthoudt de persoon publiekelijk en zeker.
De man begrijpt	De man begrijpen	singular	1	2	De man begrijpt de persoon voorzichtig en openlijk.
De man begrijpt	De man begrijpen	singular	1	2	De man begrijpt de persoon voorzichtig en waarschijnlijk.
De man begrijpt	De man begrijpen	singular	1	2	De man begrijpt de persoon voorzichtig en zeker.
De man begrijpt	De man begrijpen	singular	1	2	De man begrijpt de persoon bewust en openlijk.
De man begrijpt	De man begrijpen	singular	1	2	De man begrijpt de persoon bewust en waarschijnlijk.
De man begrijpt	De man begrijpen	singular	1	2	De man begrijpt de persoon bewust en zeker.
De man begrijpt	De man begrijpen	singular	1	2	De man begrijpt de persoon publiekelijk en openlijk.
De man begrijpt	De man begrijpen	singular	1	2	De man begrijpt de persoon publiekelijk en waarschijnlijk.
De man begrijpt	De man begrijpen	singular	1	2	De man begrijpt de persoon publiekelijk en zeker.
De man inspireert	De man inspireren	singular	1	2	De man inspireert de persoon voorzichtig en openlijk.
De man inspireert	De man inspireren	singular	1	2	De man inspireert de persoon voorzichtig en waarschijnlijk.
De man inspireert	De man inspireren	singular	1	2	De man inspireert de persoon voorzichtig en zeker.
De man inspireert	De man inspireren	singular	1	2	De man inspireert de persoon bewust en openlijk.
De man inspireert	De man inspireren	singular	1	2	De man inspireert de persoon bewust en waarschijnlijk.
De man inspireert	De man inspireren	singular	1	2	De man inspireert de persoon bewust en zeker.
De man inspireert	De man inspireren	singular	1	2	De man inspireert de persoon publiekelijk en openlijk.
De man inspireert	De man inspireren	singular	1	2	De man inspireert de persoon publiekelijk en waarschijnlijk.
De man inspireert	De man inspireren	singular	1	2	De man inspireert de persoon publiekelijk en zeker.
De boer stimuleert	De boer stimuleren	singular	1	2	De boer stimuleert de persoon voorzichtig en openlijk.
De boer stimuleert	De boer stimuleren	singular	1	2	De boer stimuleert de persoon voorzichtig en waarschijnlijk.
De boer stimuleert	De boer stimuleren	singular	1	2	De boer stimuleert de persoon voorzichtig en zeker.
De boer stimuleert	De boer stimuleren	singular	1	2	De boer stimuleert de persoon bewust en openlijk.
De boer stimuleert	De boer stimuleren	singular	1	2	De boer stimuleert de persoon bewust en waarschijnlijk.
De boer stimuleert	De boer stimuleren	singular	1	2	De boer stimuleert de persoon bewust en zeker.
De boer stimuleert	De boer stimuleren	singular	1	2	De boer stimuleert de persoon publiekelijk en openlijk.
De boer stimuleert	De boer stimuleren	singular	1	2	De boer stimuleert de persoon publiekelijk en waarschijnlijk.
De boer stimuleert	De boer stimuleren	singular	1	2	De boer stimuleert de persoon publiekelijk en zeker.
De boer bekritiseert	De boer bekritiseren	singular	1	2	De boer bekritiseert de persoon voorzichtig en openlijk.
De boer bekritiseert	De boer bekritiseren	singular	1	2	De boer bekritiseert de persoon voorzichtig en waarschijnlijk.
De boer bekritiseert	De boer bekritiseren	singular	1	2	De boer bekritiseert de persoon voorzichtig en zeker.
De boer bekritiseert	De boer bekritiseren	singular	1	2	De boer bekritiseert de persoon bewust en openlijk.
De boer bekritiseert	De boer bekritiseren	singular	1	2	De boer bekritiseert de persoon bewust en waarschijnlijk.
De boer bekritiseert	De boer bekritiseren	singular	1	2	De boer bekritiseert de persoon bewust en zeker.
De boer bekritiseert	De boer bekritiseren	singular	1	2	De boer bekritiseert de persoon publiekelijk en openlijk.
De boer bekritiseert	De boer bekritiseren	singular	1	2	De boer bekritiseert de persoon publiekelijk en waarschijnlijk.
De boer bekritiseert	De boer bekritiseren	singular	1	2	De boer bekritiseert de persoon publiekelijk en zeker.
De boer ontmoedigt	De boer ontmoedigen	singular	1	2	De boer ontmoedigt de persoon voorzichtig en openlijk.
De boer ontmoedigt	De boer ontmoedigen	singular	1	2	De boer ontmoedigt de persoon voorzichtig en waarschijnlijk.
De boer ontmoedigt	De boer ontmoedigen	singular	1	2	De boer ontmoedigt de persoon voorzichtig en zeker.
De boer ontmoedigt	De boer ontmoedigen	singular	1	2	De boer ontmoedigt de persoon bewust en openlijk.
De boer ontmoedigt	De boer ontmoedigen	singular	1	2	De boer ontmoedigt de persoon bewust en waarschijnlijk.
De boer ontmoedigt	De boer ontmoedigen	singular	1	2	De boer ontmoedigt de persoon bewust en zeker.
De boer ontmoedigt	De boer ontmoedigen	singular	1	2	De boer ontmoedigt de persoon publiekelijk en openlijk.
De boer ontmoedigt	De boer ontmoedigen	singular	1	2	De boer ontmoedigt de persoon publiekelijk en waarschijnlijk.
De boer ontmoedigt	De boer ontmoedigen	singular	1	2	De boer ontmoedigt de persoon publiekelijk en zeker.
De boer groet	De boer groeten	singular	1	2	De boer groet de persoon voorzichtig en openlijk.
De boer groet	De boer groeten	singular	1	2	De boer groet de persoon voorzichtig en waarschijnlijk.
De boer groet	De boer groeten	singular	1	2	De boer groet de persoon voorzichtig en zeker.
De boer groet	De boer groeten	singular	1	2	De boer groet de persoon bewust en openlijk.
De boer groet	De boer groeten	singular	1	2	De boer groet de persoon bewust en waarschijnlijk.
De boer groet	De boer groeten	singular	1	2	De boer groet de persoon bewust en zeker.
De boer groet	De boer groeten	singular	1	2	De boer groet de persoon publiekelijk en openlijk.
De boer groet	De boer groeten	singular	1	2	De boer groet de persoon publiekelijk en waarschijnlijk.
De boer groet	De boer groeten	singular	1	2	De boer groet de persoon publiekelijk en zeker.
De boer bemoedigt	De boer bemoedigen	singular	1	2	De boer bemoedigt de persoon voorzichtig en openlijk.
De boer bemoedigt	De boer bemoedigen	singular	1	2	De boer bemoedigt de persoon voorzichtig en waarschijnlijk.
De boer bemoedigt	De boer bemoedigen	singular	1	2	De boer bemoedigt de persoon voorzichtig en zeker.
De boer bemoedigt	De boer bemoedigen	singular	1	2	De boer bemoedigt de persoon bewust en openlijk.
De boer bemoedigt	De boer bemoedigen	singular	1	2	De boer bemoedigt de persoon bewust en waarschijnlijk.
De boer bemoedigt	De boer bemoedigen	singular	1	2	De boer bemoedigt de persoon bewust en zeker.
De boer bemoedigt	De boer bemoedigen	singular	1	2	De boer bemoedigt de persoon publiekelijk en openlijk.
De boer bemoedigt	De boer bemoedigen	singular	1	2	De boer bemoedigt de persoon publiekelijk en waarschijnlijk.
De boer bemoedigt	De boer bemoedigen	singular	1	2	De boer bemoedigt de persoon publiekelijk en zeker.
De boer observeert	De boer observeren	singular	1	2	De boer observeert de persoon voorzichtig en openlijk.
De boer observeert	De boer observeren	singular	1	2	De boer observeert de persoon voorzichtig en waarschijnlijk.
De boer observeert	De boer observeren	singular	1	2	De boer observeert de persoon voorzichtig en zeker.
De boer observeert	De boer observeren	singular	1	2	De boer observeert de persoon bewust en openlijk.
De boer observeert	De boer observeren	singular	1	2	De boer observeert de persoon bewust en waarschijnlijk.
De boer observeert	De boer observeren	singular	1	2	De boer observeert de persoon bewust en zeker.
De boer observeert	De boer observeren	singular	1	2	De boer observeert de persoon publiekelijk en openlijk.
De boer observeert	De boer observeren	singular	1	2	De boer observeert de persoon publiekelijk en waarschijnlijk.
De boer observeert	De boer observeren	singular	1	2	De boer observeert de persoon publiekelijk en zeker.
De boer vermijdt	De boer vermijden	singular	1	2	De boer vermijdt de persoon voorzichtig en openlijk.
De boer vermijdt	De boer vermijden	singular	1	2	De boer vermijdt de persoon voorzichtig en waarschijnlijk.
De boer vermijdt	De boer vermijden	singular	1	2	De boer vermijdt de persoon voorzichtig en zeker.
De boer vermijdt	De boer vermijden	singular	1	2	De boer vermijdt de persoon bewust en openlijk.
De boer vermijdt	De boer vermijden	singular	1	2	De boer vermijdt de persoon bewust en waarschijnlijk.
De boer vermijdt	De boer vermijden	singular	1	2	De boer vermijdt de persoon bewust en zeker.
De boer vermijdt	De boer vermijden	singular	1	2	De boer vermijdt de persoon publiekelijk en openlijk.
De boer vermijdt	De boer vermijden	singular	1	2	De boer vermijdt de persoon publiekelijk en waarschijnlijk.
De boer vermijdt	De boer vermijden	singular	1	2	De boer vermijdt de persoon publiekelijk en zeker.
De boer verwart	De boer verwarren	singular	1	2	De boer verwart de persoon voorzichtig en openlijk.
De boer verwart	De boer verwarren	singular	1	2	De boer verwart de persoon voorzichtig en waarschijnlijk.
De boer verwart	De boer verwarren	singular	1	2	De boer verwart de persoon voorzichtig en zeker.
De boer verwart	De boer verwarren	singular	1	2	De boer verwart de persoon bewust en openlijk.
De boer verwart	De boer verwarren	singular	1	2	De boer verwart de persoon bewust en waarschijnlijk.
De boer verwart	De boer verwarren	singular	1	2	De boer verwart de persoon bewust en zeker.
De boer verwart	De boer verwarren	singular	1	2	De boer verwart de persoon publiekelijk en openlijk.
De boer verwart	De boer verwarren	singular	1	2	De boer verwart de persoon publiekelijk en waarschijnlijk.
De boer verwart	De boer verwarren	singular	1	2	De boer verwart de persoon publiekelijk en zeker.
De boer kent	De boer kennen	singular	1	2	De boer kent de persoon voorzichtig en openlijk.
De boer kent	De boer kennen	singular	1	2	De boer kent de persoon voorzichtig en waarschijnlijk.
De boer kent	De boer kennen	singular	1	2	De boer kent de persoon voorzichtig en zeker.
De boer kent	De boer kennen	singular	1	2	De boer kent de persoon bewust en openlijk.
De boer kent	De boer kennen	singular	1	2	De boer kent de persoon bewust en waarschijnlijk.
De boer kent	De boer kennen	singular	1	2	De boer kent de persoon bewust en zeker.
De boer kent	De boer kennen	singular	1	2	De boer kent de persoon publiekelijk en openlijk.
De boer kent	De boer kennen	singular	1	2	De boer kent de persoon publiekelijk en waarschijnlijk.
De boer kent	De boer kennen	singular	1	2	De boer kent de persoon publiekelijk en zeker.
De boer bewondert	De boer bewonderen	singular	1	2	De boer bewondert de persoon voorzichtig en openlijk.
De boer bewondert	De boer bewonderen	singular	1	2	De boer bewondert de persoon voorzichtig en waarschijnlijk.
De boer bewondert	De boer bewonderen	singular	1	2	De boer bewondert de persoon voorzichtig en zeker.
De boer bewondert	De boer bewonderen	singular	1	2	De boer bewondert de persoon bewust en openlijk.
De boer bewondert	De boer bewonderen	singular	1	2	De boer bewondert de persoon bewust en waarschijnlijk.
De boer bewondert	De boer bewonderen	singular	1	2	De boer bewondert de persoon bewust en zeker.
De boer bewondert	De boer bewonderen	singular	1	2	De boer bewondert de persoon publiekelijk en openlijk.
De boer bewondert	De boer bewonderen	singular	1	2	De boer bewondert de persoon publiekelijk en waarschijnlijk.
De boer bewondert	De boer bewonderen	singular	1	2	De boer bewondert de persoon publiekelijk en zeker.
De boer onthoudt	De boer onthouden	singular	1	2	De boer onthoudt de persoon voorzichtig en openlijk.
De boer onthoudt	De boer onthouden	singular	1	2	De boer onthoudt de persoon voorzichtig en waarschijnlijk.
De boer onthoudt	De boer onthouden	singular	1	2	De boer onthoudt de persoon voorzichtig en zeker.
De boer onthoudt	De boer onthouden	singular	1	2	De boer onthoudt de persoon bewust en openlijk.
De boer onthoudt	De boer onthouden	singular	1	2	De boer onthoudt de persoon bewust en waarschijnlijk.
De boer onthoudt	De boer onthouden	singular	1	2	De boer onthoudt de persoon bewust en zeker.
De boer onthoudt	De boer onthouden	singular	1	2	De boer onthoudt de persoon publiekelijk en openlijk.
De boer onthoudt	De boer onthouden	singular	1	2	De boer onthoudt de persoon publiekelijk en waarschijnlijk.
De boer onthoudt	De boer onthouden	singular	1	2	De boer onthoudt de persoon publiekelijk en zeker.
De boer begrijpt	De boer begrijpen	singular	1	2	De boer begrijpt de persoon voorzichtig en openlijk.
De boer begrijpt	De boer begrijpen	singular	1	2	De boer begrijpt de persoon voorzichtig en waarschijnlijk.
De boer begrijpt	De boer begrijpen	singular	1	2	De boer begrijpt de persoon voorzichtig en zeker.
De boer begrijpt	De boer begrijpen	singular	1	2	De boer begrijpt de persoon bewust en openlijk.
De boer begrijpt	De boer begrijpen	singular	1	2	De boer begrijpt de persoon bewust en waarschijnlijk.
De boer begrijpt	De boer begrijpen	singular	1	2	De boer begrijpt de persoon bewust en zeker.
De boer begrijpt	De boer begrijpen	singular	1	2	De boer begrijpt de persoon publiekelijk en openlijk.
De boer begrijpt	De boer begrijpen	singular	1	2	De boer begrijpt de persoon publiekelijk en waarschijnlijk.
De boer begrijpt	De boer begrijpen	singular	1	2	De boer begrijpt de persoon publiekelijk en zeker.
De boer inspireert	De boer inspireren	singular	1	2	De boer inspireert de persoon voorzichtig en openlijk.
De boer inspireert	De boer inspireren	singular	1	2	De boer inspireert de persoon voorzichtig en waarschijnlijk.
De boer inspireert	De boer inspireren	singular	1	2	De boer inspireert de persoon voorzichtig en zeker.
De boer inspireert	De boer inspireren	singular	1	2	De boer inspireert de persoon bewust en openlijk.
De boer inspireert	De boer inspireren	singular	1	2	De boer inspireert de persoon bewust en waarschijnlijk.
De boer inspireert	De boer inspireren	singular	1	2	De boer inspireert de persoon bewust en zeker.
De boer inspireert	De boer inspireren	singular	1	2	De boer inspireert de persoon publiekelijk en openlijk.
De boer inspireert	De boer inspireren	singular	1	2	De boer inspireert de persoon publiekelijk en waarschijnlijk.
De boer inspireert	De boer inspireren	singular	1	2	De boer inspireert de persoon publiekelijk en zeker.
De vent stimuleert	De vent stimuleren	singular	1	2	De vent stimuleert de persoon voorzichtig en openlijk.
De vent stimuleert	De vent stimuleren	singular	1	2	De vent stimuleert de persoon voorzichtig en waarschijnlijk.
De vent stimuleert	De vent stimuleren	singular	1	2	De vent stimuleert de persoon voorzichtig en zeker.
De vent stimuleert	De vent stimuleren	singular	1	2	De vent stimuleert de persoon bewust en openlijk.
De vent stimuleert	De vent stimuleren	singular	1	2	De vent stimuleert de persoon bewust en waarschijnlijk.
De vent stimuleert	De vent stimuleren	singular	1	2	De vent stimuleert de persoon bewust en zeker.
De vent stimuleert	De vent stimuleren	singular	1	2	De vent stimuleert de persoon publiekelijk en openlijk.
De vent stimuleert	De vent stimuleren	singular	1	2	De vent stimuleert de persoon publiekelijk en waarschijnlijk.
De vent stimuleert	De vent stimuleren	singular	1	2	De vent stimuleert de persoon publiekelijk en zeker.
De vent bekritiseert	De vent bekritiseren	singular	1	2	De vent bekritiseert de persoon voorzichtig en openlijk.
De vent bekritiseert	De vent bekritiseren	singular	1	2	De vent bekritiseert de persoon voorzichtig en waarschijnlijk.
De vent bekritiseert	De vent bekritiseren	singular	1	2	De vent bekritiseert de persoon voorzichtig en zeker.
De vent bekritiseert	De vent bekritiseren	singular	1	2	De vent bekritiseert de persoon bewust en openlijk.
De vent bekritiseert	De vent bekritiseren	singular	1	2	De vent bekritiseert de persoon bewust en waarschijnlijk.
De vent bekritiseert	De vent bekritiseren	singular	1	2	De vent bekritiseert de persoon bewust en zeker.
De vent bekritiseert	De vent bekritiseren	singular	1	2	De vent bekritiseert de persoon publiekelijk en openlijk.
De vent bekritiseert	De vent bekritiseren	singular	1	2	De vent bekritiseert de persoon publiekelijk en waarschijnlijk.
De vent bekritiseert	De vent bekritiseren	singular	1	2	De vent bekritiseert de persoon publiekelijk en zeker.
De vent ontmoedigt	De vent ontmoedigen	singular	1	2	De vent ontmoedigt de persoon voorzichtig en openlijk.
De vent ontmoedigt	De vent ontmoedigen	singular	1	2	De vent ontmoedigt de persoon voorzichtig en waarschijnlijk.
De vent ontmoedigt	De vent ontmoedigen	singular	1	2	De vent ontmoedigt de persoon voorzichtig en zeker.
De vent ontmoedigt	De vent ontmoedigen	singular	1	2	De vent ontmoedigt de persoon bewust en openlijk.
De vent ontmoedigt	De vent ontmoedigen	singular	1	2	De vent ontmoedigt de persoon bewust en waarschijnlijk.
De vent ontmoedigt	De vent ontmoedigen	singular	1	2	De vent ontmoedigt de persoon bewust en zeker.
De vent ontmoedigt	De vent ontmoedigen	singular	1	2	De vent ontmoedigt de persoon publiekelijk en openlijk.
De vent ontmoedigt	De vent ontmoedigen	singular	1	2	De vent ontmoedigt de persoon publiekelijk en waarschijnlijk.
De vent ontmoedigt	De vent ontmoedigen	singular	1	2	De vent ontmoedigt de persoon publiekelijk en zeker.
De vent groet	De vent groeten	singular	1	2	De vent groet de persoon voorzichtig en openlijk.
De vent groet	De vent groeten	singular	1	2	De vent groet de persoon voorzichtig en waarschijnlijk.
De vent groet	De vent groeten	singular	1	2	De vent groet de persoon voorzichtig en zeker.
De vent groet	De vent groeten	singular	1	2	De vent groet de persoon bewust en openlijk.
De vent groet	De vent groeten	singular	1	2	De vent groet de persoon bewust en waarschijnlijk.
De vent groet	De vent groeten	singular	1	2	De vent groet de persoon bewust en zeker.
De vent groet	De vent groeten	singular	1	2	De vent groet de persoon publiekelijk en openlijk.
De vent groet	De vent groeten	singular	1	2	De vent groet de persoon publiekelijk en waarschijnlijk.
De vent groet	De vent groeten	singular	1	2	De vent groet de persoon publiekelijk en zeker.
De vent bemoedigt	De vent bemoedigen	singular	1	2	De vent bemoedigt de persoon voorzichtig en openlijk.
De vent bemoedigt	De vent bemoedigen	singular	1	2	De vent bemoedigt de persoon voorzichtig en waarschijnlijk.
De vent bemoedigt	De vent bemoedigen	singular	1	2	De vent bemoedigt de persoon voorzichtig en zeker.
De vent bemoedigt	De vent bemoedigen	singular	1	2	De vent bemoedigt de persoon bewust en openlijk.
De vent bemoedigt	De vent bemoedigen	singular	1	2	De vent bemoedigt de persoon bewust en waarschijnlijk.
De vent bemoedigt	De vent bemoedigen	singular	1	2	De vent bemoedigt de persoon bewust en zeker.
De vent bemoedigt	De vent bemoedigen	singular	1	2	De vent bemoedigt de persoon publiekelijk en openlijk.
De vent bemoedigt	De vent bemoedigen	singular	1	2	De vent bemoedigt de persoon publiekelijk en waarschijnlijk.
De vent bemoedigt	De vent bemoedigen	singular	1	2	De vent bemoedigt de persoon publiekelijk en zeker.
De vent observeert	De vent observeren	singular	1	2	De vent observeert de persoon voorzichtig en openlijk.
De vent observeert	De vent observeren	singular	1	2	De vent observeert de persoon voorzichtig en waarschijnlijk.
De vent observeert	De vent observeren	singular	1	2	De vent observeert de persoon voorzichtig en zeker.
De vent observeert	De vent observeren	singular	1	2	De vent observeert de persoon bewust en openlijk.
De vent observeert	De vent observeren	singular	1	2	De vent observeert de persoon bewust en waarschijnlijk.
De vent observeert	De vent observeren	singular	1	2	De vent observeert de persoon bewust en zeker.
De vent observeert	De vent observeren	singular	1	2	De vent observeert de persoon publiekelijk en openlijk.
De vent observeert	De vent observeren	singular	1	2	De vent observeert de persoon publiekelijk en waarschijnlijk.
De vent observeert	De vent observeren	singular	1	2	De vent observeert de persoon publiekelijk en zeker.
De vent vermijdt	De vent vermijden	singular	1	2	De vent vermijdt de persoon voorzichtig en openlijk.
De vent vermijdt	De vent vermijden	singular	1	2	De vent vermijdt de persoon voorzichtig en waarschijnlijk.
De vent vermijdt	De vent vermijden	singular	1	2	De vent vermijdt de persoon voorzichtig en zeker.
De vent vermijdt	De vent vermijden	singular	1	2	De vent vermijdt de persoon bewust en openlijk.
De vent vermijdt	De vent vermijden	singular	1	2	De vent vermijdt de persoon bewust en waarschijnlijk.
De vent vermijdt	De vent vermijden	singular	1	2	De vent vermijdt de persoon bewust en zeker.
De vent vermijdt	De vent vermijden	singular	1	2	De vent vermijdt de persoon publiekelijk en openlijk.
De vent vermijdt	De vent vermijden	singular	1	2	De vent vermijdt de persoon publiekelijk en waarschijnlijk.
De vent vermijdt	De vent vermijden	singular	1	2	De vent vermijdt de persoon publiekelijk en zeker.
De vent verwart	De vent verwarren	singular	1	2	De vent verwart de persoon voorzichtig en openlijk.
De vent verwart	De vent verwarren	singular	1	2	De vent verwart de persoon voorzichtig en waarschijnlijk.
De vent verwart	De vent verwarren	singular	1	2	De vent verwart de persoon voorzichtig en zeker.
De vent verwart	De vent verwarren	singular	1	2	De vent verwart de persoon bewust en openlijk.
De vent verwart	De vent verwarren	singular	1	2	De vent verwart de persoon bewust en waarschijnlijk.
De vent verwart	De vent verwarren	singular	1	2	De vent verwart de persoon bewust en zeker.
De vent verwart	De vent verwarren	singular	1	2	De vent verwart de persoon publiekelijk en openlijk.
De vent verwart	De vent verwarren	singular	1	2	De vent verwart de persoon publiekelijk en waarschijnlijk.
De vent verwart	De vent verwarren	singular	1	2	De vent verwart de persoon publiekelijk en zeker.
De vent kent	De vent kennen	singular	1	2	De vent kent de persoon voorzichtig en openlijk.
De vent kent	De vent kennen	singular	1	2	De vent kent de persoon voorzichtig en waarschijnlijk.
De vent kent	De vent kennen	singular	1	2	De vent kent de persoon voorzichtig en zeker.
De vent kent	De vent kennen	singular	1	2	De vent kent de persoon bewust en openlijk.
De vent kent	De vent kennen	singular	1	2	De vent kent de persoon bewust en waarschijnlijk.
De vent kent	De vent kennen	singular	1	2	De vent kent de persoon bewust en zeker.
De vent kent	De vent kennen	singular	1	2	De vent kent de persoon publiekelijk en openlijk.
De vent kent	De vent kennen	singular	1	2	De vent kent de persoon publiekelijk en waarschijnlijk.
De vent kent	De vent kennen	singular	1	2	De vent kent de persoon publiekelijk en zeker.
De vent bewondert	De vent bewonderen	singular	1	2	De vent bewondert de persoon voorzichtig en openlijk.
De vent bewondert	De vent bewonderen	singular	1	2	De vent bewondert de persoon voorzichtig en waarschijnlijk.
De vent bewondert	De vent bewonderen	singular	1	2	De vent bewondert de persoon voorzichtig en zeker.
De vent bewondert	De vent bewonderen	singular	1	2	De vent bewondert de persoon bewust en openlijk.
De vent bewondert	De vent bewonderen	singular	1	2	De vent bewondert de persoon bewust en waarschijnlijk.
De vent bewondert	De vent bewonderen	singular	1	2	De vent bewondert de persoon bewust en zeker.
De vent bewondert	De vent bewonderen	singular	1	2	De vent bewondert de persoon publiekelijk en openlijk.
De vent bewondert	De vent bewonderen	singular	1	2	De vent bewondert de persoon publiekelijk en waarschijnlijk.
De vent bewondert	De vent bewonderen	singular	1	2	De vent bewondert de persoon publiekelijk en zeker.
De vent onthoudt	De vent onthouden	singular	1	2	De vent onthoudt de persoon voorzichtig en openlijk.
De vent onthoudt	De vent onthouden	singular	1	2	De vent onthoudt de persoon voorzichtig en waarschijnlijk.
De vent onthoudt	De vent onthouden	singular	1	2	De vent onthoudt de persoon voorzichtig en zeker.
De vent onthoudt	De vent onthouden	singular	1	2	De vent onthoudt de persoon bewust en openlijk.
De vent onthoudt	De vent onthouden	singular	1	2	De vent onthoudt de persoon bewust en waarschijnlijk.
De vent onthoudt	De vent onthouden	singular	1	2	De vent onthoudt de persoon bewust en zeker.
De vent onthoudt	De vent onthouden	singular	1	2	De vent onthoudt de persoon publiekelijk en openlijk.
De vent onthoudt	De vent onthouden	singular	1	2	De vent onthoudt de persoon publiekelijk en waarschijnlijk.
De vent onthoudt	De vent onthouden	singular	1	2	De vent onthoudt de persoon publiekelijk en zeker.
De vent begrijpt	De vent begrijpen	singular	1	2	De vent begrijpt de persoon voorzichtig en openlijk.
De vent begrijpt	De vent begrijpen	singular	1	2	De vent begrijpt de persoon voorzichtig en waarschijnlijk.
De vent begrijpt	De vent begrijpen	singular	1	2	De vent begrijpt de persoon voorzichtig en zeker.
De vent begrijpt	De vent begrijpen	singular	1	2	De vent begrijpt de persoon bewust en openlijk.
De vent begrijpt	De vent begrijpen	singular	1	2	De vent begrijpt de persoon bewust en waarschijnlijk.
De vent begrijpt	De vent begrijpen	singular	1	2	De vent begrijpt de persoon bewust en zeker.
De vent begrijpt	De vent begrijpen	singular	1	2	De vent begrijpt de persoon publiekelijk en openlijk.
De vent begrijpt	De vent begrijpen	singular	1	2	De vent begrijpt de persoon publiekelijk en waarschijnlijk.
De vent begrijpt	De vent begrijpen	singular	1	2	De vent begrijpt de persoon publiekelijk en zeker.
De vent inspireert	De vent inspireren	singular	1	2	De vent inspireert de persoon voorzichtig en openlijk.
De vent inspireert	De vent inspireren	singular	1	2	De vent inspireert de persoon voorzichtig en waarschijnlijk.
De vent inspireert	De vent inspireren	singular	1	2	De vent inspireert de persoon voorzichtig en zeker.
De vent inspireert	De vent inspireren	singular	1	2	De vent inspireert de persoon bewust en openlijk.
