agreement	disagreement	number	subject_index	verb_index	completed
The girl carefully and openly avoids	The girl carefully and openly avoid	singular	1	5	The girl carefully and openly avoids the person.
The girl carefully and openly observes	The girl carefully and openly observe	singular	1	5	The girl carefully and openly observes the person.
The girl carefully and openly understands	The girl carefully and openly understand	singular	1	5	The girl carefully and openly understands the person.
The girl carefully and openly stimulates	The girl carefully and openly stimulate	singular	1	5	The girl carefully and openly stimulates the person.
The girl carefully and openly discourages	The girl carefully and openly discourage	singular	1	5	The girl carefully and openly discourages the person.
The girl carefully and openly remembers	The girl carefully and openly remember	singular	1	5	The girl carefully and openly remembers the person.
The man overtly and knowingly confuses	The man overtly and knowingly confuse	singular	1	5	The man overtly and knowingly confuses the person.
The man overtly and knowingly criticizes	The man overtly and knowingly criticize	singular	1	5	The man overtly and knowingly criticizes the person.
The man overtly and knowingly admires	The man overtly and knowingly admire	singular	1	5	The man overtly and knowingly admires the person.
The man overtly and knowingly inspires	The man overtly and knowingly inspire	singular	1	5	The man overtly and knowingly inspires the person.
The man overtly and knowingly greets	The man overtly and knowingly greet	singular	1	5	The man overtly and knowingly greets the person.
The man overtly and knowingly knows	The man overtly and knowingly know	singular	1	5	The man overtly and knowingly knows the person.
The man overtly and knowingly encourages	The man overtly and knowingly encourage	singular	1	5	The man overtly and knowingly encourages the person.
The man overtly and knowingly avoids	The man overtly and knowingly avoid	singular	1	5	The man overtly and knowingly avoids the person.
The man overtly and knowingly observes	The man overtly and knowingly observe	singular	1	5	The man overtly and knowingly observes the person.
The man overtly and knowingly understands	The man overtly and knowingly understand	singular	1	5	The man overtly and knowingly understands the person.
The man overtly and knowingly stimulates	The man overtly and knowingly stimulate	singular	1	5	The man overtly and knowingly stimulates the person.
The man overtly and knowingly discourages	The man overtly and knowingly discourage	singular	1	5	The man overtly and knowingly discourages the person.
The man overtly and knowingly remembers	The man overtly and knowingly remember	singular	1	5	The man overtly and knowingly remembers the person.
The man overtly and probably confuses	The man overtly and probably confuse	singular	1	5	The man overtly and probably confuses the person.
The man overtly and probably criticizes	The man overtly and probably criticize	singular	1	5	The man overtly and probably criticizes the person.
The man overtly and probably admires	The man overtly and probably admire	singular	1	5	The man overtly and probably admires the person.
The man overtly and probably inspires	The man overtly and probably inspire	singular	1	5	The man overtly and probably inspires the person.
The man overtly and probably greets	The man overtly and probably greet	singular	1	5	The man overtly and probably greets the person.
The man overtly and probably knows	The man overtly and probably know	singular	1	5	The man overtly and probably knows the person.
The man overtly and probably encourages	The man overtly and probably encourage	singular	1	5	The man overtly and probably encourages the person.
The man overtly and probably avoids	The man overtly and probably avoid	singular	1	5	The man overtly and probably avoids the person.
The man overtly and probably observes	The man overtly and probably observe	singular	1	5	The man overtly and probably observes the person.
The man overtly and probably understands	The man overtly and probably understand	singular	1	5	The man overtly and probably understands the person.
The man overtly and probably stimulates	The man overtly and probably stimulate	singular	1	5	The man overtly and probably stimulates the person.
The man overtly and probably discourages	The man overtly and probably discourage	singular	1	5	The man overtly and probably discourages the person.
The man overtly and probably remembers	The man overtly and probably remember	singular	1	5	The man overtly and probably remembers the person.
The man overtly and openly confuses	The man overtly and openly confuse	singular	1	5	The man overtly and openly confuses the person.
The man overtly and openly criticizes	The man overtly and openly criticize	singular	1	5	The man overtly and openly criticizes the person.
The man overtly and openly admires	The man overtly and openly admire	singular	1	5	The man overtly and openly admires the person.
The man overtly and openly inspires	The man overtly and openly inspire	singular	1	5	The man overtly and openly inspires the person.
The man overtly and openly greets	The man overtly and openly greet	singular	1	5	The man overtly and openly greets the person.
The man overtly and openly knows	The man overtly and openly know	singular	1	5	The man overtly and openly knows the person.
The man overtly and openly encourages	The man overtly and openly encourage	singular	1	5	The man overtly and openly encourages the person.
The man overtly and openly avoids	The man overtly and openly avoid	singular	1	5	The man overtly and openly avoids the person.
The man overtly and openly observes	The man overtly and openly observe	singular	1	5	The man overtly and openly observes the person.
The man overtly and openly understands	The man overtly and openly understand	singular	1	5	The man overtly and openly understands the person.
The man overtly and openly stimulates	The man overtly and openly stimulate	singular	1	5	The man overtly and openly stimulates the person.
The man overtly and openly discourages	The man overtly and openly discourage	singular	1	5	The man overtly and openly discourages the person.
The man overtly and openly remembers	The man overtly and openly remember	singular	1	5	The man overtly and openly remembers the person.
The man certainly and knowingly confuses	The man certainly and knowingly confuse	singular	1	5	The man certainly and knowingly confuses the person.
The man certainly and knowingly criticizes	The man certainly and knowingly criticize	singular	1	5	The man certainly and knowingly criticizes the person.
The man certainly and knowingly admires	The man certainly and knowingly admire	singular	1	5	The man certainly and knowingly admires the person.
The man certainly and knowingly inspires	The man certainly and knowingly inspire	singular	1	5	The man certainly and knowingly inspires the person.
The man certainly and knowingly greets	The man certainly and knowingly greet	singular	1	5	The man certainly and knowingly greets the person.
The man certainly and knowingly knows	The man certainly and knowingly know	singular	1	5	The man certainly and knowingly knows the person.
The man certainly and knowingly encourages	The man certainly and knowingly encourage	singular	1	5	The man certainly and knowingly encourages the person.
The man certainly and knowingly avoids	The man certainly and knowingly avoid	singular	1	5	The man certainly and knowingly avoids the person.
The man certainly and knowingly observes	The man certainly and knowingly observe	singular	1	5	The man certainly and knowingly observes the person.
The man certainly and knowingly understands	The man certainly and knowingly understand	singular	1	5	The man certainly and knowingly understands the person.
The man certainly and knowingly stimulates	The man certainly and knowingly stimulate	singular	1	5	The man certainly and knowingly stimulates the person.
The man certainly and knowingly discourages	The man certainly and knowingly discourage	singular	1	5	The man certainly and knowingly discourages the person.
The man certainly and knowingly remembers	The man certainly and knowingly remember	singular	1	5	The man certainly and knowingly remembers the person.
The man certainly and probably confuses	The man certainly and probably confuse	singular	1	5	The man certainly and probably confuses the person.
The man certainly and probably criticizes	The man certainly and probably criticize	singular	1	5	The man certainly and probably criticizes the person.
The man certainly and probably admires	The man certainly and probably admire	singular	1	5	The man certainly and probably admires the person.
The man certainly and probably inspires	The man certainly and probably inspire	singular	1	5	The man certainly and probably inspires the person.
The man certainly and probably greets	The man certainly and probably greet	singular	1	5	The man certainly and probably greets the person.
The man certainly and probably knows	The man certainly and probably know	singular	1	5	The man certainly and probably knows the person.
The man certainly and probably encourages	The man certainly and probably encourage	singular	1	5	The man certainly and probably encourages the person.
The man certainly and probably avoids	The man certainly and probably avoid	singular	1	5	The man certainly and probably avoids the person.
The man certainly and probably observes	The man certainly and probably observe	singular	1	5	The man certainly and probably observes the person.
The man certainly and probably understands	The man certainly and probably understand	singular	1	5	The man certainly and probably understands the person.
The man certainly and probably stimulates	The man certainly and probably stimulate	singular	1	5	The man certainly and probably stimulates the person.
The man certainly and probably discourages	The man certainly and probably discourage	singular	1	5	The man certainly and probably discourages the person.
The man certainly and probably remembers	The man certainly and probably remember	singular	1	5	The man certainly and probably remembers the person.
The man certainly and openly confuses	The man certainly and openly confuse	singular	1	5	The man certainly and openly confuses the person.
The man certainly and openly criticizes	The man certainly and openly criticize	singular	1	5	The man certainly and openly criticizes the person.
The man certainly and openly admires	The man certainly and openly admire	singular	1	5	The man certainly and openly admires the person.
The man certainly and openly inspires	The man certainly and openly inspire	singular	1	5	The man certainly and openly inspires the person.
The man certainly and openly greets	The man certainly and openly greet	singular	1	5	The man certainly and openly greets the person.
The man certainly and openly knows	The man certainly and openly know	singular	1	5	The man certainly and openly knows the person.
The man certainly and openly encourages	The man certainly and openly encourage	singular	1	5	The man certainly and openly encourages the person.
The man certainly and openly avoids	The man certainly and openly avoid	singular	1	5	The man certainly and openly avoids the person.
The man certainly and openly observes	The man certainly and openly observe	singular	1	5	The man certainly and openly observes the person.
The man certainly and openly understands	The man certainly and openly understand	singular	1	5	The man certainly and openly understands the person.
The man certainly and openly stimulates	The man certainly and openly stimulate	singular	1	5	The man certainly and openly stimulates the person.
The man certainly and openly discourages	The man certainly and openly discourage	singular	1	5	The man certainly and openly discourages the person.
The man certainly and openly remembers	The man certainly and openly remember	singular	1	5	The man certainly and openly remembers the person.
The man carefully and knowingly confuses	The man carefully and knowingly confuse	singular	1	5	The man carefully and knowingly confuses the person.
The man carefully and knowingly criticizes	The man carefully and knowingly criticize	singular	1	5	The man carefully and knowingly criticizes the person.
The man carefully and knowingly admires	The man carefully and knowingly admire	singular	1	5	The man carefully and knowingly admires the person.
The man carefully and knowingly inspires	The man carefully and knowingly inspire	singular	1	5	The man carefully and knowingly inspires the person.
The man carefully and knowingly greets	The man carefully and knowingly greet	singular	1	5	The man carefully and knowingly greets the person.
The man carefully and knowingly knows	The man carefully and knowingly know	singular	1	5	The man carefully and knowingly knows the person.
The man carefully and knowingly encourages	The man carefully and knowingly encourage	singular	1	5	The man carefully and knowingly encourages the person.
The man carefully and knowingly avoids	The man carefully and knowingly avoid	singular	1	5	The man carefully and knowingly avoids the person.
The man carefully and knowingly observes	The man carefully and knowingly observe	singular	1	5	The man carefully and knowingly observes the person.
The man carefully and knowingly understands	The man carefully and knowingly understand	singular	1	5	The man carefully and knowingly understands the person.
The man carefully and knowingly stimulates	The man carefully and knowingly stimulate	singular	1	5	The man carefully and knowingly stimulates the person.
The man carefully and knowingly discourages	The man carefully and knowingly discourage	singular	1	5	The man carefully and knowingly discourages the person.
The man carefully and knowingly remembers	The man carefully and knowingly remember	singular	1	5	The man carefully and knowingly remembers the person.
The man carefully and probably confuses	The man carefully and probably confuse	singular	1	5	The man carefully and probably confuses the person.
The man carefully and probably criticizes	The man carefully and probably criticize	singular	1	5	The man carefully and probably criticizes the person.
The man carefully and probably admires	The man carefully and probably admire	singular	1	5	The man carefully and probably admires the person.
The man carefully and probably inspires	The man carefully and probably inspire	singular	1	5	The man carefully and probably inspires the person.
The man carefully and probably greets	The man carefully and probably greet	singular	1	5	The man carefully and probably greets the person.
The man carefully and probably knows	The man carefully and probably know	singular	1	5	The man carefully and probably knows the person.
The man carefully and probably encourages	The man carefully and probably encourage	singular	1	5	The man carefully and probably encourages the person.
The man carefully and probably avoids	The man carefully and probably avoid	singular	1	5	The man carefully and probably avoids the person.
The man carefully and probably observes	The man carefully and probably observe	singular	1	5	The man carefully and probably observes the person.
The man carefully and probably understands	The man carefully and probably understand	singular	1	5	The man carefully and probably understands the person.
The man carefully and probably stimulates	The man carefully and probably stimulate	singular	1	5	The man carefully and probably stimulates the person.
The man carefully and probably discourages	The man carefully and probably discourage	singular	1	5	The man carefully and probably discourages the person.
The man carefully and probably remembers	The man carefully and probably remember	singular	1	5	The man carefully and probably remembers the person.
The man carefully and openly confuses	The man carefully and openly confuse	singular	1	5	The man carefully and openly confuses the person.
The man carefully and openly criticizes	The man carefully and openly criticize	singular	1	5	The man carefully and openly criticizes the person.
The man carefully and openly admires	The man carefully and openly admire	singular	1	5	The man carefully and openly admires the person.
The man carefully and openly inspires	The man carefully and openly inspire	singular	1	5	The man carefully and openly inspires the person.
The man carefully and openly greets	The man carefully and openly greet	singular	1	5	The man carefully and openly greets the person.
The man carefully and openly knows	The man carefully and openly know	singular	1	5	The man carefully and openly knows the person.
The man carefully and openly encourages	The man carefully and openly encourage	singular	1	5	The man carefully and openly encourages the person.
The man carefully and openly avoids	The man carefully and openly avoid	singular	1	5	The man carefully and openly avoids the person.
The man carefully and openly observes	The man carefully and openly observe	singular	1	5	The man carefully and openly observes the person.
The man carefully and openly understands	The man carefully and openly understand	singular	1	5	The man carefully and openly understands the person.
The man carefully and openly stimulates	The man carefully and openly stimulate	singular	1	5	The man carefully and openly stimulates the person.
The man carefully and openly discourages	The man carefully and openly discourage	singular	1	5	The man carefully and openly discourages the person.
The man carefully and openly remembers	The man carefully and openly remember	singular	1	5	The man carefully and openly remembers the person.
The lawyer overtly and knowingly confuses	The lawyer overtly and knowingly confuse	singular	1	5	The lawyer overtly and knowingly confuses the person.
The lawyer overtly and knowingly criticizes	The lawyer overtly and knowingly criticize	singular	1	5	The lawyer overtly and knowingly criticizes the person.
The lawyer overtly and knowingly admires	The lawyer overtly and knowingly admire	singular	1	5	The lawyer overtly and knowingly admires the person.
The lawyer overtly and knowingly inspires	The lawyer overtly and knowingly inspire	singular	1	5	The lawyer overtly and knowingly inspires the person.
The lawyer overtly and knowingly greets	The lawyer overtly and knowingly greet	singular	1	5	The lawyer overtly and knowingly greets the person.
The lawyer overtly and knowingly knows	The lawyer overtly and knowingly know	singular	1	5	The lawyer overtly and knowingly knows the person.
The lawyer overtly and knowingly encourages	The lawyer overtly and knowingly encourage	singular	1	5	The lawyer overtly and knowingly encourages the person.
The lawyer overtly and knowingly avoids	The lawyer overtly and knowingly avoid	singular	1	5	The lawyer overtly and knowingly avoids the person.
The lawyer overtly and knowingly observes	The lawyer overtly and knowingly observe	singular	1	5	The lawyer overtly and knowingly observes the person.
The lawyer overtly and knowingly understands	The lawyer overtly and knowingly understand	singular	1	5	The lawyer overtly and knowingly understands the person.
The lawyer overtly and knowingly stimulates	The lawyer overtly and knowingly stimulate	singular	1	5	The lawyer overtly and knowingly stimulates the person.
The lawyer overtly and knowingly discourages	The lawyer overtly and knowingly discourage	singular	1	5	The lawyer overtly and knowingly discourages the person.
The lawyer overtly and knowingly remembers	The lawyer overtly and knowingly remember	singular	1	5	The lawyer overtly and knowingly remembers the person.
The lawyer overtly and probably confuses	The lawyer overtly and probably confuse	singular	1	5	The lawyer overtly and probably confuses the person.
The lawyer overtly and probably criticizes	The lawyer overtly and probably criticize	singular	1	5	The lawyer overtly and probably criticizes the person.
The lawyer overtly and probably admires	The lawyer overtly and probably admire	singular	1	5	The lawyer overtly and probably admires the person.
The lawyer overtly and probably inspires	The lawyer overtly and probably inspire	singular	1	5	The lawyer overtly and probably inspires the person.
The lawyer overtly and probably greets	The lawyer overtly and probably greet	singular	1	5	The lawyer overtly and probably greets the person.
The lawyer overtly and probably knows	The lawyer overtly and probably know	singular	1	5	The lawyer overtly and probably knows the person.
The lawyer overtly and probably encourages	The lawyer overtly and probably encourage	singular	1	5	The lawyer overtly and probably encourages the person.
The lawyer overtly and probably avoids	The lawyer overtly and probably avoid	singular	1	5	The lawyer overtly and probably avoids the person.
The lawyer overtly and probably observes	The lawyer overtly and probably observe	singular	1	5	The lawyer overtly and probably observes the person.
The lawyer overtly and probably understands	The lawyer overtly and probably understand	singular	1	5	The lawyer overtly and probably understands the person.
The lawyer overtly and probably stimulates	The lawyer overtly and probably stimulate	singular	1	5	The lawyer overtly and probably stimulates the person.
The lawyer overtly and probably discourages	The lawyer overtly and probably discourage	singular	1	5	The lawyer overtly and probably discourages the person.
The lawyer overtly and probably remembers	The lawyer overtly and probably remember	singular	1	5	The lawyer overtly and probably remembers the person.
The lawyer overtly and openly confuses	The lawyer overtly and openly confuse	singular	1	5	The lawyer overtly and openly confuses the person.
The lawyer overtly and openly criticizes	The lawyer overtly and openly criticize	singular	1	5	The lawyer overtly and openly criticizes the person.
The lawyer overtly and openly admires	The lawyer overtly and openly admire	singular	1	5	The lawyer overtly and openly admires the person.
The lawyer overtly and openly inspires	The lawyer overtly and openly inspire	singular	1	5	The lawyer overtly and openly inspires the person.
The lawyer overtly and openly greets	The lawyer overtly and openly greet	singular	1	5	The lawyer overtly and openly greets the person.
The lawyer overtly and openly knows	The lawyer overtly and openly know	singular	1	5	The lawyer overtly and openly knows the person.
The lawyer overtly and openly encourages	The lawyer overtly and openly encourage	singular	1	5	The lawyer overtly and openly encourages the person.
The lawyer overtly and openly avoids	The lawyer overtly and openly avoid	singular	1	5	The lawyer overtly and openly avoids the person.
The lawyer overtly and openly observes	The lawyer overtly and openly observe	singular	1	5	The lawyer overtly and openly observes the person.
The lawyer overtly and openly understands	The lawyer overtly and openly understand	singular	1	5	The lawyer overtly and openly understands the person.
The lawyer overtly and openly stimulates	The lawyer overtly and openly stimulate	singular	1	5	The lawyer overtly and openly stimulates the person.
The lawyer overtly and openly discourages	The lawyer overtly and openly discourage	singular	1	5	The lawyer overtly and openly discourages the person.
The lawyer overtly and openly remembers	The lawyer overtly and openly remember	singular	1	5	The lawyer overtly and openly remembers the person.
The lawyer certainly and knowingly confuses	The lawyer certainly and knowingly confuse	singular	1	5	The lawyer certainly and knowingly confuses the person.
The lawyer certainly and knowingly criticizes	The lawyer certainly and knowingly criticize	singular	1	5	The lawyer certainly and knowingly criticizes the person.
The lawyer certainly and knowingly admires	The lawyer certainly and knowingly admire	singular	1	5	The lawyer certainly and knowingly admires the person.
The lawyer certainly and knowingly inspires	The lawyer certainly and knowingly inspire	singular	1	5	The lawyer certainly and knowingly inspires the person.
The lawyer certainly and knowingly greets	The lawyer certainly and knowingly greet	singular	1	5	The lawyer certainly and knowingly greets the person.
The lawyer certainly and knowingly knows	The lawyer certainly and knowingly know	singular	1	5	The lawyer certainly and knowingly knows the person.
The lawyer certainly and knowingly encourages	The lawyer certainly and knowingly encourage	singular	1	5	The lawyer certainly and knowingly encourages the person.
The lawyer certainly and knowingly avoids	The lawyer certainly and knowingly avoid	singular	1	5	The lawyer certainly and knowingly avoids the person.
The lawyer certainly and knowingly observes	The lawyer certainly and knowingly observe	singular	1	5	The lawyer certainly and knowingly observes the person.
The lawyer certainly and knowingly understands	The lawyer certainly and knowingly understand	singular	1	5	The lawyer certainly and knowingly understands the person.
The lawyer certainly and knowingly stimulates	The lawyer certainly and knowingly stimulate	singular	1	5	The lawyer certainly and knowingly stimulates the person.
The lawyer certainly and knowingly discourages	The lawyer certainly and knowingly discourage	singular	1	5	The lawyer certainly and knowingly discourages the person.
The lawyer certainly and knowingly remembers	The lawyer certainly and knowingly remember	singular	1	5	The lawyer certainly and knowingly remembers the person.
The lawyer certainly and probably confuses	The lawyer certainly and probably confuse	singular	1	5	The lawyer certainly and probably confuses the person.
The lawyer certainly and probably criticizes	The lawyer certainly and probably criticize	singular	1	5	The lawyer certainly and probably criticizes the person.
The lawyer certainly and probably admires	The lawyer certainly and probably admire	singular	1	5	The lawyer certainly and probably admires the person.
The lawyer certainly and probably inspires	The lawyer certainly and probably inspire	singular	1	5	The lawyer certainly and probably inspires the person.
The lawyer certainly and probably greets	The lawyer certainly and probably greet	singular	1	5	The lawyer certainly and probably greets the person.
The lawyer certainly and probably knows	The lawyer certainly and probably know	singular	1	5	The lawyer certainly and probably knows the person.
The lawyer certainly and probably encourages	The lawyer certainly and probably encourage	singular	1	5	The lawyer certainly and probably encourages the person.
The lawyer certainly and probably avoids	The lawyer certainly and probably avoid	singular	1	5	The lawyer certainly and probably avoids the person.
The lawyer certainly and probably observes	The lawyer certainly and probably observe	singular	1	5	The lawyer certainly and probably observes the person.
The lawyer certainly and probably understands	The lawyer certainly and probably understand	singular	1	5	The lawyer certainly and probably understands the person.
The lawyer certainly and probably stimulates	The lawyer certainly and probably stimulate	singular	1	5	The lawyer certainly and probably stimulates the person.
The lawyer certainly and probably discourages	The lawyer certainly and probably discourage	singular	1	5	The lawyer certainly and probably discourages the person.
The lawyer certainly and probably remembers	The lawyer certainly and probably remember	singular	1	5	The lawyer certainly and probably remembers the person.
The lawyer certainly and openly confuses	The lawyer certainly and openly confuse	singular	1	5	The lawyer certainly and openly confuses the person.
The lawyer certainly and openly criticizes	The lawyer certainly and openly criticize	singular	1	5	The lawyer certainly and openly criticizes the person.
The lawyer certainly and openly admires	The lawyer certainly and openly admire	singular	1	5	The lawyer certainly and openly admires the person.
The lawyer certainly and openly inspires	The lawyer certainly and openly inspire	singular	1	5	The lawyer certainly and openly inspires the person.
The lawyer certainly and openly greets	The lawyer certainly and openly greet	singular	1	5	The lawyer certainly and openly greets the person.
The lawyer certainly and openly knows	The lawyer certainly and openly know	singular	1	5	The lawyer certainly and openly knows the person.
The lawyer certainly and openly encourages	The lawyer certainly and openly encourage	singular	1	5	The lawyer certainly and openly encourages the person.
The lawyer certainly and openly avoids	The lawyer certainly and openly avoid	singular	1	5	The lawyer certainly and openly avoids the person.
The lawyer certainly and openly observes	The lawyer certainly and openly observe	singular	1	5	The lawyer certainly and openly observes the person.
The lawyer certainly and openly understands	The lawyer certainly and openly understand	singular	1	5	The lawyer certainly and openly understands the person.
The lawyer certainly and openly stimulates	The lawyer certainly and openly stimulate	singular	1	5	The lawyer certainly and openly stimulates the person.
The lawyer certainly and openly discourages	The lawyer certainly and openly discourage	singular	1	5	The lawyer certainly and openly discourages the person.
The lawyer certainly and openly remembers	The lawyer certainly and openly remember	singular	1	5	The lawyer certainly and openly remembers the person.
The lawyer carefully and knowingly confuses	The lawyer carefully and knowingly confuse	singular	1	5	The lawyer carefully and knowingly confuses the person.
The lawyer carefully and knowingly criticizes	The lawyer carefully and knowingly criticize	singular	1	5	The lawyer carefully and knowingly criticizes the person.
The lawyer carefully and knowingly admires	The lawyer carefully and knowingly admire	singular	1	5	The lawyer carefully and knowingly admires the person.
The lawyer carefully and knowingly inspires	The lawyer carefully and knowingly inspire	singular	1	5	The lawyer carefully and knowingly inspires the person.
The lawyer carefully and knowingly greets	The lawyer carefully and knowingly greet	singular	1	5	The lawyer carefully and knowingly greets the person.
The lawyer carefully and knowingly knows	The lawyer carefully and knowingly know	singular	1	5	The lawyer carefully and knowingly knows the person.
The lawyer carefully and knowingly encourages	The lawyer carefully and knowingly encourage	singular	1	5	The lawyer carefully and knowingly encourages the person.
The lawyer carefully and knowingly avoids	The lawyer carefully and knowingly avoid	singular	1	5	The lawyer carefully and knowingly avoids the person.
The lawyer carefully and knowingly observes	The lawyer carefully and knowingly observe	singular	1	5	The lawyer carefully and knowingly observes the person.
The lawyer carefully and knowingly understands	The lawyer carefully and knowingly understand	singular	1	5	The lawyer carefully and knowingly understands the person.
The lawyer carefully and knowingly stimulates	The lawyer carefully and knowingly stimulate	singular	1	5	The lawyer carefully and knowingly stimulates the person.
The lawyer carefully and knowingly discourages	The lawyer carefully and knowingly discourage	singular	1	5	The lawyer carefully and knowingly discourages the person.
The lawyer carefully and knowingly remembers	The lawyer carefully and knowingly remember	singular	1	5	The lawyer carefully and knowingly remembers the person.
The lawyer carefully and probably confuses	The lawyer carefully and probably confuse	singular	1	5	The lawyer carefully and probably confuses the person.
The lawyer carefully and probably criticizes	The lawyer carefully and probably criticize	singular	1	5	The lawyer carefully and probably criticizes the person.
The lawyer carefully and probably admires	The lawyer carefully and probably admire	singular	1	5	The lawyer carefully and probably admires the person.
The lawyer carefully and probably inspires	The lawyer carefully and probably inspire	singular	1	5	The lawyer carefully and probably inspires the person.
The lawyer carefully and probably greets	The lawyer carefully and probably greet	singular	1	5	The lawyer carefully and probably greets the person.
The lawyer carefully and probably knows	The lawyer carefully and probably know	singular	1	5	The lawyer carefully and probably knows the person.
The lawyer carefully and probably encourages	The lawyer carefully and probably encourage	singular	1	5	The lawyer carefully and probably encourages the person.
The lawyer carefully and probably avoids	The lawyer carefully and probably avoid	singular	1	5	The lawyer carefully and probably avoids the person.
The lawyer carefully and probably observes	The lawyer carefully and probably observe	singular	1	5	The lawyer carefully and probably observes the person.
The lawyer carefully and probably understands	The lawyer carefully and probably understand	singular	1	5	The lawyer carefully and probably understands the person.
The lawyer carefully and probably stimulates	The lawyer carefully and probably stimulate	singular	1	5	The lawyer carefully and probably stimulates the person.
The lawyer carefully and probably discourages	The lawyer carefully and probably discourage	singular	1	5	The lawyer carefully and probably discourages the person.
The lawyer carefully and probably remembers	The lawyer carefully and probably remember	singular	1	5	The lawyer carefully and probably remembers the person.
The lawyer carefully and openly confuses	The lawyer carefully and openly confuse	singular	1	5	The lawyer carefully and openly confuses the person.
The lawyer carefully and openly criticizes	The lawyer carefully and openly criticize	singular	1	5	The lawyer carefully and openly criticizes the person.
The lawyer carefully and openly admires	The lawyer carefully and openly admire	singular	1	5	The lawyer carefully and openly admires the person.
The lawyer carefully and openly inspires	The lawyer carefully and openly inspire	singular	1	5	The lawyer carefully and openly inspires the person.
The lawyer carefully and openly greets	The lawyer carefully and openly greet	singular	1	5	The lawyer carefully and openly greets the person.
The lawyer carefully and openly knows	The lawyer carefully and openly know	singular	1	5	The lawyer carefully and openly knows the person.
The lawyer carefully and openly encourages	The lawyer carefully and openly encourage	singular	1	5	The lawyer carefully and openly encourages the person.
The lawyer carefully and openly avoids	The lawyer carefully and openly avoid	singular	1	5	The lawyer carefully and openly avoids the person.
The lawyer carefully and openly observes	The lawyer carefully and openly observe	singular	1	5	The lawyer carefully and openly observes the person.
The lawyer carefully and openly understands	The lawyer carefully and openly understand	singular	1	5	The lawyer carefully and openly understands the person.
The lawyer carefully and openly stimulates	The lawyer carefully and openly stimulate	singular	1	5	The lawyer carefully and openly stimulates the person.
The lawyer carefully and openly discourages	The lawyer carefully and openly discourage	singular	1	5	The lawyer carefully and openly discourages the person.
The lawyer carefully and openly remembers	The lawyer carefully and openly remember	singular	1	5	The lawyer carefully and openly remembers the person.
The father overtly and knowingly confuses	The father overtly and knowingly confuse	singular	1	5	The father overtly and knowingly confuses the person.
The father overtly and knowingly criticizes	The father overtly and knowingly criticize	singular	1	5	The father overtly and knowingly criticizes the person.
The father overtly and knowingly admires	The father overtly and knowingly admire	singular	1	5	The father overtly and knowingly admires the person.
The father overtly and knowingly inspires	The father overtly and knowingly inspire	singular	1	5	The father overtly and knowingly inspires the person.
The father overtly and knowingly greets	The father overtly and knowingly greet	singular	1	5	The father overtly and knowingly greets the person.
The father overtly and knowingly knows	The father overtly and knowingly know	singular	1	5	The father overtly and knowingly knows the person.
The father overtly and knowingly encourages	The father overtly and knowingly encourage	singular	1	5	The father overtly and knowingly encourages the person.
The father overtly and knowingly avoids	The father overtly and knowingly avoid	singular	1	5	The father overtly and knowingly avoids the person.
The father overtly and knowingly observes	The father overtly and knowingly observe	singular	1	5	The father overtly and knowingly observes the person.
The father overtly and knowingly understands	The father overtly and knowingly understand	singular	1	5	The father overtly and knowingly understands the person.
The father overtly and knowingly stimulates	The father overtly and knowingly stimulate	singular	1	5	The father overtly and knowingly stimulates the person.
The father overtly and knowingly discourages	The father overtly and knowingly discourage	singular	1	5	The father overtly and knowingly discourages the person.
The father overtly and knowingly remembers	The father overtly and knowingly remember	singular	1	5	The father overtly and knowingly remembers the person.
The father overtly and probably confuses	The father overtly and probably confuse	singular	1	5	The father overtly and probably confuses the person.
The father overtly and probably criticizes	The father overtly and probably criticize	singular	1	5	The father overtly and probably criticizes the person.
The father overtly and probably admires	The father overtly and probably admire	singular	1	5	The father overtly and probably admires the person.
The father overtly and probably inspires	The father overtly and probably inspire	singular	1	5	The father overtly and probably inspires the person.
The father overtly and probably greets	The father overtly and probably greet	singular	1	5	The father overtly and probably greets the person.
The father overtly and probably knows	The father overtly and probably know	singular	1	5	The father overtly and probably knows the person.
The father overtly and probably encourages	The father overtly and probably encourage	singular	1	5	The father overtly and probably encourages the person.
The father overtly and probably avoids	The father overtly and probably avoid	singular	1	5	The father overtly and probably avoids the person.
The father overtly and probably observes	The father overtly and probably observe	singular	1	5	The father overtly and probably observes the person.
The father overtly and probably understands	The father overtly and probably understand	singular	1	5	The father overtly and probably understands the person.
The father overtly and probably stimulates	The father overtly and probably stimulate	singular	1	5	The father overtly and probably stimulates the person.
The father overtly and probably discourages	The father overtly and probably discourage	singular	1	5	The father overtly and probably discourages the person.
The father overtly and probably remembers	The father overtly and probably remember	singular	1	5	The father overtly and probably remembers the person.
The father overtly and openly confuses	The father overtly and openly confuse	singular	1	5	The father overtly and openly confuses the person.
The father overtly and openly criticizes	The father overtly and openly criticize	singular	1	5	The father overtly and openly criticizes the person.
The father overtly and openly admires	The father overtly and openly admire	singular	1	5	The father overtly and openly admires the person.
The father overtly and openly inspires	The father overtly and openly inspire	singular	1	5	The father overtly and openly inspires the person.
The father overtly and openly greets	The father overtly and openly greet	singular	1	5	The father overtly and openly greets the person.
The father overtly and openly knows	The father overtly and openly know	singular	1	5	The father overtly and openly knows the person.
The father overtly and openly encourages	The father overtly and openly encourage	singular	1	5	The father overtly and openly encourages the person.
The father overtly and openly avoids	The father overtly and openly avoid	singular	1	5	The father overtly and openly avoids the person.
