agreement	disagreement	number	subject_index	verb_index	completed
De vader en de leraar groeten	De vader en de leraar groet	singular	1	5	De vader en de leraar groeten de persoon.
De vader en de leraar vermijden	De vader en de leraar vermijdt	singular	1	5	De vader en de leraar vermijden de persoon.
De vader en de leraar ontmoedigen	De vader en de leraar ontmoedigt	singular	1	5	De vader en de leraar ontmoedigen de persoon.
De vader en de leraar kennen	De vader en de leraar kent	singular	1	5	De vader en de leraar kennen de persoon.
De vader en de leraar stimuleren	De vader en de leraar stimuleert	singular	1	5	De vader en de leraar stimuleren de persoon.
De vader en de leraar begrijpen	De vader en de leraar begrijpt	singular	1	5	De vader en de leraar begrijpen de persoon.
De vader en de jongen observeren	De vader en de jongen observeert	singular	1	5	De vader en de jongen observeren de persoon.
De vader en de jongen bemoedigen	De vader en de jongen bemoedigt	singular	1	5	De vader en de jongen bemoedigen de persoon.
De vader en de jongen groeten	De vader en de jongen groet	singular	1	5	De vader en de jongen groeten de persoon.
De vader en de jongen vermijden	De vader en de jongen vermijdt	singular	1	5	De vader en de jongen vermijden de persoon.
De vader en de jongen ontmoedigen	De vader en de jongen ontmoedigt	singular	1	5	De vader en de jongen ontmoedigen de persoon.
De vader en de jongen kennen	De vader en de jongen kent	singular	1	5	De vader en de jongen kennen de persoon.
De vader en de jongen stimuleren	De vader en de jongen stimuleert	singular	1	5	De vader en de jongen stimuleren de persoon.
De vader en de jongen begrijpen	De vader en de jongen begrijpt	singular	1	5	De vader en de jongen begrijpen de persoon.
De dokter en de dichter observeren	De dokter en de dichter observeert	singular	1	5	De dokter en de dichter observeren de persoon.
De dokter en de dichter bemoedigen	De dokter en de dichter bemoedigt	singular	1	5	De dokter en de dichter bemoedigen de persoon.
De dokter en de dichter groeten	De dokter en de dichter groet	singular	1	5	De dokter en de dichter groeten de persoon.
De dokter en de dichter vermijden	De dokter en de dichter vermijdt	singular	1	5	De dokter en de dichter vermijden de persoon.
De dokter en de dichter ontmoedigen	De dokter en de dichter ontmoedigt	singular	1	5	De dokter en de dichter ontmoedigen de persoon.
De dokter en de dichter kennen	De dokter en de dichter kent	singular	1	5	De dokter en de dichter kennen de persoon.
De dokter en de dichter stimuleren	De dokter en de dichter stimuleert	singular	1	5	De dokter en de dichter stimuleren de persoon.
De dokter en de dichter begrijpen	De dokter en de dichter begrijpt	singular	1	5	De dokter en de dichter begrijpen de persoon.
De dokter en de moeder observeren	De dokter en de moeder observeert	singular	1	5	De dokter en de moeder observeren de persoon.
De dokter en de moeder bemoedigen	De dokter en de moeder bemoedigt	singular	1	5	De dokter en de moeder bemoedigen de persoon.
De dokter en de moeder groeten	De dokter en de moeder groet	singular	1	5	De dokter en de moeder groeten de persoon.
De dokter en de moeder vermijden	De dokter en de moeder vermijdt	singular	1	5	De dokter en de moeder vermijden de persoon.
De dokter en de moeder ontmoedigen	De dokter en de moeder ontmoedigt	singular	1	5	De dokter en de moeder ontmoedigen de persoon.
De dokter en de moeder kennen	De dokter en de moeder kent	singular	1	5	De dokter en de moeder kennen de persoon.
De dokter en de moeder stimuleren	De dokter en de moeder stimuleert	singular	1	5	De dokter en de moeder stimuleren de persoon.
De dokter en de moeder begrijpen	De dokter en de moeder begrijpt	singular	1	5	De dokter en de moeder begrijpen de persoon.
De dokter en de advocaat observeren	De dokter en de advocaat observeert	singular	1	5	De dokter en de advocaat observeren de persoon.
De dokter en de advocaat bemoedigen	De dokter en de advocaat bemoedigt	singular	1	5	De dokter en de advocaat bemoedigen de persoon.
De dokter en de advocaat groeten	De dokter en de advocaat groet	singular	1	5	De dokter en de advocaat groeten de persoon.
De dokter en de advocaat vermijden	De dokter en de advocaat vermijdt	singular	1	5	De dokter en de advocaat vermijden de persoon.
De dokter en de advocaat ontmoedigen	De dokter en de advocaat ontmoedigt	singular	1	5	De dokter en de advocaat ontmoedigen de persoon.
De dokter en de advocaat kennen	De dokter en de advocaat kent	singular	1	5	De dokter en de advocaat kennen de persoon.
De dokter en de advocaat stimuleren	De dokter en de advocaat stimuleert	singular	1	5	De dokter en de advocaat stimuleren de persoon.
De dokter en de advocaat begrijpen	De dokter en de advocaat begrijpt	singular	1	5	De dokter en de advocaat begrijpen de persoon.
De dokter en het meisje observeren	De dokter en het meisje observeert	singular	1	5	De dokter en het meisje observeren de persoon.
De dokter en het meisje bemoedigen	De dokter en het meisje bemoedigt	singular	1	5	De dokter en het meisje bemoedigen de persoon.
De dokter en het meisje groeten	De dokter en het meisje groet	singular	1	5	De dokter en het meisje groeten de persoon.
De dokter en het meisje vermijden	De dokter en het meisje vermijdt	singular	1	5	De dokter en het meisje vermijden de persoon.
De dokter en het meisje ontmoedigen	De dokter en het meisje ontmoedigt	singular	1	5	De dokter en het meisje ontmoedigen de persoon.
De dokter en het meisje kennen	De dokter en het meisje kent	singular	1	5	De dokter en het meisje kennen de persoon.
De dokter en het meisje stimuleren	De dokter en het meisje stimuleert	singular	1	5	De dokter en het meisje stimuleren de persoon.
De dokter en het meisje begrijpen	De dokter en het meisje begrijpt	singular	1	5	De dokter en het meisje begrijpen de persoon.
De dokter en de atleet observeren	De dokter en de atleet observeert	singular	1	5	De dokter en de atleet observeren de persoon.
De dokter en de atleet bemoedigen	De dokter en de atleet bemoedigt	singular	1	5	De dokter en de atleet bemoedigen de persoon.
De dokter en de atleet groeten	De dokter en de atleet groet	singular	1	5	De dokter en de atleet groeten de persoon.
De dokter en de atleet vermijden	De dokter en de atleet vermijdt	singular	1	5	De dokter en de atleet vermijden de persoon.
De dokter en de atleet ontmoedigen	De dokter en de atleet ontmoedigt	singular	1	5	De dokter en de atleet ontmoedigen de persoon.
De dokter en de atleet kennen	De dokter en de atleet kent	singular	1	5	De dokter en de atleet kennen de persoon.
De dokter en de atleet stimuleren	De dokter en de atleet stimuleert	singular	1	5	De dokter en de atleet stimuleren de persoon.
De dokter en de atleet begrijpen	De dokter en de atleet begrijpt	singular	1	5	De dokter en de atleet begrijpen de persoon.
De dokter en de vriend observeren	De dokter en de vriend observeert	singular	1	5	De dokter en de vriend observeren de persoon.
De dokter en de vriend bemoedigen	De dokter en de vriend bemoedigt	singular	1	5	De dokter en de vriend bemoedigen de persoon.
De dokter en de vriend groeten	De dokter en de vriend groet	singular	1	5	De dokter en de vriend groeten de persoon.
De dokter en de vriend vermijden	De dokter en de vriend vermijdt	singular	1	5	De dokter en de vriend vermijden de persoon.
De dokter en de vriend ontmoedigen	De dokter en de vriend ontmoedigt	singular	1	5	De dokter en de vriend ontmoedigen de persoon.
De dokter en de vriend kennen	De dokter en de vriend kent	singular	1	5	De dokter en de vriend kennen de persoon.
De dokter en de vriend stimuleren	De dokter en de vriend stimuleert	singular	1	5	De dokter en de vriend stimuleren de persoon.
De dokter en de vriend begrijpen	De dokter en de vriend begrijpt	singular	1	5	De dokter en de vriend begrijpen de persoon.
De dokter en het kind observeren	De dokter en het kind observeert	singular	1	5	De dokter en het kind observeren de persoon.
De dokter en het kind bemoedigen	De dokter en het kind bemoedigt	singular	1	5	De dokter en het kind bemoedigen de persoon.
De dokter en het kind groeten	De dokter en het kind groet	singular	1	5	De dokter en het kind groeten de persoon.
De dokter en het kind vermijden	De dokter en het kind vermijdt	singular	1	5	De dokter en het kind vermijden de persoon.
De dokter en het kind ontmoedigen	De dokter en het kind ontmoedigt	singular	1	5	De dokter en het kind ontmoedigen de persoon.
De dokter en het kind kennen	De dokter en het kind kent	singular	1	5	De dokter en het kind kennen de persoon.
De dokter en het kind stimuleren	De dokter en het kind stimuleert	singular	1	5	De dokter en het kind stimuleren de persoon.
De dokter en het kind begrijpen	De dokter en het kind begrijpt	singular	1	5	De dokter en het kind begrijpen de persoon.
De dokter en de vader observeren	De dokter en de vader observeert	singular	1	5	De dokter en de vader observeren de persoon.
De dokter en de vader bemoedigen	De dokter en de vader bemoedigt	singular	1	5	De dokter en de vader bemoedigen de persoon.
De dokter en de vader groeten	De dokter en de vader groet	singular	1	5	De dokter en de vader groeten de persoon.
De dokter en de vader vermijden	De dokter en de vader vermijdt	singular	1	5	De dokter en de vader vermijden de persoon.
De dokter en de vader ontmoedigen	De dokter en de vader ontmoedigt	singular	1	5	De dokter en de vader ontmoedigen de persoon.
De dokter en de vader kennen	De dokter en de vader kent	singular	1	5	De dokter en de vader kennen de persoon.
De dokter en de vader stimuleren	De dokter en de vader stimuleert	singular	1	5	De dokter en de vader stimuleren de persoon.
De dokter en de vader begrijpen	De dokter en de vader begrijpt	singular	1	5	De dokter en de vader begrijpen de persoon.
De dokter en de vrouw observeren	De dokter en de vrouw observeert	singular	1	5	De dokter en de vrouw observeren de persoon.
De dokter en de vrouw bemoedigen	De dokter en de vrouw bemoedigt	singular	1	5	De dokter en de vrouw bemoedigen de persoon.
De dokter en de vrouw groeten	De dokter en de vrouw groet	singular	1	5	De dokter en de vrouw groeten de persoon.
De dokter en de vrouw vermijden	De dokter en de vrouw vermijdt	singular	1	5	De dokter en de vrouw vermijden de persoon.
De dokter en de vrouw ontmoedigen	De dokter en de vrouw ontmoedigt	singular	1	5	De dokter en de vrouw ontmoedigen de persoon.
De dokter en de vrouw kennen	De dokter en de vrouw kent	singular	1	5	De dokter en de vrouw kennen de persoon.
De dokter en de vrouw stimuleren	De dokter en de vrouw stimuleert	singular	1	5	De dokter en de vrouw stimuleren de persoon.
De dokter en de vrouw begrijpen	De dokter en de vrouw begrijpt	singular	1	5	De dokter en de vrouw begrijpen de persoon.
De dokter en het slachtoffer observeren	De dokter en het slachtoffer observeert	singular	1	5	De dokter en het slachtoffer observeren de persoon.
De dokter en het slachtoffer bemoedigen	De dokter en het slachtoffer bemoedigt	singular	1	5	De dokter en het slachtoffer bemoedigen de persoon.
De dokter en het slachtoffer groeten	De dokter en het slachtoffer groet	singular	1	5	De dokter en het slachtoffer groeten de persoon.
De dokter en het slachtoffer vermijden	De dokter en het slachtoffer vermijdt	singular	1	5	De dokter en het slachtoffer vermijden de persoon.
De dokter en het slachtoffer ontmoedigen	De dokter en het slachtoffer ontmoedigt	singular	1	5	De dokter en het slachtoffer ontmoedigen de persoon.
De dokter en het slachtoffer kennen	De dokter en het slachtoffer kent	singular	1	5	De dokter en het slachtoffer kennen de persoon.
De dokter en het slachtoffer stimuleren	De dokter en het slachtoffer stimuleert	singular	1	5	De dokter en het slachtoffer stimuleren de persoon.
De dokter en het slachtoffer begrijpen	De dokter en het slachtoffer begrijpt	singular	1	5	De dokter en het slachtoffer begrijpen de persoon.
De dokter en de man observeren	De dokter en de man observeert	singular	1	5	De dokter en de man observeren de persoon.
De dokter en de man bemoedigen	De dokter en de man bemoedigt	singular	1	5	De dokter en de man bemoedigen de persoon.
De dokter en de man groeten	De dokter en de man groet	singular	1	5	De dokter en de man groeten de persoon.
De dokter en de man vermijden	De dokter en de man vermijdt	singular	1	5	De dokter en de man vermijden de persoon.
De dokter en de man ontmoedigen	De dokter en de man ontmoedigt	singular	1	5	De dokter en de man ontmoedigen de persoon.
De dokter en de man kennen	De dokter en de man kent	singular	1	5	De dokter en de man kennen de persoon.
De dokter en de man stimuleren	De dokter en de man stimuleert	singular	1	5	De dokter en de man stimuleren de persoon.
De dokter en de man begrijpen	De dokter en de man begrijpt	singular	1	5	De dokter en de man begrijpen de persoon.
De dokter en de boer observeren	De dokter en de boer observeert	singular	1	5	De dokter en de boer observeren de persoon.
De dokter en de boer bemoedigen	De dokter en de boer bemoedigt	singular	1	5	De dokter en de boer bemoedigen de persoon.
De dokter en de boer groeten	De dokter en de boer groet	singular	1	5	De dokter en de boer groeten de persoon.
De dokter en de boer vermijden	De dokter en de boer vermijdt	singular	1	5	De dokter en de boer vermijden de persoon.
De dokter en de boer ontmoedigen	De dokter en de boer ontmoedigt	singular	1	5	De dokter en de boer ontmoedigen de persoon.
De dokter en de boer kennen	De dokter en de boer kent	singular	1	5	De dokter en de boer kennen de persoon.
De dokter en de boer stimuleren	De dokter en de boer stimuleert	singular	1	5	De dokter en de boer stimuleren de persoon.
De dokter en de boer begrijpen	De dokter en de boer begrijpt	singular	1	5	De dokter en de boer begrijpen de persoon.
De dokter en de leraar observeren	De dokter en de leraar observeert	singular	1	5	De dokter en de leraar observeren de persoon.
De dokter en de leraar bemoedigen	De dokter en de leraar bemoedigt	singular	1	5	De dokter en de leraar bemoedigen de persoon.
De dokter en de leraar groeten	De dokter en de leraar groet	singular	1	5	De dokter en de leraar groeten de persoon.
De dokter en de leraar vermijden	De dokter en de leraar vermijdt	singular	1	5	De dokter en de leraar vermijden de persoon.
De dokter en de leraar ontmoedigen	De dokter en de leraar ontmoedigt	singular	1	5	De dokter en de leraar ontmoedigen de persoon.
De dokter en de leraar kennen	De dokter en de leraar kent	singular	1	5	De dokter en de leraar kennen de persoon.
De dokter en de leraar stimuleren	De dokter en de leraar stimuleert	singular	1	5	De dokter en de leraar stimuleren de persoon.
De dokter en de leraar begrijpen	De dokter en de leraar begrijpt	singular	1	5	De dokter en de leraar begrijpen de persoon.
De dokter en de jongen observeren	De dokter en de jongen observeert	singular	1	5	De dokter en de jongen observeren de persoon.
De dokter en de jongen bemoedigen	De dokter en de jongen bemoedigt	singular	1	5	De dokter en de jongen bemoedigen de persoon.
De dokter en de jongen groeten	De dokter en de jongen groet	singular	1	5	De dokter en de jongen groeten de persoon.
De dokter en de jongen vermijden	De dokter en de jongen vermijdt	singular	1	5	De dokter en de jongen vermijden de persoon.
De dokter en de jongen ontmoedigen	De dokter en de jongen ontmoedigt	singular	1	5	De dokter en de jongen ontmoedigen de persoon.
De dokter en de jongen kennen	De dokter en de jongen kent	singular	1	5	De dokter en de jongen kennen de persoon.
De dokter en de jongen stimuleren	De dokter en de jongen stimuleert	singular	1	5	De dokter en de jongen stimuleren de persoon.
De dokter en de jongen begrijpen	De dokter en de jongen begrijpt	singular	1	5	De dokter en de jongen begrijpen de persoon.
De vrouw en de dichter observeren	De vrouw en de dichter observeert	singular	1	5	De vrouw en de dichter observeren de persoon.
De vrouw en de dichter bemoedigen	De vrouw en de dichter bemoedigt	singular	1	5	De vrouw en de dichter bemoedigen de persoon.
De vrouw en de dichter groeten	De vrouw en de dichter groet	singular	1	5	De vrouw en de dichter groeten de persoon.
De vrouw en de dichter vermijden	De vrouw en de dichter vermijdt	singular	1	5	De vrouw en de dichter vermijden de persoon.
De vrouw en de dichter ontmoedigen	De vrouw en de dichter ontmoedigt	singular	1	5	De vrouw en de dichter ontmoedigen de persoon.
De vrouw en de dichter kennen	De vrouw en de dichter kent	singular	1	5	De vrouw en de dichter kennen de persoon.
De vrouw en de dichter stimuleren	De vrouw en de dichter stimuleert	singular	1	5	De vrouw en de dichter stimuleren de persoon.
De vrouw en de dichter begrijpen	De vrouw en de dichter begrijpt	singular	1	5	De vrouw en de dichter begrijpen de persoon.
De vrouw en de moeder observeren	De vrouw en de moeder observeert	singular	1	5	De vrouw en de moeder observeren de persoon.
De vrouw en de moeder bemoedigen	De vrouw en de moeder bemoedigt	singular	1	5	De vrouw en de moeder bemoedigen de persoon.
De vrouw en de moeder groeten	De vrouw en de moeder groet	singular	1	5	De vrouw en de moeder groeten de persoon.
De vrouw en de moeder vermijden	De vrouw en de moeder vermijdt	singular	1	5	De vrouw en de moeder vermijden de persoon.
De vrouw en de moeder ontmoedigen	De vrouw en de moeder ontmoedigt	singular	1	5	De vrouw en de moeder ontmoedigen de persoon.
De vrouw en de moeder kennen	De vrouw en de moeder kent	singular	1	5	De vrouw en de moeder kennen de persoon.
De vrouw en de moeder stimuleren	De vrouw en de moeder stimuleert	singular	1	5	De vrouw en de moeder stimuleren de persoon.
De vrouw en de moeder begrijpen	De vrouw en de moeder begrijpt	singular	1	5	De vrouw en de moeder begrijpen de persoon.
De vrouw en de advocaat observeren	De vrouw en de advocaat observeert	singular	1	5	De vrouw en de advocaat observeren de persoon.
De vrouw en de advocaat bemoedigen	De vrouw en de advocaat bemoedigt	singular	1	5	De vrouw en de advocaat bemoedigen de persoon.
De vrouw en de advocaat groeten	De vrouw en de advocaat groet	singular	1	5	De vrouw en de advocaat groeten de persoon.
De vrouw en de advocaat vermijden	De vrouw en de advocaat vermijdt	singular	1	5	De vrouw en de advocaat vermijden de persoon.
De vrouw en de advocaat ontmoedigen	De vrouw en de advocaat ontmoedigt	singular	1	5	De vrouw en de advocaat ontmoedigen de persoon.
De vrouw en de advocaat kennen	De vrouw en de advocaat kent	singular	1	5	De vrouw en de advocaat kennen de persoon.
De vrouw en de advocaat stimuleren	De vrouw en de advocaat stimuleert	singular	1	5	De vrouw en de advocaat stimuleren de persoon.
De vrouw en de advocaat begrijpen	De vrouw en de advocaat begrijpt	singular	1	5	De vrouw en de advocaat begrijpen de persoon.
De vrouw en het meisje observeren	De vrouw en het meisje observeert	singular	1	5	De vrouw en het meisje observeren de persoon.
De vrouw en het meisje bemoedigen	De vrouw en het meisje bemoedigt	singular	1	5	De vrouw en het meisje bemoedigen de persoon.
De vrouw en het meisje groeten	De vrouw en het meisje groet	singular	1	5	De vrouw en het meisje groeten de persoon.
De vrouw en het meisje vermijden	De vrouw en het meisje vermijdt	singular	1	5	De vrouw en het meisje vermijden de persoon.
De vrouw en het meisje ontmoedigen	De vrouw en het meisje ontmoedigt	singular	1	5	De vrouw en het meisje ontmoedigen de persoon.
De vrouw en het meisje kennen	De vrouw en het meisje kent	singular	1	5	De vrouw en het meisje kennen de persoon.
De vrouw en het meisje stimuleren	De vrouw en het meisje stimuleert	singular	1	5	De vrouw en het meisje stimuleren de persoon.
De vrouw en het meisje begrijpen	De vrouw en het meisje begrijpt	singular	1	5	De vrouw en het meisje begrijpen de persoon.
De vrouw en de atleet observeren	De vrouw en de atleet observeert	singular	1	5	De vrouw en de atleet observeren de persoon.
De vrouw en de atleet bemoedigen	De vrouw en de atleet bemoedigt	singular	1	5	De vrouw en de atleet bemoedigen de persoon.
De vrouw en de atleet groeten	De vrouw en de atleet groet	singular	1	5	De vrouw en de atleet groeten de persoon.
De vrouw en de atleet vermijden	De vrouw en de atleet vermijdt	singular	1	5	De vrouw en de atleet vermijden de persoon.
De vrouw en de atleet ontmoedigen	De vrouw en de atleet ontmoedigt	singular	1	5	De vrouw en de atleet ontmoedigen de persoon.
De vrouw en de atleet kennen	De vrouw en de atleet kent	singular	1	5	De vrouw en de atleet kennen de persoon.
De vrouw en de atleet stimuleren	De vrouw en de atleet stimuleert	singular	1	5	De vrouw en de atleet stimuleren de persoon.
De vrouw en de atleet begrijpen	De vrouw en de atleet begrijpt	singular	1	5	De vrouw en de atleet begrijpen de persoon.
De vrouw en de vriend observeren	De vrouw en de vriend observeert	singular	1	5	De vrouw en de vriend observeren de persoon.
De vrouw en de vriend bemoedigen	De vrouw en de vriend bemoedigt	singular	1	5	De vrouw en de vriend bemoedigen de persoon.
De vrouw en de vriend groeten	De vrouw en de vriend groet	singular	1	5	De vrouw en de vriend groeten de persoon.
De vrouw en de vriend vermijden	De vrouw en de vriend vermijdt	singular	1	5	De vrouw en de vriend vermijden de persoon.
De vrouw en de vriend ontmoedigen	De vrouw en de vriend ontmoedigt	singular	1	5	De vrouw en de vriend ontmoedigen de persoon.
De vrouw en de vriend kennen	De vrouw en de vriend kent	singular	1	5	De vrouw en de vriend kennen de persoon.
De vrouw en de vriend stimuleren	De vrouw en de vriend stimuleert	singular	1	5	De vrouw en de vriend stimuleren de persoon.
De vrouw en de vriend begrijpen	De vrouw en de vriend begrijpt	singular	1	5	De vrouw en de vriend begrijpen de persoon.
De vrouw en het kind observeren	De vrouw en het kind observeert	singular	1	5	De vrouw en het kind observeren de persoon.
De vrouw en het kind bemoedigen	De vrouw en het kind bemoedigt	singular	1	5	De vrouw en het kind bemoedigen de persoon.
De vrouw en het kind groeten	De vrouw en het kind groet	singular	1	5	De vrouw en het kind groeten de persoon.
De vrouw en het kind vermijden	De vrouw en het kind vermijdt	singular	1	5	De vrouw en het kind vermijden de persoon.
De vrouw en het kind ontmoedigen	De vrouw en het kind ontmoedigt	singular	1	5	De vrouw en het kind ontmoedigen de persoon.
De vrouw en het kind kennen	De vrouw en het kind kent	singular	1	5	De vrouw en het kind kennen de persoon.
De vrouw en het kind stimuleren	De vrouw en het kind stimuleert	singular	1	5	De vrouw en het kind stimuleren de persoon.
De vrouw en het kind begrijpen	De vrouw en het kind begrijpt	singular	1	5	De vrouw en het kind begrijpen de persoon.
De vrouw en de vader observeren	De vrouw en de vader observeert	singular	1	5	De vrouw en de vader observeren de persoon.
De vrouw en de vader bemoedigen	De vrouw en de vader bemoedigt	singular	1	5	De vrouw en de vader bemoedigen de persoon.
De vrouw en de vader groeten	De vrouw en de vader groet	singular	1	5	De vrouw en de vader groeten de persoon.
De vrouw en de vader vermijden	De vrouw en de vader vermijdt	singular	1	5	De vrouw en de vader vermijden de persoon.
De vrouw en de vader ontmoedigen	De vrouw en de vader ontmoedigt	singular	1	5	De vrouw en de vader ontmoedigen de persoon.
De vrouw en de vader kennen	De vrouw en de vader kent	singular	1	5	De vrouw en de vader kennen de persoon.
De vrouw en de vader stimuleren	De vrouw en de vader stimuleert	singular	1	5	De vrouw en de vader stimuleren de persoon.
De vrouw en de vader begrijpen	De vrouw en de vader begrijpt	singular	1	5	De vrouw en de vader begrijpen de persoon.
De vrouw en de dokter observeren	De vrouw en de dokter observeert	singular	1	5	De vrouw en de dokter observeren de persoon.
De vrouw en de dokter bemoedigen	De vrouw en de dokter bemoedigt	singular	1	5	De vrouw en de dokter bemoedigen de persoon.
De vrouw en de dokter groeten	De vrouw en de dokter groet	singular	1	5	De vrouw en de dokter groeten de persoon.
De vrouw en de dokter vermijden	De vrouw en de dokter vermijdt	singular	1	5	De vrouw en de dokter vermijden de persoon.
De vrouw en de dokter ontmoedigen	De vrouw en de dokter ontmoedigt	singular	1	5	De vrouw en de dokter ontmoedigen de persoon.
De vrouw en de dokter kennen	De vrouw en de dokter kent	singular	1	5	De vrouw en de dokter kennen de persoon.
De vrouw en de dokter stimuleren	De vrouw en de dokter stimuleert	singular	1	5	De vrouw en de dokter stimuleren de persoon.
De vrouw en de dokter begrijpen	De vrouw en de dokter begrijpt	singular	1	5	De vrouw en de dokter begrijpen de persoon.
De vrouw en het slachtoffer observeren	De vrouw en het slachtoffer observeert	singular	1	5	De vrouw en het slachtoffer observeren de persoon.
De vrouw en het slachtoffer bemoedigen	De vrouw en het slachtoffer bemoedigt	singular	1	5	De vrouw en het slachtoffer bemoedigen de persoon.
De vrouw en het slachtoffer groeten	De vrouw en het slachtoffer groet	singular	1	5	De vrouw en het slachtoffer groeten de persoon.
De vrouw en het slachtoffer vermijden	De vrouw en het slachtoffer vermijdt	singular	1	5	De vrouw en het slachtoffer vermijden de persoon.
De vrouw en het slachtoffer ontmoedigen	De vrouw en het slachtoffer ontmoedigt	singular	1	5	De vrouw en het slachtoffer ontmoedigen de persoon.
De vrouw en het slachtoffer kennen	De vrouw en het slachtoffer kent	singular	1	5	De vrouw en het slachtoffer kennen de persoon.
De vrouw en het slachtoffer stimuleren	De vrouw en het slachtoffer stimuleert	singular	1	5	De vrouw en het slachtoffer stimuleren de persoon.
De vrouw en het slachtoffer begrijpen	De vrouw en het slachtoffer begrijpt	singular	1	5	De vrouw en het slachtoffer begrijpen de persoon.
De vrouw en de man observeren	De vrouw en de man observeert	singular	1	5	De vrouw en de man observeren de persoon.
De vrouw en de man bemoedigen	De vrouw en de man bemoedigt	singular	1	5	De vrouw en de man bemoedigen de persoon.
De vrouw en de man groeten	De vrouw en de man groet	singular	1	5	De vrouw en de man groeten de persoon.
De vrouw en de man vermijden	De vrouw en de man vermijdt	singular	1	5	De vrouw en de man vermijden de persoon.
De vrouw en de man ontmoedigen	De vrouw en de man ontmoedigt	singular	1	5	De vrouw en de man ontmoedigen de persoon.
De vrouw en de man kennen	De vrouw en de man kent	singular	1	5	De vrouw en de man kennen de persoon.
De vrouw en de man stimuleren	De vrouw en de man stimuleert	singular	1	5	De vrouw en de man stimuleren de persoon.
De vrouw en de man begrijpen	De vrouw en de man begrijpt	singular	1	5	De vrouw en de man begrijpen de persoon.
De vrouw en de boer observeren	De vrouw en de boer observeert	singular	1	5	De vrouw en de boer observeren de persoon.
De vrouw en de boer bemoedigen	De vrouw en de boer bemoedigt	singular	1	5	De vrouw en de boer bemoedigen de persoon.
De vrouw en de boer groeten	De vrouw en de boer groet	singular	1	5	De vrouw en de boer groeten de persoon.
De vrouw en de boer vermijden	De vrouw en de boer vermijdt	singular	1	5	De vrouw en de boer vermijden de persoon.
De vrouw en de boer ontmoedigen	De vrouw en de boer ontmoedigt	singular	1	5	De vrouw en de boer ontmoedigen de persoon.
De vrouw en de boer kennen	De vrouw en de boer kent	singular	1	5	De vrouw en de boer kennen de persoon.
De vrouw en de boer stimuleren	De vrouw en de boer stimuleert	singular	1	5	De vrouw en de boer stimuleren de persoon.
De vrouw en de boer begrijpen	De vrouw en de boer begrijpt	singular	1	5	De vrouw en de boer begrijpen de persoon.
De vrouw en de leraar observeren	De vrouw en de leraar observeert	singular	1	5	De vrouw en de leraar observeren de persoon.
De vrouw en de leraar bemoedigen	De vrouw en de leraar bemoedigt	singular	1	5	De vrouw en de leraar bemoedigen de persoon.
De vrouw en de leraar groeten	De vrouw en de leraar groet	singular	1	5	De vrouw en de leraar groeten de persoon.
De vrouw en de leraar vermijden	De vrouw en de leraar vermijdt	singular	1	5	De vrouw en de leraar vermijden de persoon.
De vrouw en de leraar ontmoedigen	De vrouw en de leraar ontmoedigt	singular	1	5	De vrouw en de leraar ontmoedigen de persoon.
De vrouw en de leraar kennen	De vrouw en de leraar kent	singular	1	5	De vrouw en de leraar kennen de persoon.
De vrouw en de leraar stimuleren	De vrouw en de leraar stimuleert	singular	1	5	De vrouw en de leraar stimuleren de persoon.
De vrouw en de leraar begrijpen	De vrouw en de leraar begrijpt	singular	1	5	De vrouw en de leraar begrijpen de persoon.
De vrouw en de jongen observeren	De vrouw en de jongen observeert	singular	1	5	De vrouw en de jongen observeren de persoon.
De vrouw en de jongen bemoedigen	De vrouw en de jongen bemoedigt	singular	1	5	De vrouw en de jongen bemoedigen de persoon.
De vrouw en de jongen groeten	De vrouw en de jongen groet	singular	1	5	De vrouw en de jongen groeten de persoon.
De vrouw en de jongen vermijden	De vrouw en de jongen vermijdt	singular	1	5	De vrouw en de jongen vermijden de persoon.
De vrouw en de jongen ontmoedigen	De vrouw en de jongen ontmoedigt	singular	1	5	De vrouw en de jongen ontmoedigen de persoon.
De vrouw en de jongen kennen	De vrouw en de jongen kent	singular	1	5	De vrouw en de jongen kennen de persoon.
De vrouw en de jongen stimuleren	De vrouw en de jongen stimuleert	singular	1	5	De vrouw en de jongen stimuleren de persoon.
De vrouw en de jongen begrijpen	De vrouw en de jongen begrijpt	singular	1	5	De vrouw en de jongen begrijpen de persoon.
Het slachtoffer en de dichter observeren	Het slachtoffer en de dichter observeert	singular	1	5	Het slachtoffer en de dichter observeren de persoon.
Het slachtoffer en de dichter bemoedigen	Het slachtoffer en de dichter bemoedigt	singular	1	5	Het slachtoffer en de dichter bemoedigen de persoon.
Het slachtoffer en de dichter groeten	Het slachtoffer en de dichter groet	singular	1	5	Het slachtoffer en de dichter groeten de persoon.
Het slachtoffer en de dichter vermijden	Het slachtoffer en de dichter vermijdt	singular	1	5	Het slachtoffer en de dichter vermijden de persoon.
Het slachtoffer en de dichter ontmoedigen	Het slachtoffer en de dichter ontmoedigt	singular	1	5	Het slachtoffer en de dichter ontmoedigen de persoon.
Het slachtoffer en de dichter kennen	Het slachtoffer en de dichter kent	singular	1	5	Het slachtoffer en de dichter kennen de persoon.
Het slachtoffer en de dichter stimuleren	Het slachtoffer en de dichter stimuleert	singular	1	5	Het slachtoffer en de dichter stimuleren de persoon.
