agreement	disagreement	number	subject_index	verb_index	completed
De vader ontmoedigt	De vader ontmoedigen	singular	1	2	De vader ontmoedigt de persoon nu waarschijnlijk.
De vader vermijdt	De vader vermijden	singular	1	2	De vader vermijdt de persoon nu waarschijnlijk.
De vader bekritiseert	De vader bekritiseren	singular	1	2	De vader bekritiseert de persoon nu waarschijnlijk.
De vader observeert	De vader observeren	singular	1	2	De vader observeert de persoon nu waarschijnlijk.
De vader groet	De vader groeten	singular	1	2	De vader groet de persoon nu waarschijnlijk.
De vader bewondert	De vader bewonderen	singular	1	2	De vader bewondert de persoon nu waarschijnlijk.
De vader stimuleert	De vader stimuleren	singular	1	2	De vader stimuleert de persoon nu bewust.
De vader inspireert	De vader inspireren	singular	1	2	De vader inspireert de persoon nu bewust.
De vader bemoedigt	De vader bemoedigen	singular	1	2	De vader bemoedigt de persoon nu bewust.
De vader verwart	De vader verwarren	singular	1	2	De vader verwart de persoon nu bewust.
De vader onthoudt	De vader onthouden	singular	1	2	De vader onthoudt de persoon nu bewust.
De vader kent	De vader kennen	singular	1	2	De vader kent de persoon nu bewust.
De vader begrijpt	De vader begrijpen	singular	1	2	De vader begrijpt de persoon nu bewust.
De vader ontmoedigt	De vader ontmoedigen	singular	1	2	De vader ontmoedigt de persoon nu bewust.
De vader vermijdt	De vader vermijden	singular	1	2	De vader vermijdt de persoon nu bewust.
De vader bekritiseert	De vader bekritiseren	singular	1	2	De vader bekritiseert de persoon nu bewust.
De vader observeert	De vader observeren	singular	1	2	De vader observeert de persoon nu bewust.
De vader groet	De vader groeten	singular	1	2	De vader groet de persoon nu bewust.
De vader bewondert	De vader bewonderen	singular	1	2	De vader bewondert de persoon nu bewust.
De vader stimuleert	De vader stimuleren	singular	1	2	De vader stimuleert de persoon nu openlijk.
De vader inspireert	De vader inspireren	singular	1	2	De vader inspireert de persoon nu openlijk.
De vader bemoedigt	De vader bemoedigen	singular	1	2	De vader bemoedigt de persoon nu openlijk.
De vader verwart	De vader verwarren	singular	1	2	De vader verwart de persoon nu openlijk.
De vader onthoudt	De vader onthouden	singular	1	2	De vader onthoudt de persoon nu openlijk.
De vader kent	De vader kennen	singular	1	2	De vader kent de persoon nu openlijk.
De vader begrijpt	De vader begrijpen	singular	1	2	De vader begrijpt de persoon nu openlijk.
De vader ontmoedigt	De vader ontmoedigen	singular	1	2	De vader ontmoedigt de persoon nu openlijk.
De vader vermijdt	De vader vermijden	singular	1	2	De vader vermijdt de persoon nu openlijk.
De vader bekritiseert	De vader bekritiseren	singular	1	2	De vader bekritiseert de persoon nu openlijk.
De vader observeert	De vader observeren	singular	1	2	De vader observeert de persoon nu openlijk.
De vader groet	De vader groeten	singular	1	2	De vader groet de persoon nu openlijk.
De vader bewondert	De vader bewonderen	singular	1	2	De vader bewondert de persoon nu openlijk.
De vader stimuleert	De vader stimuleren	singular	1	2	De vader stimuleert de persoon heel zeker.
De vader inspireert	De vader inspireren	singular	1	2	De vader inspireert de persoon heel zeker.
De vader bemoedigt	De vader bemoedigen	singular	1	2	De vader bemoedigt de persoon heel zeker.
De vader verwart	De vader verwarren	singular	1	2	De vader verwart de persoon heel zeker.
De vader onthoudt	De vader onthouden	singular	1	2	De vader onthoudt de persoon heel zeker.
De vader kent	De vader kennen	singular	1	2	De vader kent de persoon heel zeker.
De vader begrijpt	De vader begrijpen	singular	1	2	De vader begrijpt de persoon heel zeker.
De vader ontmoedigt	De vader ontmoedigen	singular	1	2	De vader ontmoedigt de persoon heel zeker.
De vader vermijdt	De vader vermijden	singular	1	2	De vader vermijdt de persoon heel zeker.
De vader bekritiseert	De vader bekritiseren	singular	1	2	De vader bekritiseert de persoon heel zeker.
De vader observeert	De vader observeren	singular	1	2	De vader observeert de persoon heel zeker.
De vader groet	De vader groeten	singular	1	2	De vader groet de persoon heel zeker.
De vader bewondert	De vader bewonderen	singular	1	2	De vader bewondert de persoon heel zeker.
De vader stimuleert	De vader stimuleren	singular	1	2	De vader stimuleert de persoon heel voorzichtig.
De vader inspireert	De vader inspireren	singular	1	2	De vader inspireert de persoon heel voorzichtig.
De vader bemoedigt	De vader bemoedigen	singular	1	2	De vader bemoedigt de persoon heel voorzichtig.
De vader verwart	De vader verwarren	singular	1	2	De vader verwart de persoon heel voorzichtig.
De vader onthoudt	De vader onthouden	singular	1	2	De vader onthoudt de persoon heel voorzichtig.
De vader kent	De vader kennen	singular	1	2	De vader kent de persoon heel voorzichtig.
De vader begrijpt	De vader begrijpen	singular	1	2	De vader begrijpt de persoon heel voorzichtig.
De vader ontmoedigt	De vader ontmoedigen	singular	1	2	De vader ontmoedigt de persoon heel voorzichtig.
De vader vermijdt	De vader vermijden	singular	1	2	De vader vermijdt de persoon heel voorzichtig.
De vader bekritiseert	De vader bekritiseren	singular	1	2	De vader bekritiseert de persoon heel voorzichtig.
De vader observeert	De vader observeren	singular	1	2	De vader observeert de persoon heel voorzichtig.
De vader groet	De vader groeten	singular	1	2	De vader groet de persoon heel voorzichtig.
De vader bewondert	De vader bewonderen	singular	1	2	De vader bewondert de persoon heel voorzichtig.
De vader stimuleert	De vader stimuleren	singular	1	2	De vader stimuleert de persoon heel publiekelijk.
De vader inspireert	De vader inspireren	singular	1	2	De vader inspireert de persoon heel publiekelijk.
De vader bemoedigt	De vader bemoedigen	singular	1	2	De vader bemoedigt de persoon heel publiekelijk.
De vader verwart	De vader verwarren	singular	1	2	De vader verwart de persoon heel publiekelijk.
De vader onthoudt	De vader onthouden	singular	1	2	De vader onthoudt de persoon heel publiekelijk.
De vader kent	De vader kennen	singular	1	2	De vader kent de persoon heel publiekelijk.
De vader begrijpt	De vader begrijpen	singular	1	2	De vader begrijpt de persoon heel publiekelijk.
De vader ontmoedigt	De vader ontmoedigen	singular	1	2	De vader ontmoedigt de persoon heel publiekelijk.
De vader vermijdt	De vader vermijden	singular	1	2	De vader vermijdt de persoon heel publiekelijk.
De vader bekritiseert	De vader bekritiseren	singular	1	2	De vader bekritiseert de persoon heel publiekelijk.
De vader observeert	De vader observeren	singular	1	2	De vader observeert de persoon heel publiekelijk.
De vader groet	De vader groeten	singular	1	2	De vader groet de persoon heel publiekelijk.
De vader bewondert	De vader bewonderen	singular	1	2	De vader bewondert de persoon heel publiekelijk.
De vader stimuleert	De vader stimuleren	singular	1	2	De vader stimuleert de persoon heel waarschijnlijk.
De vader inspireert	De vader inspireren	singular	1	2	De vader inspireert de persoon heel waarschijnlijk.
De vader bemoedigt	De vader bemoedigen	singular	1	2	De vader bemoedigt de persoon heel waarschijnlijk.
De vader verwart	De vader verwarren	singular	1	2	De vader verwart de persoon heel waarschijnlijk.
De vader onthoudt	De vader onthouden	singular	1	2	De vader onthoudt de persoon heel waarschijnlijk.
De vader kent	De vader kennen	singular	1	2	De vader kent de persoon heel waarschijnlijk.
De vader begrijpt	De vader begrijpen	singular	1	2	De vader begrijpt de persoon heel waarschijnlijk.
De vader ontmoedigt	De vader ontmoedigen	singular	1	2	De vader ontmoedigt de persoon heel waarschijnlijk.
De vader vermijdt	De vader vermijden	singular	1	2	De vader vermijdt de persoon heel waarschijnlijk.
De vader bekritiseert	De vader bekritiseren	singular	1	2	De vader bekritiseert de persoon heel waarschijnlijk.
De vader observeert	De vader observeren	singular	1	2	De vader observeert de persoon heel waarschijnlijk.
De vader groet	De vader groeten	singular	1	2	De vader groet de persoon heel waarschijnlijk.
De vader bewondert	De vader bewonderen	singular	1	2	De vader bewondert de persoon heel waarschijnlijk.
De vader stimuleert	De vader stimuleren	singular	1	2	De vader stimuleert de persoon heel bewust.
De vader inspireert	De vader inspireren	singular	1	2	De vader inspireert de persoon heel bewust.
De vader bemoedigt	De vader bemoedigen	singular	1	2	De vader bemoedigt de persoon heel bewust.
De vader verwart	De vader verwarren	singular	1	2	De vader verwart de persoon heel bewust.
De vader onthoudt	De vader onthouden	singular	1	2	De vader onthoudt de persoon heel bewust.
De vader kent	De vader kennen	singular	1	2	De vader kent de persoon heel bewust.
De vader begrijpt	De vader begrijpen	singular	1	2	De vader begrijpt de persoon heel bewust.
De vader ontmoedigt	De vader ontmoedigen	singular	1	2	De vader ontmoedigt de persoon heel bewust.
De vader vermijdt	De vader vermijden	singular	1	2	De vader vermijdt de persoon heel bewust.
De vader bekritiseert	De vader bekritiseren	singular	1	2	De vader bekritiseert de persoon heel bewust.
De vader observeert	De vader observeren	singular	1	2	De vader observeert de persoon heel bewust.
De vader groet	De vader groeten	singular	1	2	De vader groet de persoon heel bewust.
De vader bewondert	De vader bewonderen	singular	1	2	De vader bewondert de persoon heel bewust.
De vader stimuleert	De vader stimuleren	singular	1	2	De vader stimuleert de persoon heel openlijk.
De vader inspireert	De vader inspireren	singular	1	2	De vader inspireert de persoon heel openlijk.
De vader bemoedigt	De vader bemoedigen	singular	1	2	De vader bemoedigt de persoon heel openlijk.
De vader verwart	De vader verwarren	singular	1	2	De vader verwart de persoon heel openlijk.
De vader onthoudt	De vader onthouden	singular	1	2	De vader onthoudt de persoon heel openlijk.
De vader kent	De vader kennen	singular	1	2	De vader kent de persoon heel openlijk.
De vader begrijpt	De vader begrijpen	singular	1	2	De vader begrijpt de persoon heel openlijk.
De vader ontmoedigt	De vader ontmoedigen	singular	1	2	De vader ontmoedigt de persoon heel openlijk.
De vader vermijdt	De vader vermijden	singular	1	2	De vader vermijdt de persoon heel openlijk.
De vader bekritiseert	De vader bekritiseren	singular	1	2	De vader bekritiseert de persoon heel openlijk.
De vader observeert	De vader observeren	singular	1	2	De vader observeert de persoon heel openlijk.
De vader groet	De vader groeten	singular	1	2	De vader groet de persoon heel openlijk.
De vader bewondert	De vader bewonderen	singular	1	2	De vader bewondert de persoon heel openlijk.
De dichter stimuleert	De dichter stimuleren	singular	1	2	De dichter stimuleert de persoon inderdaad zeker.
De dichter inspireert	De dichter inspireren	singular	1	2	De dichter inspireert de persoon inderdaad zeker.
De dichter bemoedigt	De dichter bemoedigen	singular	1	2	De dichter bemoedigt de persoon inderdaad zeker.
De dichter verwart	De dichter verwarren	singular	1	2	De dichter verwart de persoon inderdaad zeker.
De dichter onthoudt	De dichter onthouden	singular	1	2	De dichter onthoudt de persoon inderdaad zeker.
De dichter kent	De dichter kennen	singular	1	2	De dichter kent de persoon inderdaad zeker.
De dichter begrijpt	De dichter begrijpen	singular	1	2	De dichter begrijpt de persoon inderdaad zeker.
De dichter ontmoedigt	De dichter ontmoedigen	singular	1	2	De dichter ontmoedigt de persoon inderdaad zeker.
De dichter vermijdt	De dichter vermijden	singular	1	2	De dichter vermijdt de persoon inderdaad zeker.
De dichter bekritiseert	De dichter bekritiseren	singular	1	2	De dichter bekritiseert de persoon inderdaad zeker.
De dichter observeert	De dichter observeren	singular	1	2	De dichter observeert de persoon inderdaad zeker.
De dichter groet	De dichter groeten	singular	1	2	De dichter groet de persoon inderdaad zeker.
De dichter bewondert	De dichter bewonderen	singular	1	2	De dichter bewondert de persoon inderdaad zeker.
De dichter stimuleert	De dichter stimuleren	singular	1	2	De dichter stimuleert de persoon inderdaad voorzichtig.
De dichter inspireert	De dichter inspireren	singular	1	2	De dichter inspireert de persoon inderdaad voorzichtig.
De dichter bemoedigt	De dichter bemoedigen	singular	1	2	De dichter bemoedigt de persoon inderdaad voorzichtig.
De dichter verwart	De dichter verwarren	singular	1	2	De dichter verwart de persoon inderdaad voorzichtig.
De dichter onthoudt	De dichter onthouden	singular	1	2	De dichter onthoudt de persoon inderdaad voorzichtig.
De dichter kent	De dichter kennen	singular	1	2	De dichter kent de persoon inderdaad voorzichtig.
De dichter begrijpt	De dichter begrijpen	singular	1	2	De dichter begrijpt de persoon inderdaad voorzichtig.
De dichter ontmoedigt	De dichter ontmoedigen	singular	1	2	De dichter ontmoedigt de persoon inderdaad voorzichtig.
De dichter vermijdt	De dichter vermijden	singular	1	2	De dichter vermijdt de persoon inderdaad voorzichtig.
De dichter bekritiseert	De dichter bekritiseren	singular	1	2	De dichter bekritiseert de persoon inderdaad voorzichtig.
De dichter observeert	De dichter observeren	singular	1	2	De dichter observeert de persoon inderdaad voorzichtig.
De dichter groet	De dichter groeten	singular	1	2	De dichter groet de persoon inderdaad voorzichtig.
De dichter bewondert	De dichter bewonderen	singular	1	2	De dichter bewondert de persoon inderdaad voorzichtig.
De dichter stimuleert	De dichter stimuleren	singular	1	2	De dichter stimuleert de persoon inderdaad publiekelijk.
De dichter inspireert	De dichter inspireren	singular	1	2	De dichter inspireert de persoon inderdaad publiekelijk.
De dichter bemoedigt	De dichter bemoedigen	singular	1	2	De dichter bemoedigt de persoon inderdaad publiekelijk.
De dichter verwart	De dichter verwarren	singular	1	2	De dichter verwart de persoon inderdaad publiekelijk.
De dichter onthoudt	De dichter onthouden	singular	1	2	De dichter onthoudt de persoon inderdaad publiekelijk.
De dichter kent	De dichter kennen	singular	1	2	De dichter kent de persoon inderdaad publiekelijk.
De dichter begrijpt	De dichter begrijpen	singular	1	2	De dichter begrijpt de persoon inderdaad publiekelijk.
De dichter ontmoedigt	De dichter ontmoedigen	singular	1	2	De dichter ontmoedigt de persoon inderdaad publiekelijk.
De dichter vermijdt	De dichter vermijden	singular	1	2	De dichter vermijdt de persoon inderdaad publiekelijk.
De dichter bekritiseert	De dichter bekritiseren	singular	1	2	De dichter bekritiseert de persoon inderdaad publiekelijk.
De dichter observeert	De dichter observeren	singular	1	2	De dichter observeert de persoon inderdaad publiekelijk.
De dichter groet	De dichter groeten	singular	1	2	De dichter groet de persoon inderdaad publiekelijk.
De dichter bewondert	De dichter bewonderen	singular	1	2	De dichter bewondert de persoon inderdaad publiekelijk.
De dichter stimuleert	De dichter stimuleren	singular	1	2	De dichter stimuleert de persoon inderdaad waarschijnlijk.
De dichter inspireert	De dichter inspireren	singular	1	2	De dichter inspireert de persoon inderdaad waarschijnlijk.
De dichter bemoedigt	De dichter bemoedigen	singular	1	2	De dichter bemoedigt de persoon inderdaad waarschijnlijk.
De dichter verwart	De dichter verwarren	singular	1	2	De dichter verwart de persoon inderdaad waarschijnlijk.
De dichter onthoudt	De dichter onthouden	singular	1	2	De dichter onthoudt de persoon inderdaad waarschijnlijk.
De dichter kent	De dichter kennen	singular	1	2	De dichter kent de persoon inderdaad waarschijnlijk.
De dichter begrijpt	De dichter begrijpen	singular	1	2	De dichter begrijpt de persoon inderdaad waarschijnlijk.
De dichter ontmoedigt	De dichter ontmoedigen	singular	1	2	De dichter ontmoedigt de persoon inderdaad waarschijnlijk.
De dichter vermijdt	De dichter vermijden	singular	1	2	De dichter vermijdt de persoon inderdaad waarschijnlijk.
De dichter bekritiseert	De dichter bekritiseren	singular	1	2	De dichter bekritiseert de persoon inderdaad waarschijnlijk.
De dichter observeert	De dichter observeren	singular	1	2	De dichter observeert de persoon inderdaad waarschijnlijk.
De dichter groet	De dichter groeten	singular	1	2	De dichter groet de persoon inderdaad waarschijnlijk.
De dichter bewondert	De dichter bewonderen	singular	1	2	De dichter bewondert de persoon inderdaad waarschijnlijk.
De dichter stimuleert	De dichter stimuleren	singular	1	2	De dichter stimuleert de persoon inderdaad bewust.
De dichter inspireert	De dichter inspireren	singular	1	2	De dichter inspireert de persoon inderdaad bewust.
De dichter bemoedigt	De dichter bemoedigen	singular	1	2	De dichter bemoedigt de persoon inderdaad bewust.
De dichter verwart	De dichter verwarren	singular	1	2	De dichter verwart de persoon inderdaad bewust.
De dichter onthoudt	De dichter onthouden	singular	1	2	De dichter onthoudt de persoon inderdaad bewust.
De dichter kent	De dichter kennen	singular	1	2	De dichter kent de persoon inderdaad bewust.
De dichter begrijpt	De dichter begrijpen	singular	1	2	De dichter begrijpt de persoon inderdaad bewust.
De dichter ontmoedigt	De dichter ontmoedigen	singular	1	2	De dichter ontmoedigt de persoon inderdaad bewust.
De dichter vermijdt	De dichter vermijden	singular	1	2	De dichter vermijdt de persoon inderdaad bewust.
De dichter bekritiseert	De dichter bekritiseren	singular	1	2	De dichter bekritiseert de persoon inderdaad bewust.
De dichter observeert	De dichter observeren	singular	1	2	De dichter observeert de persoon inderdaad bewust.
De dichter groet	De dichter groeten	singular	1	2	De dichter groet de persoon inderdaad bewust.
De dichter bewondert	De dichter bewonderen	singular	1	2	De dichter bewondert de persoon inderdaad bewust.
De dichter stimuleert	De dichter stimuleren	singular	1	2	De dichter stimuleert de persoon inderdaad openlijk.
De dichter inspireert	De dichter inspireren	singular	1	2	De dichter inspireert de persoon inderdaad openlijk.
De dichter bemoedigt	De dichter bemoedigen	singular	1	2	De dichter bemoedigt de persoon inderdaad openlijk.
De dichter verwart	De dichter verwarren	singular	1	2	De dichter verwart de persoon inderdaad openlijk.
De dichter onthoudt	De dichter onthouden	singular	1	2	De dichter onthoudt de persoon inderdaad openlijk.
De dichter kent	De dichter kennen	singular	1	2	De dichter kent de persoon inderdaad openlijk.
De dichter begrijpt	De dichter begrijpen	singular	1	2	De dichter begrijpt de persoon inderdaad openlijk.
De dichter ontmoedigt	De dichter ontmoedigen	singular	1	2	De dichter ontmoedigt de persoon inderdaad openlijk.
De dichter vermijdt	De dichter vermijden	singular	1	2	De dichter vermijdt de persoon inderdaad openlijk.
De dichter bekritiseert	De dichter bekritiseren	singular	1	2	De dichter bekritiseert de persoon inderdaad openlijk.
De dichter observeert	De dichter observeren	singular	1	2	De dichter observeert de persoon inderdaad openlijk.
De dichter groet	De dichter groeten	singular	1	2	De dichter groet de persoon inderdaad openlijk.
De dichter bewondert	De dichter bewonderen	singular	1	2	De dichter bewondert de persoon inderdaad openlijk.
De dichter stimuleert	De dichter stimuleren	singular	1	2	De dichter stimuleert de persoon nu zeker.
De dichter inspireert	De dichter inspireren	singular	1	2	De dichter inspireert de persoon nu zeker.
De dichter bemoedigt	De dichter bemoedigen	singular	1	2	De dichter bemoedigt de persoon nu zeker.
De dichter verwart	De dichter verwarren	singular	1	2	De dichter verwart de persoon nu zeker.
De dichter onthoudt	De dichter onthouden	singular	1	2	De dichter onthoudt de persoon nu zeker.
De dichter kent	De dichter kennen	singular	1	2	De dichter kent de persoon nu zeker.
De dichter begrijpt	De dichter begrijpen	singular	1	2	De dichter begrijpt de persoon nu zeker.
De dichter ontmoedigt	De dichter ontmoedigen	singular	1	2	De dichter ontmoedigt de persoon nu zeker.
De dichter vermijdt	De dichter vermijden	singular	1	2	De dichter vermijdt de persoon nu zeker.
De dichter bekritiseert	De dichter bekritiseren	singular	1	2	De dichter bekritiseert de persoon nu zeker.
De dichter observeert	De dichter observeren	singular	1	2	De dichter observeert de persoon nu zeker.
De dichter groet	De dichter groeten	singular	1	2	De dichter groet de persoon nu zeker.
De dichter bewondert	De dichter bewonderen	singular	1	2	De dichter bewondert de persoon nu zeker.
De dichter stimuleert	De dichter stimuleren	singular	1	2	De dichter stimuleert de persoon nu voorzichtig.
De dichter inspireert	De dichter inspireren	singular	1	2	De dichter inspireert de persoon nu voorzichtig.
De dichter bemoedigt	De dichter bemoedigen	singular	1	2	De dichter bemoedigt de persoon nu voorzichtig.
De dichter verwart	De dichter verwarren	singular	1	2	De dichter verwart de persoon nu voorzichtig.
De dichter onthoudt	De dichter onthouden	singular	1	2	De dichter onthoudt de persoon nu voorzichtig.
De dichter kent	De dichter kennen	singular	1	2	De dichter kent de persoon nu voorzichtig.
De dichter begrijpt	De dichter begrijpen	singular	1	2	De dichter begrijpt de persoon nu voorzichtig.
De dichter ontmoedigt	De dichter ontmoedigen	singular	1	2	De dichter ontmoedigt de persoon nu voorzichtig.
De dichter vermijdt	De dichter vermijden	singular	1	2	De dichter vermijdt de persoon nu voorzichtig.
De dichter bekritiseert	De dichter bekritiseren	singular	1	2	De dichter bekritiseert de persoon nu voorzichtig.
De dichter observeert	De dichter observeren	singular	1	2	De dichter observeert de persoon nu voorzichtig.
De dichter groet	De dichter groeten	singular	1	2	De dichter groet de persoon nu voorzichtig.
De dichter bewondert	De dichter bewonderen	singular	1	2	De dichter bewondert de persoon nu voorzichtig.
De dichter stimuleert	De dichter stimuleren	singular	1	2	De dichter stimuleert de persoon nu publiekelijk.
De dichter inspireert	De dichter inspireren	singular	1	2	De dichter inspireert de persoon nu publiekelijk.
De dichter bemoedigt	De dichter bemoedigen	singular	1	2	De dichter bemoedigt de persoon nu publiekelijk.
De dichter verwart	De dichter verwarren	singular	1	2	De dichter verwart de persoon nu publiekelijk.
De dichter onthoudt	De dichter onthouden	singular	1	2	De dichter onthoudt de persoon nu publiekelijk.
De dichter kent	De dichter kennen	singular	1	2	De dichter kent de persoon nu publiekelijk.
De dichter begrijpt	De dichter begrijpen	singular	1	2	De dichter begrijpt de persoon nu publiekelijk.
De dichter ontmoedigt	De dichter ontmoedigen	singular	1	2	De dichter ontmoedigt de persoon nu publiekelijk.
De dichter vermijdt	De dichter vermijden	singular	1	2	De dichter vermijdt de persoon nu publiekelijk.
De dichter bekritiseert	De dichter bekritiseren	singular	1	2	De dichter bekritiseert de persoon nu publiekelijk.
De dichter observeert	De dichter observeren	singular	1	2	De dichter observeert de persoon nu publiekelijk.
De dichter groet	De dichter groeten	singular	1	2	De dichter groet de persoon nu publiekelijk.
De dichter bewondert	De dichter bewonderen	singular	1	2	De dichter bewondert de persoon nu publiekelijk.
De dichter stimuleert	De dichter stimuleren	singular	1	2	De dichter stimuleert de persoon nu waarschijnlijk.
De dichter inspireert	De dichter inspireren	singular	1	2	De dichter inspireert de persoon nu waarschijnlijk.
De dichter bemoedigt	De dichter bemoedigen	singular	1	2	De dichter bemoedigt de persoon nu waarschijnlijk.
De dichter verwart	De dichter verwarren	singular	1	2	De dichter verwart de persoon nu waarschijnlijk.
De dichter onthoudt	De dichter onthouden	singular	1	2	De dichter onthoudt de persoon nu waarschijnlijk.
De dichter kent	De dichter kennen	singular	1	2	De dichter kent de persoon nu waarschijnlijk.
De dichter begrijpt	De dichter begrijpen	singular	1	2	De dichter begrijpt de persoon nu waarschijnlijk.
De dichter ontmoedigt	De dichter ontmoedigen	singular	1	2	De dichter ontmoedigt de persoon nu waarschijnlijk.
De dichter vermijdt	De dichter vermijden	singular	1	2	De dichter vermijdt de persoon nu waarschijnlijk.
De dichter bekritiseert	De dichter bekritiseren	singular	1	2	De dichter bekritiseert de persoon nu waarschijnlijk.
De dichter observeert	De dichter observeren	singular	1	2	De dichter observeert de persoon nu waarschijnlijk.
De dichter groet	De dichter groeten	singular	1	2	De dichter groet de persoon nu waarschijnlijk.
De dichter bewondert	De dichter bewonderen	singular	1	2	De dichter bewondert de persoon nu waarschijnlijk.
De dichter stimuleert	De dichter stimuleren	singular	1	2	De dichter stimuleert de persoon nu bewust.
De dichter inspireert	De dichter inspireren	singular	1	2	De dichter inspireert de persoon nu bewust.
De dichter bemoedigt	De dichter bemoedigen	singular	1	2	De dichter bemoedigt de persoon nu bewust.
De dichter verwart	De dichter verwarren	singular	1	2	De dichter verwart de persoon nu bewust.
De dichter onthoudt	De dichter onthouden	singular	1	2	De dichter onthoudt de persoon nu bewust.
De dichter kent	De dichter kennen	singular	1	2	De dichter kent de persoon nu bewust.
De dichter begrijpt	De dichter begrijpen	singular	1	2	De dichter begrijpt de persoon nu bewust.
De dichter ontmoedigt	De dichter ontmoedigen	singular	1	2	De dichter ontmoedigt de persoon nu bewust.
De dichter vermijdt	De dichter vermijden	singular	1	2	De dichter vermijdt de persoon nu bewust.
De dichter bekritiseert	De dichter bekritiseren	singular	1	2	De dichter bekritiseert de persoon nu bewust.
De dichter observeert	De dichter observeren	singular	1	2	De dichter observeert de persoon nu bewust.
De dichter groet	De dichter groeten	singular	1	2	De dichter groet de persoon nu bewust.
De dichter bewondert	De dichter bewonderen	singular	1	2	De dichter bewondert de persoon nu bewust.
De dichter stimuleert	De dichter stimuleren	singular	1	2	De dichter stimuleert de persoon nu openlijk.
De dichter inspireert	De dichter inspireren	singular	1	2	De dichter inspireert de persoon nu openlijk.
De dichter bemoedigt	De dichter bemoedigen	singular	1	2	De dichter bemoedigt de persoon nu openlijk.
De dichter verwart	De dichter verwarren	singular	1	2	De dichter verwart de persoon nu openlijk.
De dichter onthoudt	De dichter onthouden	singular	1	2	De dichter onthoudt de persoon nu openlijk.
De dichter kent	De dichter kennen	singular	1	2	De dichter kent de persoon nu openlijk.
De dichter begrijpt	De dichter begrijpen	singular	1	2	De dichter begrijpt de persoon nu openlijk.
De dichter ontmoedigt	De dichter ontmoedigen	singular	1	2	De dichter ontmoedigt de persoon nu openlijk.
De dichter vermijdt	De dichter vermijden	singular	1	2	De dichter vermijdt de persoon nu openlijk.
De dichter bekritiseert	De dichter bekritiseren	singular	1	2	De dichter bekritiseert de persoon nu openlijk.
De dichter observeert	De dichter observeren	singular	1	2	De dichter observeert de persoon nu openlijk.
De dichter groet	De dichter groeten	singular	1	2	De dichter groet de persoon nu openlijk.
De dichter bewondert	De dichter bewonderen	singular	1	2	De dichter bewondert de persoon nu openlijk.
De dichter stimuleert	De dichter stimuleren	singular	1	2	De dichter stimuleert de persoon heel zeker.
De dichter inspireert	De dichter inspireren	singular	1	2	De dichter inspireert de persoon heel zeker.
De dichter bemoedigt	De dichter bemoedigen	singular	1	2	De dichter bemoedigt de persoon heel zeker.
De dichter verwart	De dichter verwarren	singular	1	2	De dichter verwart de persoon heel zeker.
De dichter onthoudt	De dichter onthouden	singular	1	2	De dichter onthoudt de persoon heel zeker.
De dichter kent	De dichter kennen	singular	1	2	De dichter kent de persoon heel zeker.
De dichter begrijpt	De dichter begrijpen	singular	1	2	De dichter begrijpt de persoon heel zeker.
De dichter ontmoedigt	De dichter ontmoedigen	singular	1	2	De dichter ontmoedigt de persoon heel zeker.
De dichter vermijdt	De dichter vermijden	singular	1	2	De dichter vermijdt de persoon heel zeker.
De dichter bekritiseert	De dichter bekritiseren	singular	1	2	De dichter bekritiseert de persoon heel zeker.
De dichter observeert	De dichter observeren	singular	1	2	De dichter observeert de persoon heel zeker.
De dichter groet	De dichter groeten	singular	1	2	De dichter groet de persoon heel zeker.
De dichter bewondert	De dichter bewonderen	singular	1	2	De dichter bewondert de persoon heel zeker.
De dichter stimuleert	De dichter stimuleren	singular	1	2	De dichter stimuleert de persoon heel voorzichtig.
De dichter inspireert	De dichter inspireren	singular	1	2	De dichter inspireert de persoon heel voorzichtig.
De dichter bemoedigt	De dichter bemoedigen	singular	1	2	De dichter bemoedigt de persoon heel voorzichtig.
De dichter verwart	De dichter verwarren	singular	1	2	De dichter verwart de persoon heel voorzichtig.
De dichter onthoudt	De dichter onthouden	singular	1	2	De dichter onthoudt de persoon heel voorzichtig.
De dichter kent	De dichter kennen	singular	1	2	De dichter kent de persoon heel voorzichtig.
De dichter begrijpt	De dichter begrijpen	singular	1	2	De dichter begrijpt de persoon heel voorzichtig.
De dichter ontmoedigt	De dichter ontmoedigen	singular	1	2	De dichter ontmoedigt de persoon heel voorzichtig.
De dichter vermijdt	De dichter vermijden	singular	1	2	De dichter vermijdt de persoon heel voorzichtig.
De dichter bekritiseert	De dichter bekritiseren	singular	1	2	De dichter bekritiseert de persoon heel voorzichtig.
De dichter observeert	De dichter observeren	singular	1	2	De dichter observeert de persoon heel voorzichtig.
De dichter groet	De dichter groeten	singular	1	2	De dichter groet de persoon heel voorzichtig.
De dichter bewondert	De dichter bewonderen	singular	1	2	De dichter bewondert de persoon heel voorzichtig.
De dichter stimuleert	De dichter stimuleren	singular	1	2	De dichter stimuleert de persoon heel publiekelijk.
De dichter inspireert	De dichter inspireren	singular	1	2	De dichter inspireert de persoon heel publiekelijk.
De dichter bemoedigt	De dichter bemoedigen	singular	1	2	De dichter bemoedigt de persoon heel publiekelijk.
De dichter verwart	De dichter verwarren	singular	1	2	De dichter verwart de persoon heel publiekelijk.
De dichter onthoudt	De dichter onthouden	singular	1	2	De dichter onthoudt de persoon heel publiekelijk.
De dichter kent	De dichter kennen	singular	1	2	De dichter kent de persoon heel publiekelijk.
