agreement	disagreement	number	subject_index	verb_index	completed
The athlete above Mary discourages	The athlete above Mary discourage	singular	1	4	The athlete above Mary discourages the person .
The athlete above Mary criticizes	The athlete above Mary criticize	singular	1	4	The athlete above Mary criticizes the person .
The athlete above Mary encourages	The athlete above Mary encourage	singular	1	4	The athlete above Mary encourages the person .
The athlete above Mary understands	The athlete above Mary understand	singular	1	4	The athlete above Mary understands the person .
The athlete above Mary greets	The athlete above Mary greet	singular	1	4	The athlete above Mary greets the person .
The athlete above Mary admires	The athlete above Mary admire	singular	1	4	The athlete above Mary admires the person .
The athlete above Mary confuses	The athlete above Mary confuse	singular	1	4	The athlete above Mary confuses the person .
The athlete above Mary observes	The athlete above Mary observe	singular	1	4	The athlete above Mary observes the person .
The athlete above Mary knows	The athlete above Mary know	singular	1	4	The athlete above Mary knows the person .
The athlete above Mary inspires	The athlete above Mary inspire	singular	1	4	The athlete above Mary inspires the person .
The athlete near Jim stimulates	The athlete near Jim stimulate	singular	1	4	The athlete near Jim stimulates the person .
The athlete near Jim avoids	The athlete near Jim avoid	singular	1	4	The athlete near Jim avoids the person .
The athlete near Jim discourages	The athlete near Jim discourage	singular	1	4	The athlete near Jim discourages the person .
The athlete near Jim criticizes	The athlete near Jim criticize	singular	1	4	The athlete near Jim criticizes the person .
The athlete near Jim encourages	The athlete near Jim encourage	singular	1	4	The athlete near Jim encourages the person .
The athlete near Jim understands	The athlete near Jim understand	singular	1	4	The athlete near Jim understands the person .
The athlete near Jim greets	The athlete near Jim greet	singular	1	4	The athlete near Jim greets the person .
The athlete near Jim admires	The athlete near Jim admire	singular	1	4	The athlete near Jim admires the person .
The athlete near Jim confuses	The athlete near Jim confuse	singular	1	4	The athlete near Jim confuses the person .
The athlete near Jim observes	The athlete near Jim observe	singular	1	4	The athlete near Jim observes the person .
The athlete near Jim knows	The athlete near Jim know	singular	1	4	The athlete near Jim knows the person .
The athlete near Jim inspires	The athlete near Jim inspire	singular	1	4	The athlete near Jim inspires the person .
The athlete near Bill stimulates	The athlete near Bill stimulate	singular	1	4	The athlete near Bill stimulates the person .
The athlete near Bill avoids	The athlete near Bill avoid	singular	1	4	The athlete near Bill avoids the person .
The athlete near Bill discourages	The athlete near Bill discourage	singular	1	4	The athlete near Bill discourages the person .
The athlete near Bill criticizes	The athlete near Bill criticize	singular	1	4	The athlete near Bill criticizes the person .
The athlete near Bill encourages	The athlete near Bill encourage	singular	1	4	The athlete near Bill encourages the person .
The athlete near Bill understands	The athlete near Bill understand	singular	1	4	The athlete near Bill understands the person .
The athlete near Bill greets	The athlete near Bill greet	singular	1	4	The athlete near Bill greets the person .
The athlete near Bill admires	The athlete near Bill admire	singular	1	4	The athlete near Bill admires the person .
The athlete near Bill confuses	The athlete near Bill confuse	singular	1	4	The athlete near Bill confuses the person .
The athlete near Bill observes	The athlete near Bill observe	singular	1	4	The athlete near Bill observes the person .
The athlete near Bill knows	The athlete near Bill know	singular	1	4	The athlete near Bill knows the person .
The athlete near Bill inspires	The athlete near Bill inspire	singular	1	4	The athlete near Bill inspires the person .
The athlete near Linda stimulates	The athlete near Linda stimulate	singular	1	4	The athlete near Linda stimulates the person .
The athlete near Linda avoids	The athlete near Linda avoid	singular	1	4	The athlete near Linda avoids the person .
The athlete near Linda discourages	The athlete near Linda discourage	singular	1	4	The athlete near Linda discourages the person .
The athlete near Linda criticizes	The athlete near Linda criticize	singular	1	4	The athlete near Linda criticizes the person .
The athlete near Linda encourages	The athlete near Linda encourage	singular	1	4	The athlete near Linda encourages the person .
The athlete near Linda understands	The athlete near Linda understand	singular	1	4	The athlete near Linda understands the person .
The athlete near Linda greets	The athlete near Linda greet	singular	1	4	The athlete near Linda greets the person .
The athlete near Linda admires	The athlete near Linda admire	singular	1	4	The athlete near Linda admires the person .
The athlete near Linda confuses	The athlete near Linda confuse	singular	1	4	The athlete near Linda confuses the person .
The athlete near Linda observes	The athlete near Linda observe	singular	1	4	The athlete near Linda observes the person .
The athlete near Linda knows	The athlete near Linda know	singular	1	4	The athlete near Linda knows the person .
The athlete near Linda inspires	The athlete near Linda inspire	singular	1	4	The athlete near Linda inspires the person .
The athlete near John stimulates	The athlete near John stimulate	singular	1	4	The athlete near John stimulates the person .
The athlete near John avoids	The athlete near John avoid	singular	1	4	The athlete near John avoids the person .
The athlete near John discourages	The athlete near John discourage	singular	1	4	The athlete near John discourages the person .
The athlete near John criticizes	The athlete near John criticize	singular	1	4	The athlete near John criticizes the person .
The athlete near John encourages	The athlete near John encourage	singular	1	4	The athlete near John encourages the person .
The athlete near John understands	The athlete near John understand	singular	1	4	The athlete near John understands the person .
The athlete near John greets	The athlete near John greet	singular	1	4	The athlete near John greets the person .
The athlete near John admires	The athlete near John admire	singular	1	4	The athlete near John admires the person .
The athlete near John confuses	The athlete near John confuse	singular	1	4	The athlete near John confuses the person .
The athlete near John observes	The athlete near John observe	singular	1	4	The athlete near John observes the person .
The athlete near John knows	The athlete near John know	singular	1	4	The athlete near John knows the person .
The athlete near John inspires	The athlete near John inspire	singular	1	4	The athlete near John inspires the person .
The athlete near Barbara stimulates	The athlete near Barbara stimulate	singular	1	4	The athlete near Barbara stimulates the person .
The athlete near Barbara avoids	The athlete near Barbara avoid	singular	1	4	The athlete near Barbara avoids the person .
The athlete near Barbara discourages	The athlete near Barbara discourage	singular	1	4	The athlete near Barbara discourages the person .
The athlete near Barbara criticizes	The athlete near Barbara criticize	singular	1	4	The athlete near Barbara criticizes the person .
The athlete near Barbara encourages	The athlete near Barbara encourage	singular	1	4	The athlete near Barbara encourages the person .
The athlete near Barbara understands	The athlete near Barbara understand	singular	1	4	The athlete near Barbara understands the person .
The athlete near Barbara greets	The athlete near Barbara greet	singular	1	4	The athlete near Barbara greets the person .
The athlete near Barbara admires	The athlete near Barbara admire	singular	1	4	The athlete near Barbara admires the person .
The athlete near Barbara confuses	The athlete near Barbara confuse	singular	1	4	The athlete near Barbara confuses the person .
The athlete near Barbara observes	The athlete near Barbara observe	singular	1	4	The athlete near Barbara observes the person .
The athlete near Barbara knows	The athlete near Barbara know	singular	1	4	The athlete near Barbara knows the person .
The athlete near Barbara inspires	The athlete near Barbara inspire	singular	1	4	The athlete near Barbara inspires the person .
The athlete near Sue stimulates	The athlete near Sue stimulate	singular	1	4	The athlete near Sue stimulates the person .
The athlete near Sue avoids	The athlete near Sue avoid	singular	1	4	The athlete near Sue avoids the person .
The athlete near Sue discourages	The athlete near Sue discourage	singular	1	4	The athlete near Sue discourages the person .
The athlete near Sue criticizes	The athlete near Sue criticize	singular	1	4	The athlete near Sue criticizes the person .
The athlete near Sue encourages	The athlete near Sue encourage	singular	1	4	The athlete near Sue encourages the person .
The athlete near Sue understands	The athlete near Sue understand	singular	1	4	The athlete near Sue understands the person .
The athlete near Sue greets	The athlete near Sue greet	singular	1	4	The athlete near Sue greets the person .
The athlete near Sue admires	The athlete near Sue admire	singular	1	4	The athlete near Sue admires the person .
The athlete near Sue confuses	The athlete near Sue confuse	singular	1	4	The athlete near Sue confuses the person .
The athlete near Sue observes	The athlete near Sue observe	singular	1	4	The athlete near Sue observes the person .
The athlete near Sue knows	The athlete near Sue know	singular	1	4	The athlete near Sue knows the person .
The athlete near Sue inspires	The athlete near Sue inspire	singular	1	4	The athlete near Sue inspires the person .
The athlete near Mike stimulates	The athlete near Mike stimulate	singular	1	4	The athlete near Mike stimulates the person .
The athlete near Mike avoids	The athlete near Mike avoid	singular	1	4	The athlete near Mike avoids the person .
The athlete near Mike discourages	The athlete near Mike discourage	singular	1	4	The athlete near Mike discourages the person .
The athlete near Mike criticizes	The athlete near Mike criticize	singular	1	4	The athlete near Mike criticizes the person .
The athlete near Mike encourages	The athlete near Mike encourage	singular	1	4	The athlete near Mike encourages the person .
The athlete near Mike understands	The athlete near Mike understand	singular	1	4	The athlete near Mike understands the person .
The athlete near Mike greets	The athlete near Mike greet	singular	1	4	The athlete near Mike greets the person .
The athlete near Mike admires	The athlete near Mike admire	singular	1	4	The athlete near Mike admires the person .
The athlete near Mike confuses	The athlete near Mike confuse	singular	1	4	The athlete near Mike confuses the person .
The athlete near Mike observes	The athlete near Mike observe	singular	1	4	The athlete near Mike observes the person .
The athlete near Mike knows	The athlete near Mike know	singular	1	4	The athlete near Mike knows the person .
The athlete near Mike inspires	The athlete near Mike inspire	singular	1	4	The athlete near Mike inspires the person .
The athlete near Bob stimulates	The athlete near Bob stimulate	singular	1	4	The athlete near Bob stimulates the person .
The athlete near Bob avoids	The athlete near Bob avoid	singular	1	4	The athlete near Bob avoids the person .
The athlete near Bob discourages	The athlete near Bob discourage	singular	1	4	The athlete near Bob discourages the person .
The athlete near Bob criticizes	The athlete near Bob criticize	singular	1	4	The athlete near Bob criticizes the person .
The athlete near Bob encourages	The athlete near Bob encourage	singular	1	4	The athlete near Bob encourages the person .
The athlete near Bob understands	The athlete near Bob understand	singular	1	4	The athlete near Bob understands the person .
The athlete near Bob greets	The athlete near Bob greet	singular	1	4	The athlete near Bob greets the person .
The athlete near Bob admires	The athlete near Bob admire	singular	1	4	The athlete near Bob admires the person .
The athlete near Bob confuses	The athlete near Bob confuse	singular	1	4	The athlete near Bob confuses the person .
The athlete near Bob observes	The athlete near Bob observe	singular	1	4	The athlete near Bob observes the person .
The athlete near Bob knows	The athlete near Bob know	singular	1	4	The athlete near Bob knows the person .
The athlete near Bob inspires	The athlete near Bob inspire	singular	1	4	The athlete near Bob inspires the person .
The athlete near Pat stimulates	The athlete near Pat stimulate	singular	1	4	The athlete near Pat stimulates the person .
The athlete near Pat avoids	The athlete near Pat avoid	singular	1	4	The athlete near Pat avoids the person .
The athlete near Pat discourages	The athlete near Pat discourage	singular	1	4	The athlete near Pat discourages the person .
The athlete near Pat criticizes	The athlete near Pat criticize	singular	1	4	The athlete near Pat criticizes the person .
The athlete near Pat encourages	The athlete near Pat encourage	singular	1	4	The athlete near Pat encourages the person .
The athlete near Pat understands	The athlete near Pat understand	singular	1	4	The athlete near Pat understands the person .
The athlete near Pat greets	The athlete near Pat greet	singular	1	4	The athlete near Pat greets the person .
The athlete near Pat admires	The athlete near Pat admire	singular	1	4	The athlete near Pat admires the person .
The athlete near Pat confuses	The athlete near Pat confuse	singular	1	4	The athlete near Pat confuses the person .
The athlete near Pat observes	The athlete near Pat observe	singular	1	4	The athlete near Pat observes the person .
The athlete near Pat knows	The athlete near Pat know	singular	1	4	The athlete near Pat knows the person .
The athlete near Pat inspires	The athlete near Pat inspire	singular	1	4	The athlete near Pat inspires the person .
The athlete near Mary stimulates	The athlete near Mary stimulate	singular	1	4	The athlete near Mary stimulates the person .
The athlete near Mary avoids	The athlete near Mary avoid	singular	1	4	The athlete near Mary avoids the person .
The athlete near Mary discourages	The athlete near Mary discourage	singular	1	4	The athlete near Mary discourages the person .
The athlete near Mary criticizes	The athlete near Mary criticize	singular	1	4	The athlete near Mary criticizes the person .
The athlete near Mary encourages	The athlete near Mary encourage	singular	1	4	The athlete near Mary encourages the person .
The athlete near Mary understands	The athlete near Mary understand	singular	1	4	The athlete near Mary understands the person .
The athlete near Mary greets	The athlete near Mary greet	singular	1	4	The athlete near Mary greets the person .
The athlete near Mary admires	The athlete near Mary admire	singular	1	4	The athlete near Mary admires the person .
The athlete near Mary confuses	The athlete near Mary confuse	singular	1	4	The athlete near Mary confuses the person .
The athlete near Mary observes	The athlete near Mary observe	singular	1	4	The athlete near Mary observes the person .
The athlete near Mary knows	The athlete near Mary know	singular	1	4	The athlete near Mary knows the person .
The athlete near Mary inspires	The athlete near Mary inspire	singular	1	4	The athlete near Mary inspires the person .
The friend behind Jim stimulates	The friend behind Jim stimulate	singular	1	4	The friend behind Jim stimulates the person .
The friend behind Jim avoids	The friend behind Jim avoid	singular	1	4	The friend behind Jim avoids the person .
The friend behind Jim discourages	The friend behind Jim discourage	singular	1	4	The friend behind Jim discourages the person .
The friend behind Jim criticizes	The friend behind Jim criticize	singular	1	4	The friend behind Jim criticizes the person .
The friend behind Jim encourages	The friend behind Jim encourage	singular	1	4	The friend behind Jim encourages the person .
The friend behind Jim understands	The friend behind Jim understand	singular	1	4	The friend behind Jim understands the person .
The friend behind Jim greets	The friend behind Jim greet	singular	1	4	The friend behind Jim greets the person .
The friend behind Jim admires	The friend behind Jim admire	singular	1	4	The friend behind Jim admires the person .
The friend behind Jim confuses	The friend behind Jim confuse	singular	1	4	The friend behind Jim confuses the person .
The friend behind Jim observes	The friend behind Jim observe	singular	1	4	The friend behind Jim observes the person .
The friend behind Jim knows	The friend behind Jim know	singular	1	4	The friend behind Jim knows the person .
The friend behind Jim inspires	The friend behind Jim inspire	singular	1	4	The friend behind Jim inspires the person .
The friend behind Bill stimulates	The friend behind Bill stimulate	singular	1	4	The friend behind Bill stimulates the person .
The friend behind Bill avoids	The friend behind Bill avoid	singular	1	4	The friend behind Bill avoids the person .
The friend behind Bill discourages	The friend behind Bill discourage	singular	1	4	The friend behind Bill discourages the person .
The friend behind Bill criticizes	The friend behind Bill criticize	singular	1	4	The friend behind Bill criticizes the person .
The friend behind Bill encourages	The friend behind Bill encourage	singular	1	4	The friend behind Bill encourages the person .
The friend behind Bill understands	The friend behind Bill understand	singular	1	4	The friend behind Bill understands the person .
The friend behind Bill greets	The friend behind Bill greet	singular	1	4	The friend behind Bill greets the person .
The friend behind Bill admires	The friend behind Bill admire	singular	1	4	The friend behind Bill admires the person .
The friend behind Bill confuses	The friend behind Bill confuse	singular	1	4	The friend behind Bill confuses the person .
The friend behind Bill observes	The friend behind Bill observe	singular	1	4	The friend behind Bill observes the person .
The friend behind Bill knows	The friend behind Bill know	singular	1	4	The friend behind Bill knows the person .
The friend behind Bill inspires	The friend behind Bill inspire	singular	1	4	The friend behind Bill inspires the person .
The friend behind Linda stimulates	The friend behind Linda stimulate	singular	1	4	The friend behind Linda stimulates the person .
The friend behind Linda avoids	The friend behind Linda avoid	singular	1	4	The friend behind Linda avoids the person .
The friend behind Linda discourages	The friend behind Linda discourage	singular	1	4	The friend behind Linda discourages the person .
The friend behind Linda criticizes	The friend behind Linda criticize	singular	1	4	The friend behind Linda criticizes the person .
The friend behind Linda encourages	The friend behind Linda encourage	singular	1	4	The friend behind Linda encourages the person .
The friend behind Linda understands	The friend behind Linda understand	singular	1	4	The friend behind Linda understands the person .
The friend behind Linda greets	The friend behind Linda greet	singular	1	4	The friend behind Linda greets the person .
The friend behind Linda admires	The friend behind Linda admire	singular	1	4	The friend behind Linda admires the person .
The friend behind Linda confuses	The friend behind Linda confuse	singular	1	4	The friend behind Linda confuses the person .
The friend behind Linda observes	The friend behind Linda observe	singular	1	4	The friend behind Linda observes the person .
The friend behind Linda knows	The friend behind Linda know	singular	1	4	The friend behind Linda knows the person .
The friend behind Linda inspires	The friend behind Linda inspire	singular	1	4	The friend behind Linda inspires the person .
The friend behind John stimulates	The friend behind John stimulate	singular	1	4	The friend behind John stimulates the person .
The friend behind John avoids	The friend behind John avoid	singular	1	4	The friend behind John avoids the person .
The friend behind John discourages	The friend behind John discourage	singular	1	4	The friend behind John discourages the person .
The friend behind John criticizes	The friend behind John criticize	singular	1	4	The friend behind John criticizes the person .
The friend behind John encourages	The friend behind John encourage	singular	1	4	The friend behind John encourages the person .
The friend behind John understands	The friend behind John understand	singular	1	4	The friend behind John understands the person .
The friend behind John greets	The friend behind John greet	singular	1	4	The friend behind John greets the person .
The friend behind John admires	The friend behind John admire	singular	1	4	The friend behind John admires the person .
The friend behind John confuses	The friend behind John confuse	singular	1	4	The friend behind John confuses the person .
The friend behind John observes	The friend behind John observe	singular	1	4	The friend behind John observes the person .
The friend behind John knows	The friend behind John know	singular	1	4	The friend behind John knows the person .
The friend behind John inspires	The friend behind John inspire	singular	1	4	The friend behind John inspires the person .
The friend behind Barbara stimulates	The friend behind Barbara stimulate	singular	1	4	The friend behind Barbara stimulates the person .
The friend behind Barbara avoids	The friend behind Barbara avoid	singular	1	4	The friend behind Barbara avoids the person .
The friend behind Barbara discourages	The friend behind Barbara discourage	singular	1	4	The friend behind Barbara discourages the person .
The friend behind Barbara criticizes	The friend behind Barbara criticize	singular	1	4	The friend behind Barbara criticizes the person .
The friend behind Barbara encourages	The friend behind Barbara encourage	singular	1	4	The friend behind Barbara encourages the person .
The friend behind Barbara understands	The friend behind Barbara understand	singular	1	4	The friend behind Barbara understands the person .
The friend behind Barbara greets	The friend behind Barbara greet	singular	1	4	The friend behind Barbara greets the person .
The friend behind Barbara admires	The friend behind Barbara admire	singular	1	4	The friend behind Barbara admires the person .
The friend behind Barbara confuses	The friend behind Barbara confuse	singular	1	4	The friend behind Barbara confuses the person .
The friend behind Barbara observes	The friend behind Barbara observe	singular	1	4	The friend behind Barbara observes the person .
The friend behind Barbara knows	The friend behind Barbara know	singular	1	4	The friend behind Barbara knows the person .
The friend behind Barbara inspires	The friend behind Barbara inspire	singular	1	4	The friend behind Barbara inspires the person .
The friend behind Sue stimulates	The friend behind Sue stimulate	singular	1	4	The friend behind Sue stimulates the person .
The friend behind Sue avoids	The friend behind Sue avoid	singular	1	4	The friend behind Sue avoids the person .
The friend behind Sue discourages	The friend behind Sue discourage	singular	1	4	The friend behind Sue discourages the person .
The friend behind Sue criticizes	The friend behind Sue criticize	singular	1	4	The friend behind Sue criticizes the person .
The friend behind Sue encourages	The friend behind Sue encourage	singular	1	4	The friend behind Sue encourages the person .
The friend behind Sue understands	The friend behind Sue understand	singular	1	4	The friend behind Sue understands the person .
The friend behind Sue greets	The friend behind Sue greet	singular	1	4	The friend behind Sue greets the person .
The friend behind Sue admires	The friend behind Sue admire	singular	1	4	The friend behind Sue admires the person .
The friend behind Sue confuses	The friend behind Sue confuse	singular	1	4	The friend behind Sue confuses the person .
The friend behind Sue observes	The friend behind Sue observe	singular	1	4	The friend behind Sue observes the person .
The friend behind Sue knows	The friend behind Sue know	singular	1	4	The friend behind Sue knows the person .
The friend behind Sue inspires	The friend behind Sue inspire	singular	1	4	The friend behind Sue inspires the person .
The friend behind Mike stimulates	The friend behind Mike stimulate	singular	1	4	The friend behind Mike stimulates the person .
The friend behind Mike avoids	The friend behind Mike avoid	singular	1	4	The friend behind Mike avoids the person .
The friend behind Mike discourages	The friend behind Mike discourage	singular	1	4	The friend behind Mike discourages the person .
The friend behind Mike criticizes	The friend behind Mike criticize	singular	1	4	The friend behind Mike criticizes the person .
The friend behind Mike encourages	The friend behind Mike encourage	singular	1	4	The friend behind Mike encourages the person .
The friend behind Mike understands	The friend behind Mike understand	singular	1	4	The friend behind Mike understands the person .
The friend behind Mike greets	The friend behind Mike greet	singular	1	4	The friend behind Mike greets the person .
The friend behind Mike admires	The friend behind Mike admire	singular	1	4	The friend behind Mike admires the person .
The friend behind Mike confuses	The friend behind Mike confuse	singular	1	4	The friend behind Mike confuses the person .
The friend behind Mike observes	The friend behind Mike observe	singular	1	4	The friend behind Mike observes the person .
The friend behind Mike knows	The friend behind Mike know	singular	1	4	The friend behind Mike knows the person .
The friend behind Mike inspires	The friend behind Mike inspire	singular	1	4	The friend behind Mike inspires the person .
The friend behind Bob stimulates	The friend behind Bob stimulate	singular	1	4	The friend behind Bob stimulates the person .
The friend behind Bob avoids	The friend behind Bob avoid	singular	1	4	The friend behind Bob avoids the person .
The friend behind Bob discourages	The friend behind Bob discourage	singular	1	4	The friend behind Bob discourages the person .
The friend behind Bob criticizes	The friend behind Bob criticize	singular	1	4	The friend behind Bob criticizes the person .
The friend behind Bob encourages	The friend behind Bob encourage	singular	1	4	The friend behind Bob encourages the person .
The friend behind Bob understands	The friend behind Bob understand	singular	1	4	The friend behind Bob understands the person .
The friend behind Bob greets	The friend behind Bob greet	singular	1	4	The friend behind Bob greets the person .
The friend behind Bob admires	The friend behind Bob admire	singular	1	4	The friend behind Bob admires the person .
The friend behind Bob confuses	The friend behind Bob confuse	singular	1	4	The friend behind Bob confuses the person .
The friend behind Bob observes	The friend behind Bob observe	singular	1	4	The friend behind Bob observes the person .
The friend behind Bob knows	The friend behind Bob know	singular	1	4	The friend behind Bob knows the person .
The friend behind Bob inspires	The friend behind Bob inspire	singular	1	4	The friend behind Bob inspires the person .
The friend behind Pat stimulates	The friend behind Pat stimulate	singular	1	4	The friend behind Pat stimulates the person .
The friend behind Pat avoids	The friend behind Pat avoid	singular	1	4	The friend behind Pat avoids the person .
The friend behind Pat discourages	The friend behind Pat discourage	singular	1	4	The friend behind Pat discourages the person .
The friend behind Pat criticizes	The friend behind Pat criticize	singular	1	4	The friend behind Pat criticizes the person .
The friend behind Pat encourages	The friend behind Pat encourage	singular	1	4	The friend behind Pat encourages the person .
The friend behind Pat understands	The friend behind Pat understand	singular	1	4	The friend behind Pat understands the person .
The friend behind Pat greets	The friend behind Pat greet	singular	1	4	The friend behind Pat greets the person .
The friend behind Pat admires	The friend behind Pat admire	singular	1	4	The friend behind Pat admires the person .
The friend behind Pat confuses	The friend behind Pat confuse	singular	1	4	The friend behind Pat confuses the person .
The friend behind Pat observes	The friend behind Pat observe	singular	1	4	The friend behind Pat observes the person .
The friend behind Pat knows	The friend behind Pat know	singular	1	4	The friend behind Pat knows the person .
The friend behind Pat inspires	The friend behind Pat inspire	singular	1	4	The friend behind Pat inspires the person .
The friend behind Mary stimulates	The friend behind Mary stimulate	singular	1	4	The friend behind Mary stimulates the person .
The friend behind Mary avoids	The friend behind Mary avoid	singular	1	4	The friend behind Mary avoids the person .
The friend behind Mary discourages	The friend behind Mary discourage	singular	1	4	The friend behind Mary discourages the person .
The friend behind Mary criticizes	The friend behind Mary criticize	singular	1	4	The friend behind Mary criticizes the person .
The friend behind Mary encourages	The friend behind Mary encourage	singular	1	4	The friend behind Mary encourages the person .
The friend behind Mary understands	The friend behind Mary understand	singular	1	4	The friend behind Mary understands the person .
The friend behind Mary greets	The friend behind Mary greet	singular	1	4	The friend behind Mary greets the person .
The friend behind Mary admires	The friend behind Mary admire	singular	1	4	The friend behind Mary admires the person .
The friend behind Mary confuses	The friend behind Mary confuse	singular	1	4	The friend behind Mary confuses the person .
The friend behind Mary observes	The friend behind Mary observe	singular	1	4	The friend behind Mary observes the person .
The friend behind Mary knows	The friend behind Mary know	singular	1	4	The friend behind Mary knows the person .
The friend behind Mary inspires	The friend behind Mary inspire	singular	1	4	The friend behind Mary inspires the person .
The friend beside Jim stimulates	The friend beside Jim stimulate	singular	1	4	The friend beside Jim stimulates the person .
The friend beside Jim avoids	The friend beside Jim avoid	singular	1	4	The friend beside Jim avoids the person .
The friend beside Jim discourages	The friend beside Jim discourage	singular	1	4	The friend beside Jim discourages the person .
The friend beside Jim criticizes	The friend beside Jim criticize	singular	1	4	The friend beside Jim criticizes the person .
The friend beside Jim encourages	The friend beside Jim encourage	singular	1	4	The friend beside Jim encourages the person .
The friend beside Jim understands	The friend beside Jim understand	singular	1	4	The friend beside Jim understands the person .
The friend beside Jim greets	The friend beside Jim greet	singular	1	4	The friend beside Jim greets the person .
The friend beside Jim admires	The friend beside Jim admire	singular	1	4	The friend beside Jim admires the person .
The friend beside Jim confuses	The friend beside Jim confuse	singular	1	4	The friend beside Jim confuses the person .
The friend beside Jim observes	The friend beside Jim observe	singular	1	4	The friend beside Jim observes the person .
The friend beside Jim knows	The friend beside Jim know	singular	1	4	The friend beside Jim knows the person .
The friend beside Jim inspires	The friend beside Jim inspire	singular	1	4	The friend beside Jim inspires the person .
The friend beside Bill stimulates	The friend beside Bill stimulate	singular	1	4	The friend beside Bill stimulates the person .
The friend beside Bill avoids	The friend beside Bill avoid	singular	1	4	The friend beside Bill avoids the person .
The friend beside Bill discourages	The friend beside Bill discourage	singular	1	4	The friend beside Bill discourages the person .
The friend beside Bill criticizes	The friend beside Bill criticize	singular	1	4	The friend beside Bill criticizes the person .
The friend beside Bill encourages	The friend beside Bill encourage	singular	1	4	The friend beside Bill encourages the person .
The friend beside Bill understands	The friend beside Bill understand	singular	1	4	The friend beside Bill understands the person .
The friend beside Bill greets	The friend beside Bill greet	singular	1	4	The friend beside Bill greets the person .
The friend beside Bill admires	The friend beside Bill admire	singular	1	4	The friend beside Bill admires the person .
The friend beside Bill confuses	The friend beside Bill confuse	singular	1	4	The friend beside Bill confuses the person .
The friend beside Bill observes	The friend beside Bill observe	singular	1	4	The friend beside Bill observes the person .
The friend beside Bill knows	The friend beside Bill know	singular	1	4	The friend beside Bill knows the person .
The friend beside Bill inspires	The friend beside Bill inspire	singular	1	4	The friend beside Bill inspires the person .
The friend beside Linda stimulates	The friend beside Linda stimulate	singular	1	4	The friend beside Linda stimulates the person .
The friend beside Linda avoids	The friend beside Linda avoid	singular	1	4	The friend beside Linda avoids the person .
The friend beside Linda discourages	The friend beside Linda discourage	singular	1	4	The friend beside Linda discourages the person .
The friend beside Linda criticizes	The friend beside Linda criticize	singular	1	4	The friend beside Linda criticizes the person .
The friend beside Linda encourages	The friend beside Linda encourage	singular	1	4	The friend beside Linda encourages the person .
The friend beside Linda understands	The friend beside Linda understand	singular	1	4	The friend beside Linda understands the person .
The friend beside Linda greets	The friend beside Linda greet	singular	1	4	The friend beside Linda greets the person .
The friend beside Linda admires	The friend beside Linda admire	singular	1	4	The friend beside Linda admires the person .
The friend beside Linda confuses	The friend beside Linda confuse	singular	1	4	The friend beside Linda confuses the person .
The friend beside Linda observes	The friend beside Linda observe	singular	1	4	The friend beside Linda observes the person .
The friend beside Linda knows	The friend beside Linda know	singular	1	4	The friend beside Linda knows the person .
The friend beside Linda inspires	The friend beside Linda inspire	singular	1	4	The friend beside Linda inspires the person .
The friend beside John stimulates	The friend beside John stimulate	singular	1	4	The friend beside John stimulates the person .
The friend beside John avoids	The friend beside John avoid	singular	1	4	The friend beside John avoids the person .
The friend beside John discourages	The friend beside John discourage	singular	1	4	The friend beside John discourages the person .
The friend beside John criticizes	The friend beside John criticize	singular	1	4	The friend beside John criticizes the person .
The friend beside John encourages	The friend beside John encourage	singular	1	4	The friend beside John encourages the person .
The friend beside John understands	The friend beside John understand	singular	1	4	The friend beside John understands the person .
The friend beside John greets	The friend beside John greet	singular	1	4	The friend beside John greets the person .
The friend beside John admires	The friend beside John admire	singular	1	4	The friend beside John admires the person .
The friend beside John confuses	The friend beside John confuse	singular	1	4	The friend beside John confuses the person .
The friend beside John observes	The friend beside John observe	singular	1	4	The friend beside John observes the person .
The friend beside John knows	The friend beside John know	singular	1	4	The friend beside John knows the person .
The friend beside John inspires	The friend beside John inspire	singular	1	4	The friend beside John inspires the person .
The friend beside Barbara stimulates	The friend beside Barbara stimulate	singular	1	4	The friend beside Barbara stimulates the person .
The friend beside Barbara avoids	The friend beside Barbara avoid	singular	1	4	The friend beside Barbara avoids the person .
The friend beside Barbara discourages	The friend beside Barbara discourage	singular	1	4	The friend beside Barbara discourages the person .
The friend beside Barbara criticizes	The friend beside Barbara criticize	singular	1	4	The friend beside Barbara criticizes the person .
The friend beside Barbara encourages	The friend beside Barbara encourage	singular	1	4	The friend beside Barbara encourages the person .
The friend beside Barbara understands	The friend beside Barbara understand	singular	1	4	The friend beside Barbara understands the person .
The friend beside Barbara greets	The friend beside Barbara greet	singular	1	4	The friend beside Barbara greets the person .
The friend beside Barbara admires	The friend beside Barbara admire	singular	1	4	The friend beside Barbara admires the person .
The friend beside Barbara confuses	The friend beside Barbara confuse	singular	1	4	The friend beside Barbara confuses the person .
The friend beside Barbara observes	The friend beside Barbara observe	singular	1	4	The friend beside Barbara observes the person .
The friend beside Barbara knows	The friend beside Barbara know	singular	1	4	The friend beside Barbara knows the person .
The friend beside Barbara inspires	The friend beside Barbara inspire	singular	1	4	The friend beside Barbara inspires the person .
The friend beside Sue stimulates	The friend beside Sue stimulate	singular	1	4	The friend beside Sue stimulates the person .
The friend beside Sue avoids	The friend beside Sue avoid	singular	1	4	The friend beside Sue avoids the person .
