agreement	disagreement	number	subject_index	verb_index	completed
The child beside the dog understands	The child beside the dog understand	singular	1	5	The child beside the dog understands the person .
The child beside the dog remembers	The child beside the dog remember	singular	1	5	The child beside the dog remembers the person .
The child beside the dog admires	The child beside the dog admire	singular	1	5	The child beside the dog admires the person .
The child beside the dog avoids	The child beside the dog avoid	singular	1	5	The child beside the dog avoids the person .
The child beside the dog knows	The child beside the dog know	singular	1	5	The child beside the dog knows the person .
The child beside the dog encourages	The child beside the dog encourage	singular	1	5	The child beside the dog encourages the person .
The child beside the dog stimulates	The child beside the dog stimulate	singular	1	5	The child beside the dog stimulates the person .
The child beside the dog discourages	The child beside the dog discourage	singular	1	5	The child beside the dog discourages the person .
The child beside the dog criticizes	The child beside the dog criticize	singular	1	5	The child beside the dog criticizes the person .
The child beside the tree greets	The child beside the tree greet	singular	1	5	The child beside the tree greets the person .
The child beside the tree observes	The child beside the tree observe	singular	1	5	The child beside the tree observes the person .
The child beside the tree inspires	The child beside the tree inspire	singular	1	5	The child beside the tree inspires the person .
The child beside the tree confuses	The child beside the tree confuse	singular	1	5	The child beside the tree confuses the person .
The child beside the tree understands	The child beside the tree understand	singular	1	5	The child beside the tree understands the person .
The child beside the tree remembers	The child beside the tree remember	singular	1	5	The child beside the tree remembers the person .
The child beside the tree admires	The child beside the tree admire	singular	1	5	The child beside the tree admires the person .
The child beside the tree avoids	The child beside the tree avoid	singular	1	5	The child beside the tree avoids the person .
The child beside the tree knows	The child beside the tree know	singular	1	5	The child beside the tree knows the person .
The child beside the tree encourages	The child beside the tree encourage	singular	1	5	The child beside the tree encourages the person .
The child beside the tree stimulates	The child beside the tree stimulate	singular	1	5	The child beside the tree stimulates the person .
The child beside the tree discourages	The child beside the tree discourage	singular	1	5	The child beside the tree discourages the person .
The child beside the tree criticizes	The child beside the tree criticize	singular	1	5	The child beside the tree criticizes the person .
The child beside the table greets	The child beside the table greet	singular	1	5	The child beside the table greets the person .
The child beside the table observes	The child beside the table observe	singular	1	5	The child beside the table observes the person .
The child beside the table inspires	The child beside the table inspire	singular	1	5	The child beside the table inspires the person .
The child beside the table confuses	The child beside the table confuse	singular	1	5	The child beside the table confuses the person .
The child beside the table understands	The child beside the table understand	singular	1	5	The child beside the table understands the person .
The child beside the table remembers	The child beside the table remember	singular	1	5	The child beside the table remembers the person .
The child beside the table admires	The child beside the table admire	singular	1	5	The child beside the table admires the person .
The child beside the table avoids	The child beside the table avoid	singular	1	5	The child beside the table avoids the person .
The child beside the table knows	The child beside the table know	singular	1	5	The child beside the table knows the person .
The child beside the table encourages	The child beside the table encourage	singular	1	5	The child beside the table encourages the person .
The child beside the table stimulates	The child beside the table stimulate	singular	1	5	The child beside the table stimulates the person .
The child beside the table discourages	The child beside the table discourage	singular	1	5	The child beside the table discourages the person .
The child beside the table criticizes	The child beside the table criticize	singular	1	5	The child beside the table criticizes the person .
The child beside the truck greets	The child beside the truck greet	singular	1	5	The child beside the truck greets the person .
The child beside the truck observes	The child beside the truck observe	singular	1	5	The child beside the truck observes the person .
The child beside the truck inspires	The child beside the truck inspire	singular	1	5	The child beside the truck inspires the person .
The child beside the truck confuses	The child beside the truck confuse	singular	1	5	The child beside the truck confuses the person .
The child beside the truck understands	The child beside the truck understand	singular	1	5	The child beside the truck understands the person .
The child beside the truck remembers	The child beside the truck remember	singular	1	5	The child beside the truck remembers the person .
The child beside the truck admires	The child beside the truck admire	singular	1	5	The child beside the truck admires the person .
The child beside the truck avoids	The child beside the truck avoid	singular	1	5	The child beside the truck avoids the person .
The child beside the truck knows	The child beside the truck know	singular	1	5	The child beside the truck knows the person .
The child beside the truck encourages	The child beside the truck encourage	singular	1	5	The child beside the truck encourages the person .
The child beside the truck stimulates	The child beside the truck stimulate	singular	1	5	The child beside the truck stimulates the person .
The child beside the truck discourages	The child beside the truck discourage	singular	1	5	The child beside the truck discourages the person .
The child beside the truck criticizes	The child beside the truck criticize	singular	1	5	The child beside the truck criticizes the person .
The child beside the chair greets	The child beside the chair greet	singular	1	5	The child beside the chair greets the person .
The child beside the chair observes	The child beside the chair observe	singular	1	5	The child beside the chair observes the person .
The child beside the chair inspires	The child beside the chair inspire	singular	1	5	The child beside the chair inspires the person .
The child beside the chair confuses	The child beside the chair confuse	singular	1	5	The child beside the chair confuses the person .
The child beside the chair understands	The child beside the chair understand	singular	1	5	The child beside the chair understands the person .
The child beside the chair remembers	The child beside the chair remember	singular	1	5	The child beside the chair remembers the person .
The child beside the chair admires	The child beside the chair admire	singular	1	5	The child beside the chair admires the person .
The child beside the chair avoids	The child beside the chair avoid	singular	1	5	The child beside the chair avoids the person .
The child beside the chair knows	The child beside the chair know	singular	1	5	The child beside the chair knows the person .
The child beside the chair encourages	The child beside the chair encourage	singular	1	5	The child beside the chair encourages the person .
The child beside the chair stimulates	The child beside the chair stimulate	singular	1	5	The child beside the chair stimulates the person .
The child beside the chair discourages	The child beside the chair discourage	singular	1	5	The child beside the chair discourages the person .
The child beside the chair criticizes	The child beside the chair criticize	singular	1	5	The child beside the chair criticizes the person .
The child beside the cat greets	The child beside the cat greet	singular	1	5	The child beside the cat greets the person .
The child beside the cat observes	The child beside the cat observe	singular	1	5	The child beside the cat observes the person .
The child beside the cat inspires	The child beside the cat inspire	singular	1	5	The child beside the cat inspires the person .
The child beside the cat confuses	The child beside the cat confuse	singular	1	5	The child beside the cat confuses the person .
The child beside the cat understands	The child beside the cat understand	singular	1	5	The child beside the cat understands the person .
The child beside the cat remembers	The child beside the cat remember	singular	1	5	The child beside the cat remembers the person .
The child beside the cat admires	The child beside the cat admire	singular	1	5	The child beside the cat admires the person .
The child beside the cat avoids	The child beside the cat avoid	singular	1	5	The child beside the cat avoids the person .
The child beside the cat knows	The child beside the cat know	singular	1	5	The child beside the cat knows the person .
The child beside the cat encourages	The child beside the cat encourage	singular	1	5	The child beside the cat encourages the person .
The child beside the cat stimulates	The child beside the cat stimulate	singular	1	5	The child beside the cat stimulates the person .
The child beside the cat discourages	The child beside the cat discourage	singular	1	5	The child beside the cat discourages the person .
The child beside the cat criticizes	The child beside the cat criticize	singular	1	5	The child beside the cat criticizes the person .
The child beside the bike greets	The child beside the bike greet	singular	1	5	The child beside the bike greets the person .
The child beside the bike observes	The child beside the bike observe	singular	1	5	The child beside the bike observes the person .
The child beside the bike inspires	The child beside the bike inspire	singular	1	5	The child beside the bike inspires the person .
The child beside the bike confuses	The child beside the bike confuse	singular	1	5	The child beside the bike confuses the person .
The child beside the bike understands	The child beside the bike understand	singular	1	5	The child beside the bike understands the person .
The child beside the bike remembers	The child beside the bike remember	singular	1	5	The child beside the bike remembers the person .
The child beside the bike admires	The child beside the bike admire	singular	1	5	The child beside the bike admires the person .
The child beside the bike avoids	The child beside the bike avoid	singular	1	5	The child beside the bike avoids the person .
The child beside the bike knows	The child beside the bike know	singular	1	5	The child beside the bike knows the person .
The child beside the bike encourages	The child beside the bike encourage	singular	1	5	The child beside the bike encourages the person .
The child beside the bike stimulates	The child beside the bike stimulate	singular	1	5	The child beside the bike stimulates the person .
The child beside the bike discourages	The child beside the bike discourage	singular	1	5	The child beside the bike discourages the person .
The child beside the bike criticizes	The child beside the bike criticize	singular	1	5	The child beside the bike criticizes the person .
The child under the window greets	The child under the window greet	singular	1	5	The child under the window greets the person .
The child under the window observes	The child under the window observe	singular	1	5	The child under the window observes the person .
The child under the window inspires	The child under the window inspire	singular	1	5	The child under the window inspires the person .
The child under the window confuses	The child under the window confuse	singular	1	5	The child under the window confuses the person .
The child under the window understands	The child under the window understand	singular	1	5	The child under the window understands the person .
The child under the window remembers	The child under the window remember	singular	1	5	The child under the window remembers the person .
The child under the window admires	The child under the window admire	singular	1	5	The child under the window admires the person .
The child under the window avoids	The child under the window avoid	singular	1	5	The child under the window avoids the person .
The child under the window knows	The child under the window know	singular	1	5	The child under the window knows the person .
The child under the window encourages	The child under the window encourage	singular	1	5	The child under the window encourages the person .
The child under the window stimulates	The child under the window stimulate	singular	1	5	The child under the window stimulates the person .
The child under the window discourages	The child under the window discourage	singular	1	5	The child under the window discourages the person .
The child under the window criticizes	The child under the window criticize	singular	1	5	The child under the window criticizes the person .
The child under the desk greets	The child under the desk greet	singular	1	5	The child under the desk greets the person .
The child under the desk observes	The child under the desk observe	singular	1	5	The child under the desk observes the person .
The child under the desk inspires	The child under the desk inspire	singular	1	5	The child under the desk inspires the person .
The child under the desk confuses	The child under the desk confuse	singular	1	5	The child under the desk confuses the person .
The child under the desk understands	The child under the desk understand	singular	1	5	The child under the desk understands the person .
The child under the desk remembers	The child under the desk remember	singular	1	5	The child under the desk remembers the person .
The child under the desk admires	The child under the desk admire	singular	1	5	The child under the desk admires the person .
The child under the desk avoids	The child under the desk avoid	singular	1	5	The child under the desk avoids the person .
The child under the desk knows	The child under the desk know	singular	1	5	The child under the desk knows the person .
The child under the desk encourages	The child under the desk encourage	singular	1	5	The child under the desk encourages the person .
The child under the desk stimulates	The child under the desk stimulate	singular	1	5	The child under the desk stimulates the person .
The child under the desk discourages	The child under the desk discourage	singular	1	5	The child under the desk discourages the person .
The child under the desk criticizes	The child under the desk criticize	singular	1	5	The child under the desk criticizes the person .
The child under the car greets	The child under the car greet	singular	1	5	The child under the car greets the person .
The child under the car observes	The child under the car observe	singular	1	5	The child under the car observes the person .
The child under the car inspires	The child under the car inspire	singular	1	5	The child under the car inspires the person .
The child under the car confuses	The child under the car confuse	singular	1	5	The child under the car confuses the person .
The child under the car understands	The child under the car understand	singular	1	5	The child under the car understands the person .
The child under the car remembers	The child under the car remember	singular	1	5	The child under the car remembers the person .
The child under the car admires	The child under the car admire	singular	1	5	The child under the car admires the person .
The child under the car avoids	The child under the car avoid	singular	1	5	The child under the car avoids the person .
The child under the car knows	The child under the car know	singular	1	5	The child under the car knows the person .
The child under the car encourages	The child under the car encourage	singular	1	5	The child under the car encourages the person .
The child under the car stimulates	The child under the car stimulate	singular	1	5	The child under the car stimulates the person .
The child under the car discourages	The child under the car discourage	singular	1	5	The child under the car discourages the person .
The child under the car criticizes	The child under the car criticize	singular	1	5	The child under the car criticizes the person .
The child under the dog greets	The child under the dog greet	singular	1	5	The child under the dog greets the person .
The child under the dog observes	The child under the dog observe	singular	1	5	The child under the dog observes the person .
The child under the dog inspires	The child under the dog inspire	singular	1	5	The child under the dog inspires the person .
The child under the dog confuses	The child under the dog confuse	singular	1	5	The child under the dog confuses the person .
The child under the dog understands	The child under the dog understand	singular	1	5	The child under the dog understands the person .
The child under the dog remembers	The child under the dog remember	singular	1	5	The child under the dog remembers the person .
The child under the dog admires	The child under the dog admire	singular	1	5	The child under the dog admires the person .
The child under the dog avoids	The child under the dog avoid	singular	1	5	The child under the dog avoids the person .
The child under the dog knows	The child under the dog know	singular	1	5	The child under the dog knows the person .
The child under the dog encourages	The child under the dog encourage	singular	1	5	The child under the dog encourages the person .
The child under the dog stimulates	The child under the dog stimulate	singular	1	5	The child under the dog stimulates the person .
The child under the dog discourages	The child under the dog discourage	singular	1	5	The child under the dog discourages the person .
The child under the dog criticizes	The child under the dog criticize	singular	1	5	The child under the dog criticizes the person .
The child under the tree greets	The child under the tree greet	singular	1	5	The child under the tree greets the person .
The child under the tree observes	The child under the tree observe	singular	1	5	The child under the tree observes the person .
The child under the tree inspires	The child under the tree inspire	singular	1	5	The child under the tree inspires the person .
The child under the tree confuses	The child under the tree confuse	singular	1	5	The child under the tree confuses the person .
The child under the tree understands	The child under the tree understand	singular	1	5	The child under the tree understands the person .
The child under the tree remembers	The child under the tree remember	singular	1	5	The child under the tree remembers the person .
The child under the tree admires	The child under the tree admire	singular	1	5	The child under the tree admires the person .
The child under the tree avoids	The child under the tree avoid	singular	1	5	The child under the tree avoids the person .
The child under the tree knows	The child under the tree know	singular	1	5	The child under the tree knows the person .
The child under the tree encourages	The child under the tree encourage	singular	1	5	The child under the tree encourages the person .
The child under the tree stimulates	The child under the tree stimulate	singular	1	5	The child under the tree stimulates the person .
The child under the tree discourages	The child under the tree discourage	singular	1	5	The child under the tree discourages the person .
The child under the tree criticizes	The child under the tree criticize	singular	1	5	The child under the tree criticizes the person .
The child under the table greets	The child under the table greet	singular	1	5	The child under the table greets the person .
The child under the table observes	The child under the table observe	singular	1	5	The child under the table observes the person .
The child under the table inspires	The child under the table inspire	singular	1	5	The child under the table inspires the person .
The child under the table confuses	The child under the table confuse	singular	1	5	The child under the table confuses the person .
The child under the table understands	The child under the table understand	singular	1	5	The child under the table understands the person .
The child under the table remembers	The child under the table remember	singular	1	5	The child under the table remembers the person .
The child under the table admires	The child under the table admire	singular	1	5	The child under the table admires the person .
The child under the table avoids	The child under the table avoid	singular	1	5	The child under the table avoids the person .
The child under the table knows	The child under the table know	singular	1	5	The child under the table knows the person .
The child under the table encourages	The child under the table encourage	singular	1	5	The child under the table encourages the person .
The child under the table stimulates	The child under the table stimulate	singular	1	5	The child under the table stimulates the person .
The child under the table discourages	The child under the table discourage	singular	1	5	The child under the table discourages the person .
The child under the table criticizes	The child under the table criticize	singular	1	5	The child under the table criticizes the person .
The child under the truck greets	The child under the truck greet	singular	1	5	The child under the truck greets the person .
The child under the truck observes	The child under the truck observe	singular	1	5	The child under the truck observes the person .
The child under the truck inspires	The child under the truck inspire	singular	1	5	The child under the truck inspires the person .
The child under the truck confuses	The child under the truck confuse	singular	1	5	The child under the truck confuses the person .
The child under the truck understands	The child under the truck understand	singular	1	5	The child under the truck understands the person .
The child under the truck remembers	The child under the truck remember	singular	1	5	The child under the truck remembers the person .
The child under the truck admires	The child under the truck admire	singular	1	5	The child under the truck admires the person .
The child under the truck avoids	The child under the truck avoid	singular	1	5	The child under the truck avoids the person .
The child under the truck knows	The child under the truck know	singular	1	5	The child under the truck knows the person .
The child under the truck encourages	The child under the truck encourage	singular	1	5	The child under the truck encourages the person .
The child under the truck stimulates	The child under the truck stimulate	singular	1	5	The child under the truck stimulates the person .
The child under the truck discourages	The child under the truck discourage	singular	1	5	The child under the truck discourages the person .
The child under the truck criticizes	The child under the truck criticize	singular	1	5	The child under the truck criticizes the person .
The child under the chair greets	The child under the chair greet	singular	1	5	The child under the chair greets the person .
The child under the chair observes	The child under the chair observe	singular	1	5	The child under the chair observes the person .
The child under the chair inspires	The child under the chair inspire	singular	1	5	The child under the chair inspires the person .
The child under the chair confuses	The child under the chair confuse	singular	1	5	The child under the chair confuses the person .
The child under the chair understands	The child under the chair understand	singular	1	5	The child under the chair understands the person .
The child under the chair remembers	The child under the chair remember	singular	1	5	The child under the chair remembers the person .
The child under the chair admires	The child under the chair admire	singular	1	5	The child under the chair admires the person .
The child under the chair avoids	The child under the chair avoid	singular	1	5	The child under the chair avoids the person .
The child under the chair knows	The child under the chair know	singular	1	5	The child under the chair knows the person .
The child under the chair encourages	The child under the chair encourage	singular	1	5	The child under the chair encourages the person .
The child under the chair stimulates	The child under the chair stimulate	singular	1	5	The child under the chair stimulates the person .
The child under the chair discourages	The child under the chair discourage	singular	1	5	The child under the chair discourages the person .
The child under the chair criticizes	The child under the chair criticize	singular	1	5	The child under the chair criticizes the person .
The child under the cat greets	The child under the cat greet	singular	1	5	The child under the cat greets the person .
The child under the cat observes	The child under the cat observe	singular	1	5	The child under the cat observes the person .
The child under the cat inspires	The child under the cat inspire	singular	1	5	The child under the cat inspires the person .
The child under the cat confuses	The child under the cat confuse	singular	1	5	The child under the cat confuses the person .
The child under the cat understands	The child under the cat understand	singular	1	5	The child under the cat understands the person .
The child under the cat remembers	The child under the cat remember	singular	1	5	The child under the cat remembers the person .
The child under the cat admires	The child under the cat admire	singular	1	5	The child under the cat admires the person .
The child under the cat avoids	The child under the cat avoid	singular	1	5	The child under the cat avoids the person .
The child under the cat knows	The child under the cat know	singular	1	5	The child under the cat knows the person .
The child under the cat encourages	The child under the cat encourage	singular	1	5	The child under the cat encourages the person .
The child under the cat stimulates	The child under the cat stimulate	singular	1	5	The child under the cat stimulates the person .
The child under the cat discourages	The child under the cat discourage	singular	1	5	The child under the cat discourages the person .
The child under the cat criticizes	The child under the cat criticize	singular	1	5	The child under the cat criticizes the person .
The child under the bike greets	The child under the bike greet	singular	1	5	The child under the bike greets the person .
The child under the bike observes	The child under the bike observe	singular	1	5	The child under the bike observes the person .
The child under the bike inspires	The child under the bike inspire	singular	1	5	The child under the bike inspires the person .
The child under the bike confuses	The child under the bike confuse	singular	1	5	The child under the bike confuses the person .
The child under the bike understands	The child under the bike understand	singular	1	5	The child under the bike understands the person .
The child under the bike remembers	The child under the bike remember	singular	1	5	The child under the bike remembers the person .
The child under the bike admires	The child under the bike admire	singular	1	5	The child under the bike admires the person .
The child under the bike avoids	The child under the bike avoid	singular	1	5	The child under the bike avoids the person .
The child under the bike knows	The child under the bike know	singular	1	5	The child under the bike knows the person .
The child under the bike encourages	The child under the bike encourage	singular	1	5	The child under the bike encourages the person .
The child under the bike stimulates	The child under the bike stimulate	singular	1	5	The child under the bike stimulates the person .
The child under the bike discourages	The child under the bike discourage	singular	1	5	The child under the bike discourages the person .
The child under the bike criticizes	The child under the bike criticize	singular	1	5	The child under the bike criticizes the person .
The child behind the window greets	The child behind the window greet	singular	1	5	The child behind the window greets the person .
The child behind the window observes	The child behind the window observe	singular	1	5	The child behind the window observes the person .
The child behind the window inspires	The child behind the window inspire	singular	1	5	The child behind the window inspires the person .
The child behind the window confuses	The child behind the window confuse	singular	1	5	The child behind the window confuses the person .
The child behind the window understands	The child behind the window understand	singular	1	5	The child behind the window understands the person .
The child behind the window remembers	The child behind the window remember	singular	1	5	The child behind the window remembers the person .
The child behind the window admires	The child behind the window admire	singular	1	5	The child behind the window admires the person .
The child behind the window avoids	The child behind the window avoid	singular	1	5	The child behind the window avoids the person .
The child behind the window knows	The child behind the window know	singular	1	5	The child behind the window knows the person .
The child behind the window encourages	The child behind the window encourage	singular	1	5	The child behind the window encourages the person .
The child behind the window stimulates	The child behind the window stimulate	singular	1	5	The child behind the window stimulates the person .
The child behind the window discourages	The child behind the window discourage	singular	1	5	The child behind the window discourages the person .
The child behind the window criticizes	The child behind the window criticize	singular	1	5	The child behind the window criticizes the person .
The child behind the desk greets	The child behind the desk greet	singular	1	5	The child behind the desk greets the person .
The child behind the desk observes	The child behind the desk observe	singular	1	5	The child behind the desk observes the person .
The child behind the desk inspires	The child behind the desk inspire	singular	1	5	The child behind the desk inspires the person .
The child behind the desk confuses	The child behind the desk confuse	singular	1	5	The child behind the desk confuses the person .
The child behind the desk understands	The child behind the desk understand	singular	1	5	The child behind the desk understands the person .
The child behind the desk remembers	The child behind the desk remember	singular	1	5	The child behind the desk remembers the person .
The child behind the desk admires	The child behind the desk admire	singular	1	5	The child behind the desk admires the person .
The child behind the desk avoids	The child behind the desk avoid	singular	1	5	The child behind the desk avoids the person .
The child behind the desk knows	The child behind the desk know	singular	1	5	The child behind the desk knows the person .
The child behind the desk encourages	The child behind the desk encourage	singular	1	5	The child behind the desk encourages the person .
The child behind the desk stimulates	The child behind the desk stimulate	singular	1	5	The child behind the desk stimulates the person .
The child behind the desk discourages	The child behind the desk discourage	singular	1	5	The child behind the desk discourages the person .
The child behind the desk criticizes	The child behind the desk criticize	singular	1	5	The child behind the desk criticizes the person .
The child behind the car greets	The child behind the car greet	singular	1	5	The child behind the car greets the person .
The child behind the car observes	The child behind the car observe	singular	1	5	The child behind the car observes the person .
The child behind the car inspires	The child behind the car inspire	singular	1	5	The child behind the car inspires the person .
The child behind the car confuses	The child behind the car confuse	singular	1	5	The child behind the car confuses the person .
The child behind the car understands	The child behind the car understand	singular	1	5	The child behind the car understands the person .
The child behind the car remembers	The child behind the car remember	singular	1	5	The child behind the car remembers the person .
The child behind the car admires	The child behind the car admire	singular	1	5	The child behind the car admires the person .
The child behind the car avoids	The child behind the car avoid	singular	1	5	The child behind the car avoids the person .
The child behind the car knows	The child behind the car know	singular	1	5	The child behind the car knows the person .
The child behind the car encourages	The child behind the car encourage	singular	1	5	The child behind the car encourages the person .
The child behind the car stimulates	The child behind the car stimulate	singular	1	5	The child behind the car stimulates the person .
The child behind the car discourages	The child behind the car discourage	singular	1	5	The child behind the car discourages the person .
The child behind the car criticizes	The child behind the car criticize	singular	1	5	The child behind the car criticizes the person .
The child behind the dog greets	The child behind the dog greet	singular	1	5	The child behind the dog greets the person .
The child behind the dog observes	The child behind the dog observe	singular	1	5	The child behind the dog observes the person .
The child behind the dog inspires	The child behind the dog inspire	singular	1	5	The child behind the dog inspires the person .
The child behind the dog confuses	The child behind the dog confuse	singular	1	5	The child behind the dog confuses the person .
The child behind the dog understands	The child behind the dog understand	singular	1	5	The child behind the dog understands the person .
The child behind the dog remembers	The child behind the dog remember	singular	1	5	The child behind the dog remembers the person .
The child behind the dog admires	The child behind the dog admire	singular	1	5	The child behind the dog admires the person .
The child behind the dog avoids	The child behind the dog avoid	singular	1	5	The child behind the dog avoids the person .
The child behind the dog knows	The child behind the dog know	singular	1	5	The child behind the dog knows the person .
The child behind the dog encourages	The child behind the dog encourage	singular	1	5	The child behind the dog encourages the person .
The child behind the dog stimulates	The child behind the dog stimulate	singular	1	5	The child behind the dog stimulates the person .
The child behind the dog discourages	The child behind the dog discourage	singular	1	5	The child behind the dog discourages the person .
The child behind the dog criticizes	The child behind the dog criticize	singular	1	5	The child behind the dog criticizes the person .
The child behind the tree greets	The child behind the tree greet	singular	1	5	The child behind the tree greets the person .
The child behind the tree observes	The child behind the tree observe	singular	1	5	The child behind the tree observes the person .
The child behind the tree inspires	The child behind the tree inspire	singular	1	5	The child behind the tree inspires the person .
The child behind the tree confuses	The child behind the tree confuse	singular	1	5	The child behind the tree confuses the person .
The child behind the tree understands	The child behind the tree understand	singular	1	5	The child behind the tree understands the person .
The child behind the tree remembers	The child behind the tree remember	singular	1	5	The child behind the tree remembers the person .
The child behind the tree admires	The child behind the tree admire	singular	1	5	The child behind the tree admires the person .
The child behind the tree avoids	The child behind the tree avoid	singular	1	5	The child behind the tree avoids the person .
The child behind the tree knows	The child behind the tree know	singular	1	5	The child behind the tree knows the person .
The child behind the tree encourages	The child behind the tree encourage	singular	1	5	The child behind the tree encourages the person .
The child behind the tree stimulates	The child behind the tree stimulate	singular	1	5	The child behind the tree stimulates the person .
The child behind the tree discourages	The child behind the tree discourage	singular	1	5	The child behind the tree discourages the person .
The child behind the tree criticizes	The child behind the tree criticize	singular	1	5	The child behind the tree criticizes the person .
The child behind the table greets	The child behind the table greet	singular	1	5	The child behind the table greets the person .
The child behind the table observes	The child behind the table observe	singular	1	5	The child behind the table observes the person .
The child behind the table inspires	The child behind the table inspire	singular	1	5	The child behind the table inspires the person .
The child behind the table confuses	The child behind the table confuse	singular	1	5	The child behind the table confuses the person .
The child behind the table understands	The child behind the table understand	singular	1	5	The child behind the table understands the person .
The child behind the table remembers	The child behind the table remember	singular	1	5	The child behind the table remembers the person .
The child behind the table admires	The child behind the table admire	singular	1	5	The child behind the table admires the person .
The child behind the table avoids	The child behind the table avoid	singular	1	5	The child behind the table avoids the person .
The child behind the table knows	The child behind the table know	singular	1	5	The child behind the table knows the person .
The child behind the table encourages	The child behind the table encourage	singular	1	5	The child behind the table encourages the person .
The child behind the table stimulates	The child behind the table stimulate	singular	1	5	The child behind the table stimulates the person .
The child behind the table discourages	The child behind the table discourage	singular	1	5	The child behind the table discourages the person .
The child behind the table criticizes	The child behind the table criticize	singular	1	5	The child behind the table criticizes the person .
The child behind the truck greets	The child behind the truck greet	singular	1	5	The child behind the truck greets the person .
The child behind the truck observes	The child behind the truck observe	singular	1	5	The child behind the truck observes the person .
The child behind the truck inspires	The child behind the truck inspire	singular	1	5	The child behind the truck inspires the person .
The child behind the truck confuses	The child behind the truck confuse	singular	1	5	The child behind the truck confuses the person .
The child behind the truck understands	The child behind the truck understand	singular	1	5	The child behind the truck understands the person .
The child behind the truck remembers	The child behind the truck remember	singular	1	5	The child behind the truck remembers the person .
The child behind the truck admires	The child behind the truck admire	singular	1	5	The child behind the truck admires the person .
The child behind the truck avoids	The child behind the truck avoid	singular	1	5	The child behind the truck avoids the person .
The child behind the truck knows	The child behind the truck know	singular	1	5	The child behind the truck knows the person .
The child behind the truck encourages	The child behind the truck encourage	singular	1	5	The child behind the truck encourages the person .
The child behind the truck stimulates	The child behind the truck stimulate	singular	1	5	The child behind the truck stimulates the person .
The child behind the truck discourages	The child behind the truck discourage	singular	1	5	The child behind the truck discourages the person .
The child behind the truck criticizes	The child behind the truck criticize	singular	1	5	The child behind the truck criticizes the person .
The child behind the chair greets	The child behind the chair greet	singular	1	5	The child behind the chair greets the person .
The child behind the chair observes	The child behind the chair observe	singular	1	5	The child behind the chair observes the person .
The child behind the chair inspires	The child behind the chair inspire	singular	1	5	The child behind the chair inspires the person .
The child behind the chair confuses	The child behind the chair confuse	singular	1	5	The child behind the chair confuses the person .
The child behind the chair understands	The child behind the chair understand	singular	1	5	The child behind the chair understands the person .
The child behind the chair remembers	The child behind the chair remember	singular	1	5	The child behind the chair remembers the person .
The child behind the chair admires	The child behind the chair admire	singular	1	5	The child behind the chair admires the person .
The child behind the chair avoids	The child behind the chair avoid	singular	1	5	The child behind the chair avoids the person .
The child behind the chair knows	The child behind the chair know	singular	1	5	The child behind the chair knows the person .
The child behind the chair encourages	The child behind the chair encourage	singular	1	5	The child behind the chair encourages the person .
The child behind the chair stimulates	The child behind the chair stimulate	singular	1	5	The child behind the chair stimulates the person .
The child behind the chair discourages	The child behind the chair discourage	singular	1	5	The child behind the chair discourages the person .
The child behind the chair criticizes	The child behind the chair criticize	singular	1	5	The child behind the chair criticizes the person .
The child behind the cat greets	The child behind the cat greet	singular	1	5	The child behind the cat greets the person .
The child behind the cat observes	The child behind the cat observe	singular	1	5	The child behind the cat observes the person .
The child behind the cat inspires	The child behind the cat inspire	singular	1	5	The child behind the cat inspires the person .
The child behind the cat confuses	The child behind the cat confuse	singular	1	5	The child behind the cat confuses the person .
The child behind the cat understands	The child behind the cat understand	singular	1	5	The child behind the cat understands the person .
The child behind the cat remembers	The child behind the cat remember	singular	1	5	The child behind the cat remembers the person .
The child behind the cat admires	The child behind the cat admire	singular	1	5	The child behind the cat admires the person .
The child behind the cat avoids	The child behind the cat avoid	singular	1	5	The child behind the cat avoids the person .
The child behind the cat knows	The child behind the cat know	singular	1	5	The child behind the cat knows the person .
The child behind the cat encourages	The child behind the cat encourage	singular	1	5	The child behind the cat encourages the person .
The child behind the cat stimulates	The child behind the cat stimulate	singular	1	5	The child behind the cat stimulates the person .
The child behind the cat discourages	The child behind the cat discourage	singular	1	5	The child behind the cat discourages the person .
The child behind the cat criticizes	The child behind the cat criticize	singular	1	5	The child behind the cat criticizes the person .
The child behind the bike greets	The child behind the bike greet	singular	1	5	The child behind the bike greets the person .
The child behind the bike observes	The child behind the bike observe	singular	1	5	The child behind the bike observes the person .
The child behind the bike inspires	The child behind the bike inspire	singular	1	5	The child behind the bike inspires the person .
The child behind the bike confuses	The child behind the bike confuse	singular	1	5	The child behind the bike confuses the person .
The child behind the bike understands	The child behind the bike understand	singular	1	5	The child behind the bike understands the person .
The child behind the bike remembers	The child behind the bike remember	singular	1	5	The child behind the bike remembers the person .
The child behind the bike admires	The child behind the bike admire	singular	1	5	The child behind the bike admires the person .
The child behind the bike avoids	The child behind the bike avoid	singular	1	5	The child behind the bike avoids the person .
The child behind the bike knows	The child behind the bike know	singular	1	5	The child behind the bike knows the person .
The child behind the bike encourages	The child behind the bike encourage	singular	1	5	The child behind the bike encourages the person .
The child behind the bike stimulates	The child behind the bike stimulate	singular	1	5	The child behind the bike stimulates the person .
