agreement	disagreement	number	subject_index	verb_index	completed
De zanger groet	De zanger groeten	singular	1	2	De zanger groet de persoon openlijk.
De zanger groet	De zanger groeten	singular	1	2	De zanger groet de persoon voorzichtig.
De zanger groet	De zanger groeten	singular	1	2	De zanger groet de persoon waarschijnlijk.
De zanger groet	De zanger groeten	singular	1	2	De zanger groet de persoon publiekelijk.
De zanger groet	De zanger groeten	singular	1	2	De zanger groet de persoon zeker.
De zanger groet	De zanger groeten	singular	1	2	De zanger groet de persoon bewust.
De zanger bekritiseert	De zanger bekritiseren	singular	1	2	De zanger bekritiseert de persoon openlijk.
De zanger bekritiseert	De zanger bekritiseren	singular	1	2	De zanger bekritiseert de persoon voorzichtig.
De zanger bekritiseert	De zanger bekritiseren	singular	1	2	De zanger bekritiseert de persoon waarschijnlijk.
De zanger bekritiseert	De zanger bekritiseren	singular	1	2	De zanger bekritiseert de persoon publiekelijk.
De zanger bekritiseert	De zanger bekritiseren	singular	1	2	De zanger bekritiseert de persoon zeker.
De zanger bekritiseert	De zanger bekritiseren	singular	1	2	De zanger bekritiseert de persoon bewust.
De zanger ontmoedigt	De zanger ontmoedigen	singular	1	2	De zanger ontmoedigt de persoon openlijk.
De zanger ontmoedigt	De zanger ontmoedigen	singular	1	2	De zanger ontmoedigt de persoon voorzichtig.
De zanger ontmoedigt	De zanger ontmoedigen	singular	1	2	De zanger ontmoedigt de persoon waarschijnlijk.
De zanger ontmoedigt	De zanger ontmoedigen	singular	1	2	De zanger ontmoedigt de persoon publiekelijk.
De zanger ontmoedigt	De zanger ontmoedigen	singular	1	2	De zanger ontmoedigt de persoon zeker.
De zanger ontmoedigt	De zanger ontmoedigen	singular	1	2	De zanger ontmoedigt de persoon bewust.
De boer bewondert	De boer bewonderen	singular	1	2	De boer bewondert de persoon openlijk.
De boer bewondert	De boer bewonderen	singular	1	2	De boer bewondert de persoon voorzichtig.
De boer bewondert	De boer bewonderen	singular	1	2	De boer bewondert de persoon waarschijnlijk.
De boer bewondert	De boer bewonderen	singular	1	2	De boer bewondert de persoon publiekelijk.
De boer bewondert	De boer bewonderen	singular	1	2	De boer bewondert de persoon zeker.
De boer bewondert	De boer bewonderen	singular	1	2	De boer bewondert de persoon bewust.
De boer vermijdt	De boer vermijden	singular	1	2	De boer vermijdt de persoon openlijk.
De boer vermijdt	De boer vermijden	singular	1	2	De boer vermijdt de persoon voorzichtig.
De boer vermijdt	De boer vermijden	singular	1	2	De boer vermijdt de persoon waarschijnlijk.
De boer vermijdt	De boer vermijden	singular	1	2	De boer vermijdt de persoon publiekelijk.
De boer vermijdt	De boer vermijden	singular	1	2	De boer vermijdt de persoon zeker.
De boer vermijdt	De boer vermijden	singular	1	2	De boer vermijdt de persoon bewust.
De boer inspireert	De boer inspireren	singular	1	2	De boer inspireert de persoon openlijk.
De boer inspireert	De boer inspireren	singular	1	2	De boer inspireert de persoon voorzichtig.
De boer inspireert	De boer inspireren	singular	1	2	De boer inspireert de persoon waarschijnlijk.
De boer inspireert	De boer inspireren	singular	1	2	De boer inspireert de persoon publiekelijk.
De boer inspireert	De boer inspireren	singular	1	2	De boer inspireert de persoon zeker.
De boer inspireert	De boer inspireren	singular	1	2	De boer inspireert de persoon bewust.
De boer kent	De boer kennen	singular	1	2	De boer kent de persoon openlijk.
De boer kent	De boer kennen	singular	1	2	De boer kent de persoon voorzichtig.
De boer kent	De boer kennen	singular	1	2	De boer kent de persoon waarschijnlijk.
De boer kent	De boer kennen	singular	1	2	De boer kent de persoon publiekelijk.
De boer kent	De boer kennen	singular	1	2	De boer kent de persoon zeker.
De boer kent	De boer kennen	singular	1	2	De boer kent de persoon bewust.
De boer verwart	De boer verwarren	singular	1	2	De boer verwart de persoon openlijk.
De boer verwart	De boer verwarren	singular	1	2	De boer verwart de persoon voorzichtig.
De boer verwart	De boer verwarren	singular	1	2	De boer verwart de persoon waarschijnlijk.
De boer verwart	De boer verwarren	singular	1	2	De boer verwart de persoon publiekelijk.
De boer verwart	De boer verwarren	singular	1	2	De boer verwart de persoon zeker.
De boer verwart	De boer verwarren	singular	1	2	De boer verwart de persoon bewust.
De boer stimuleert	De boer stimuleren	singular	1	2	De boer stimuleert de persoon openlijk.
De boer stimuleert	De boer stimuleren	singular	1	2	De boer stimuleert de persoon voorzichtig.
De boer stimuleert	De boer stimuleren	singular	1	2	De boer stimuleert de persoon waarschijnlijk.
De boer stimuleert	De boer stimuleren	singular	1	2	De boer stimuleert de persoon publiekelijk.
De boer stimuleert	De boer stimuleren	singular	1	2	De boer stimuleert de persoon zeker.
De boer stimuleert	De boer stimuleren	singular	1	2	De boer stimuleert de persoon bewust.
De boer onthoudt	De boer onthouden	singular	1	2	De boer onthoudt de persoon openlijk.
De boer onthoudt	De boer onthouden	singular	1	2	De boer onthoudt de persoon voorzichtig.
De boer onthoudt	De boer onthouden	singular	1	2	De boer onthoudt de persoon waarschijnlijk.
De boer onthoudt	De boer onthouden	singular	1	2	De boer onthoudt de persoon publiekelijk.
De boer onthoudt	De boer onthouden	singular	1	2	De boer onthoudt de persoon zeker.
De boer onthoudt	De boer onthouden	singular	1	2	De boer onthoudt de persoon bewust.
De boer bemoedigt	De boer bemoedigen	singular	1	2	De boer bemoedigt de persoon openlijk.
De boer bemoedigt	De boer bemoedigen	singular	1	2	De boer bemoedigt de persoon voorzichtig.
De boer bemoedigt	De boer bemoedigen	singular	1	2	De boer bemoedigt de persoon waarschijnlijk.
De boer bemoedigt	De boer bemoedigen	singular	1	2	De boer bemoedigt de persoon publiekelijk.
De boer bemoedigt	De boer bemoedigen	singular	1	2	De boer bemoedigt de persoon zeker.
De boer bemoedigt	De boer bemoedigen	singular	1	2	De boer bemoedigt de persoon bewust.
De boer observeert	De boer observeren	singular	1	2	De boer observeert de persoon openlijk.
De boer observeert	De boer observeren	singular	1	2	De boer observeert de persoon voorzichtig.
De boer observeert	De boer observeren	singular	1	2	De boer observeert de persoon waarschijnlijk.
De boer observeert	De boer observeren	singular	1	2	De boer observeert de persoon publiekelijk.
De boer observeert	De boer observeren	singular	1	2	De boer observeert de persoon zeker.
De boer observeert	De boer observeren	singular	1	2	De boer observeert de persoon bewust.
De boer begrijpt	De boer begrijpen	singular	1	2	De boer begrijpt de persoon openlijk.
De boer begrijpt	De boer begrijpen	singular	1	2	De boer begrijpt de persoon voorzichtig.
De boer begrijpt	De boer begrijpen	singular	1	2	De boer begrijpt de persoon waarschijnlijk.
De boer begrijpt	De boer begrijpen	singular	1	2	De boer begrijpt de persoon publiekelijk.
De boer begrijpt	De boer begrijpen	singular	1	2	De boer begrijpt de persoon zeker.
De boer begrijpt	De boer begrijpen	singular	1	2	De boer begrijpt de persoon bewust.
De boer groet	De boer groeten	singular	1	2	De boer groet de persoon openlijk.
De boer groet	De boer groeten	singular	1	2	De boer groet de persoon voorzichtig.
De boer groet	De boer groeten	singular	1	2	De boer groet de persoon waarschijnlijk.
De boer groet	De boer groeten	singular	1	2	De boer groet de persoon publiekelijk.
De boer groet	De boer groeten	singular	1	2	De boer groet de persoon zeker.
De boer groet	De boer groeten	singular	1	2	De boer groet de persoon bewust.
De boer bekritiseert	De boer bekritiseren	singular	1	2	De boer bekritiseert de persoon openlijk.
De boer bekritiseert	De boer bekritiseren	singular	1	2	De boer bekritiseert de persoon voorzichtig.
De boer bekritiseert	De boer bekritiseren	singular	1	2	De boer bekritiseert de persoon waarschijnlijk.
De boer bekritiseert	De boer bekritiseren	singular	1	2	De boer bekritiseert de persoon publiekelijk.
De boer bekritiseert	De boer bekritiseren	singular	1	2	De boer bekritiseert de persoon zeker.
De boer bekritiseert	De boer bekritiseren	singular	1	2	De boer bekritiseert de persoon bewust.
De boer ontmoedigt	De boer ontmoedigen	singular	1	2	De boer ontmoedigt de persoon openlijk.
De boer ontmoedigt	De boer ontmoedigen	singular	1	2	De boer ontmoedigt de persoon voorzichtig.
De boer ontmoedigt	De boer ontmoedigen	singular	1	2	De boer ontmoedigt de persoon waarschijnlijk.
De boer ontmoedigt	De boer ontmoedigen	singular	1	2	De boer ontmoedigt de persoon publiekelijk.
De boer ontmoedigt	De boer ontmoedigen	singular	1	2	De boer ontmoedigt de persoon zeker.
De boer ontmoedigt	De boer ontmoedigen	singular	1	2	De boer ontmoedigt de persoon bewust.
De oom bewondert	De oom bewonderen	singular	1	2	De oom bewondert de persoon openlijk.
De oom bewondert	De oom bewonderen	singular	1	2	De oom bewondert de persoon voorzichtig.
De oom bewondert	De oom bewonderen	singular	1	2	De oom bewondert de persoon waarschijnlijk.
De oom bewondert	De oom bewonderen	singular	1	2	De oom bewondert de persoon publiekelijk.
De oom bewondert	De oom bewonderen	singular	1	2	De oom bewondert de persoon zeker.
De oom bewondert	De oom bewonderen	singular	1	2	De oom bewondert de persoon bewust.
De oom vermijdt	De oom vermijden	singular	1	2	De oom vermijdt de persoon openlijk.
De oom vermijdt	De oom vermijden	singular	1	2	De oom vermijdt de persoon voorzichtig.
De oom vermijdt	De oom vermijden	singular	1	2	De oom vermijdt de persoon waarschijnlijk.
De oom vermijdt	De oom vermijden	singular	1	2	De oom vermijdt de persoon publiekelijk.
De oom vermijdt	De oom vermijden	singular	1	2	De oom vermijdt de persoon zeker.
De oom vermijdt	De oom vermijden	singular	1	2	De oom vermijdt de persoon bewust.
De oom inspireert	De oom inspireren	singular	1	2	De oom inspireert de persoon openlijk.
De oom inspireert	De oom inspireren	singular	1	2	De oom inspireert de persoon voorzichtig.
De oom inspireert	De oom inspireren	singular	1	2	De oom inspireert de persoon waarschijnlijk.
De oom inspireert	De oom inspireren	singular	1	2	De oom inspireert de persoon publiekelijk.
De oom inspireert	De oom inspireren	singular	1	2	De oom inspireert de persoon zeker.
De oom inspireert	De oom inspireren	singular	1	2	De oom inspireert de persoon bewust.
De oom kent	De oom kennen	singular	1	2	De oom kent de persoon openlijk.
De oom kent	De oom kennen	singular	1	2	De oom kent de persoon voorzichtig.
De oom kent	De oom kennen	singular	1	2	De oom kent de persoon waarschijnlijk.
De oom kent	De oom kennen	singular	1	2	De oom kent de persoon publiekelijk.
De oom kent	De oom kennen	singular	1	2	De oom kent de persoon zeker.
De oom kent	De oom kennen	singular	1	2	De oom kent de persoon bewust.
De oom verwart	De oom verwarren	singular	1	2	De oom verwart de persoon openlijk.
De oom verwart	De oom verwarren	singular	1	2	De oom verwart de persoon voorzichtig.
De oom verwart	De oom verwarren	singular	1	2	De oom verwart de persoon waarschijnlijk.
De oom verwart	De oom verwarren	singular	1	2	De oom verwart de persoon publiekelijk.
De oom verwart	De oom verwarren	singular	1	2	De oom verwart de persoon zeker.
De oom verwart	De oom verwarren	singular	1	2	De oom verwart de persoon bewust.
De oom stimuleert	De oom stimuleren	singular	1	2	De oom stimuleert de persoon openlijk.
De oom stimuleert	De oom stimuleren	singular	1	2	De oom stimuleert de persoon voorzichtig.
De oom stimuleert	De oom stimuleren	singular	1	2	De oom stimuleert de persoon waarschijnlijk.
De oom stimuleert	De oom stimuleren	singular	1	2	De oom stimuleert de persoon publiekelijk.
De oom stimuleert	De oom stimuleren	singular	1	2	De oom stimuleert de persoon zeker.
De oom stimuleert	De oom stimuleren	singular	1	2	De oom stimuleert de persoon bewust.
De oom onthoudt	De oom onthouden	singular	1	2	De oom onthoudt de persoon openlijk.
De oom onthoudt	De oom onthouden	singular	1	2	De oom onthoudt de persoon voorzichtig.
De oom onthoudt	De oom onthouden	singular	1	2	De oom onthoudt de persoon waarschijnlijk.
De oom onthoudt	De oom onthouden	singular	1	2	De oom onthoudt de persoon publiekelijk.
De oom onthoudt	De oom onthouden	singular	1	2	De oom onthoudt de persoon zeker.
De oom onthoudt	De oom onthouden	singular	1	2	De oom onthoudt de persoon bewust.
De oom bemoedigt	De oom bemoedigen	singular	1	2	De oom bemoedigt de persoon openlijk.
De oom bemoedigt	De oom bemoedigen	singular	1	2	De oom bemoedigt de persoon voorzichtig.
De oom bemoedigt	De oom bemoedigen	singular	1	2	De oom bemoedigt de persoon waarschijnlijk.
De oom bemoedigt	De oom bemoedigen	singular	1	2	De oom bemoedigt de persoon publiekelijk.
De oom bemoedigt	De oom bemoedigen	singular	1	2	De oom bemoedigt de persoon zeker.
De oom bemoedigt	De oom bemoedigen	singular	1	2	De oom bemoedigt de persoon bewust.
De oom observeert	De oom observeren	singular	1	2	De oom observeert de persoon openlijk.
De oom observeert	De oom observeren	singular	1	2	De oom observeert de persoon voorzichtig.
De oom observeert	De oom observeren	singular	1	2	De oom observeert de persoon waarschijnlijk.
De oom observeert	De oom observeren	singular	1	2	De oom observeert de persoon publiekelijk.
De oom observeert	De oom observeren	singular	1	2	De oom observeert de persoon zeker.
De oom observeert	De oom observeren	singular	1	2	De oom observeert de persoon bewust.
De oom begrijpt	De oom begrijpen	singular	1	2	De oom begrijpt de persoon openlijk.
De oom begrijpt	De oom begrijpen	singular	1	2	De oom begrijpt de persoon voorzichtig.
De oom begrijpt	De oom begrijpen	singular	1	2	De oom begrijpt de persoon waarschijnlijk.
De oom begrijpt	De oom begrijpen	singular	1	2	De oom begrijpt de persoon publiekelijk.
De oom begrijpt	De oom begrijpen	singular	1	2	De oom begrijpt de persoon zeker.
De oom begrijpt	De oom begrijpen	singular	1	2	De oom begrijpt de persoon bewust.
De oom groet	De oom groeten	singular	1	2	De oom groet de persoon openlijk.
De oom groet	De oom groeten	singular	1	2	De oom groet de persoon voorzichtig.
De oom groet	De oom groeten	singular	1	2	De oom groet de persoon waarschijnlijk.
De oom groet	De oom groeten	singular	1	2	De oom groet de persoon publiekelijk.
De oom groet	De oom groeten	singular	1	2	De oom groet de persoon zeker.
De oom groet	De oom groeten	singular	1	2	De oom groet de persoon bewust.
De oom bekritiseert	De oom bekritiseren	singular	1	2	De oom bekritiseert de persoon openlijk.
De oom bekritiseert	De oom bekritiseren	singular	1	2	De oom bekritiseert de persoon voorzichtig.
De oom bekritiseert	De oom bekritiseren	singular	1	2	De oom bekritiseert de persoon waarschijnlijk.
De oom bekritiseert	De oom bekritiseren	singular	1	2	De oom bekritiseert de persoon publiekelijk.
De oom bekritiseert	De oom bekritiseren	singular	1	2	De oom bekritiseert de persoon zeker.
De oom bekritiseert	De oom bekritiseren	singular	1	2	De oom bekritiseert de persoon bewust.
De oom ontmoedigt	De oom ontmoedigen	singular	1	2	De oom ontmoedigt de persoon openlijk.
De oom ontmoedigt	De oom ontmoedigen	singular	1	2	De oom ontmoedigt de persoon voorzichtig.
De oom ontmoedigt	De oom ontmoedigen	singular	1	2	De oom ontmoedigt de persoon waarschijnlijk.
De oom ontmoedigt	De oom ontmoedigen	singular	1	2	De oom ontmoedigt de persoon publiekelijk.
De oom ontmoedigt	De oom ontmoedigen	singular	1	2	De oom ontmoedigt de persoon zeker.
De oom ontmoedigt	De oom ontmoedigen	singular	1	2	De oom ontmoedigt de persoon bewust.
De moeder bewondert	De moeder bewonderen	singular	1	2	De moeder bewondert de persoon openlijk.
De moeder bewondert	De moeder bewonderen	singular	1	2	De moeder bewondert de persoon voorzichtig.
De moeder bewondert	De moeder bewonderen	singular	1	2	De moeder bewondert de persoon waarschijnlijk.
De moeder bewondert	De moeder bewonderen	singular	1	2	De moeder bewondert de persoon publiekelijk.
De moeder bewondert	De moeder bewonderen	singular	1	2	De moeder bewondert de persoon zeker.
De moeder bewondert	De moeder bewonderen	singular	1	2	De moeder bewondert de persoon bewust.
De moeder vermijdt	De moeder vermijden	singular	1	2	De moeder vermijdt de persoon openlijk.
De moeder vermijdt	De moeder vermijden	singular	1	2	De moeder vermijdt de persoon voorzichtig.
De moeder vermijdt	De moeder vermijden	singular	1	2	De moeder vermijdt de persoon waarschijnlijk.
De moeder vermijdt	De moeder vermijden	singular	1	2	De moeder vermijdt de persoon publiekelijk.
De moeder vermijdt	De moeder vermijden	singular	1	2	De moeder vermijdt de persoon zeker.
De moeder vermijdt	De moeder vermijden	singular	1	2	De moeder vermijdt de persoon bewust.
De moeder inspireert	De moeder inspireren	singular	1	2	De moeder inspireert de persoon openlijk.
De moeder inspireert	De moeder inspireren	singular	1	2	De moeder inspireert de persoon voorzichtig.
De moeder inspireert	De moeder inspireren	singular	1	2	De moeder inspireert de persoon waarschijnlijk.
De moeder inspireert	De moeder inspireren	singular	1	2	De moeder inspireert de persoon publiekelijk.
De moeder inspireert	De moeder inspireren	singular	1	2	De moeder inspireert de persoon zeker.
De moeder inspireert	De moeder inspireren	singular	1	2	De moeder inspireert de persoon bewust.
De moeder kent	De moeder kennen	singular	1	2	De moeder kent de persoon openlijk.
De moeder kent	De moeder kennen	singular	1	2	De moeder kent de persoon voorzichtig.
De moeder kent	De moeder kennen	singular	1	2	De moeder kent de persoon waarschijnlijk.
De moeder kent	De moeder kennen	singular	1	2	De moeder kent de persoon publiekelijk.
De moeder kent	De moeder kennen	singular	1	2	De moeder kent de persoon zeker.
De moeder kent	De moeder kennen	singular	1	2	De moeder kent de persoon bewust.
De moeder verwart	De moeder verwarren	singular	1	2	De moeder verwart de persoon openlijk.
De moeder verwart	De moeder verwarren	singular	1	2	De moeder verwart de persoon voorzichtig.
De moeder verwart	De moeder verwarren	singular	1	2	De moeder verwart de persoon waarschijnlijk.
De moeder verwart	De moeder verwarren	singular	1	2	De moeder verwart de persoon publiekelijk.
De moeder verwart	De moeder verwarren	singular	1	2	De moeder verwart de persoon zeker.
De moeder verwart	De moeder verwarren	singular	1	2	De moeder verwart de persoon bewust.
De moeder stimuleert	De moeder stimuleren	singular	1	2	De moeder stimuleert de persoon openlijk.
De moeder stimuleert	De moeder stimuleren	singular	1	2	De moeder stimuleert de persoon voorzichtig.
De moeder stimuleert	De moeder stimuleren	singular	1	2	De moeder stimuleert de persoon waarschijnlijk.
De moeder stimuleert	De moeder stimuleren	singular	1	2	De moeder stimuleert de persoon publiekelijk.
De moeder stimuleert	De moeder stimuleren	singular	1	2	De moeder stimuleert de persoon zeker.
De moeder stimuleert	De moeder stimuleren	singular	1	2	De moeder stimuleert de persoon bewust.
De moeder onthoudt	De moeder onthouden	singular	1	2	De moeder onthoudt de persoon openlijk.
De moeder onthoudt	De moeder onthouden	singular	1	2	De moeder onthoudt de persoon voorzichtig.
De moeder onthoudt	De moeder onthouden	singular	1	2	De moeder onthoudt de persoon waarschijnlijk.
De moeder onthoudt	De moeder onthouden	singular	1	2	De moeder onthoudt de persoon publiekelijk.
De moeder onthoudt	De moeder onthouden	singular	1	2	De moeder onthoudt de persoon zeker.
De moeder onthoudt	De moeder onthouden	singular	1	2	De moeder onthoudt de persoon bewust.
De moeder bemoedigt	De moeder bemoedigen	singular	1	2	De moeder bemoedigt de persoon openlijk.
De moeder bemoedigt	De moeder bemoedigen	singular	1	2	De moeder bemoedigt de persoon voorzichtig.
De moeder bemoedigt	De moeder bemoedigen	singular	1	2	De moeder bemoedigt de persoon waarschijnlijk.
De moeder bemoedigt	De moeder bemoedigen	singular	1	2	De moeder bemoedigt de persoon publiekelijk.
De moeder bemoedigt	De moeder bemoedigen	singular	1	2	De moeder bemoedigt de persoon zeker.
De moeder bemoedigt	De moeder bemoedigen	singular	1	2	De moeder bemoedigt de persoon bewust.
De moeder observeert	De moeder observeren	singular	1	2	De moeder observeert de persoon openlijk.
De moeder observeert	De moeder observeren	singular	1	2	De moeder observeert de persoon voorzichtig.
De moeder observeert	De moeder observeren	singular	1	2	De moeder observeert de persoon waarschijnlijk.
De moeder observeert	De moeder observeren	singular	1	2	De moeder observeert de persoon publiekelijk.
De moeder observeert	De moeder observeren	singular	1	2	De moeder observeert de persoon zeker.
De moeder observeert	De moeder observeren	singular	1	2	De moeder observeert de persoon bewust.
De moeder begrijpt	De moeder begrijpen	singular	1	2	De moeder begrijpt de persoon openlijk.
De moeder begrijpt	De moeder begrijpen	singular	1	2	De moeder begrijpt de persoon voorzichtig.
De moeder begrijpt	De moeder begrijpen	singular	1	2	De moeder begrijpt de persoon waarschijnlijk.
De moeder begrijpt	De moeder begrijpen	singular	1	2	De moeder begrijpt de persoon publiekelijk.
De moeder begrijpt	De moeder begrijpen	singular	1	2	De moeder begrijpt de persoon zeker.
De moeder begrijpt	De moeder begrijpen	singular	1	2	De moeder begrijpt de persoon bewust.
De moeder groet	De moeder groeten	singular	1	2	De moeder groet de persoon openlijk.
De moeder groet	De moeder groeten	singular	1	2	De moeder groet de persoon voorzichtig.
De moeder groet	De moeder groeten	singular	1	2	De moeder groet de persoon waarschijnlijk.
De moeder groet	De moeder groeten	singular	1	2	De moeder groet de persoon publiekelijk.
De moeder groet	De moeder groeten	singular	1	2	De moeder groet de persoon zeker.
De moeder groet	De moeder groeten	singular	1	2	De moeder groet de persoon bewust.
De moeder bekritiseert	De moeder bekritiseren	singular	1	2	De moeder bekritiseert de persoon openlijk.
De moeder bekritiseert	De moeder bekritiseren	singular	1	2	De moeder bekritiseert de persoon voorzichtig.
De moeder bekritiseert	De moeder bekritiseren	singular	1	2	De moeder bekritiseert de persoon waarschijnlijk.
De moeder bekritiseert	De moeder bekritiseren	singular	1	2	De moeder bekritiseert de persoon publiekelijk.
De moeder bekritiseert	De moeder bekritiseren	singular	1	2	De moeder bekritiseert de persoon zeker.
De moeder bekritiseert	De moeder bekritiseren	singular	1	2	De moeder bekritiseert de persoon bewust.
De moeder ontmoedigt	De moeder ontmoedigen	singular	1	2	De moeder ontmoedigt de persoon openlijk.
De moeder ontmoedigt	De moeder ontmoedigen	singular	1	2	De moeder ontmoedigt de persoon voorzichtig.
De moeder ontmoedigt	De moeder ontmoedigen	singular	1	2	De moeder ontmoedigt de persoon waarschijnlijk.
De moeder ontmoedigt	De moeder ontmoedigen	singular	1	2	De moeder ontmoedigt de persoon publiekelijk.
De moeder ontmoedigt	De moeder ontmoedigen	singular	1	2	De moeder ontmoedigt de persoon zeker.
De moeder ontmoedigt	De moeder ontmoedigen	singular	1	2	De moeder ontmoedigt de persoon bewust.
De leraar bewondert	De leraar bewonderen	singular	1	2	De leraar bewondert de persoon openlijk.
De leraar bewondert	De leraar bewonderen	singular	1	2	De leraar bewondert de persoon voorzichtig.
De leraar bewondert	De leraar bewonderen	singular	1	2	De leraar bewondert de persoon waarschijnlijk.
De leraar bewondert	De leraar bewonderen	singular	1	2	De leraar bewondert de persoon publiekelijk.
De leraar bewondert	De leraar bewonderen	singular	1	2	De leraar bewondert de persoon zeker.
De leraar bewondert	De leraar bewonderen	singular	1	2	De leraar bewondert de persoon bewust.
De leraar vermijdt	De leraar vermijden	singular	1	2	De leraar vermijdt de persoon openlijk.
De leraar vermijdt	De leraar vermijden	singular	1	2	De leraar vermijdt de persoon voorzichtig.
De leraar vermijdt	De leraar vermijden	singular	1	2	De leraar vermijdt de persoon waarschijnlijk.
De leraar vermijdt	De leraar vermijden	singular	1	2	De leraar vermijdt de persoon publiekelijk.
De leraar vermijdt	De leraar vermijden	singular	1	2	De leraar vermijdt de persoon zeker.
De leraar vermijdt	De leraar vermijden	singular	1	2	De leraar vermijdt de persoon bewust.
De leraar inspireert	De leraar inspireren	singular	1	2	De leraar inspireert de persoon openlijk.
De leraar inspireert	De leraar inspireren	singular	1	2	De leraar inspireert de persoon voorzichtig.
De leraar inspireert	De leraar inspireren	singular	1	2	De leraar inspireert de persoon waarschijnlijk.
De leraar inspireert	De leraar inspireren	singular	1	2	De leraar inspireert de persoon publiekelijk.
De leraar inspireert	De leraar inspireren	singular	1	2	De leraar inspireert de persoon zeker.
De leraar inspireert	De leraar inspireren	singular	1	2	De leraar inspireert de persoon bewust.
De leraar kent	De leraar kennen	singular	1	2	De leraar kent de persoon openlijk.
De leraar kent	De leraar kennen	singular	1	2	De leraar kent de persoon voorzichtig.
De leraar kent	De leraar kennen	singular	1	2	De leraar kent de persoon waarschijnlijk.
De leraar kent	De leraar kennen	singular	1	2	De leraar kent de persoon publiekelijk.
De leraar kent	De leraar kennen	singular	1	2	De leraar kent de persoon zeker.
De leraar kent	De leraar kennen	singular	1	2	De leraar kent de persoon bewust.
De leraar verwart	De leraar verwarren	singular	1	2	De leraar verwart de persoon openlijk.
De leraar verwart	De leraar verwarren	singular	1	2	De leraar verwart de persoon voorzichtig.
De leraar verwart	De leraar verwarren	singular	1	2	De leraar verwart de persoon waarschijnlijk.
De leraar verwart	De leraar verwarren	singular	1	2	De leraar verwart de persoon publiekelijk.
De leraar verwart	De leraar verwarren	singular	1	2	De leraar verwart de persoon zeker.
De leraar verwart	De leraar verwarren	singular	1	2	De leraar verwart de persoon bewust.
De leraar stimuleert	De leraar stimuleren	singular	1	2	De leraar stimuleert de persoon openlijk.
De leraar stimuleert	De leraar stimuleren	singular	1	2	De leraar stimuleert de persoon voorzichtig.
De leraar stimuleert	De leraar stimuleren	singular	1	2	De leraar stimuleert de persoon waarschijnlijk.
De leraar stimuleert	De leraar stimuleren	singular	1	2	De leraar stimuleert de persoon publiekelijk.
De leraar stimuleert	De leraar stimuleren	singular	1	2	De leraar stimuleert de persoon zeker.
De leraar stimuleert	De leraar stimuleren	singular	1	2	De leraar stimuleert de persoon bewust.
De leraar onthoudt	De leraar onthouden	singular	1	2	De leraar onthoudt de persoon openlijk.
De leraar onthoudt	De leraar onthouden	singular	1	2	De leraar onthoudt de persoon voorzichtig.
De leraar onthoudt	De leraar onthouden	singular	1	2	De leraar onthoudt de persoon waarschijnlijk.
De leraar onthoudt	De leraar onthouden	singular	1	2	De leraar onthoudt de persoon publiekelijk.
De leraar onthoudt	De leraar onthouden	singular	1	2	De leraar onthoudt de persoon zeker.
De leraar onthoudt	De leraar onthouden	singular	1	2	De leraar onthoudt de persoon bewust.
De leraar bemoedigt	De leraar bemoedigen	singular	1	2	De leraar bemoedigt de persoon openlijk.
De leraar bemoedigt	De leraar bemoedigen	singular	1	2	De leraar bemoedigt de persoon voorzichtig.
De leraar bemoedigt	De leraar bemoedigen	singular	1	2	De leraar bemoedigt de persoon waarschijnlijk.
De leraar bemoedigt	De leraar bemoedigen	singular	1	2	De leraar bemoedigt de persoon publiekelijk.
De leraar bemoedigt	De leraar bemoedigen	singular	1	2	De leraar bemoedigt de persoon zeker.
De leraar bemoedigt	De leraar bemoedigen	singular	1	2	De leraar bemoedigt de persoon bewust.
De leraar observeert	De leraar observeren	singular	1	2	De leraar observeert de persoon openlijk.
De leraar observeert	De leraar observeren	singular	1	2	De leraar observeert de persoon voorzichtig.
De leraar observeert	De leraar observeren	singular	1	2	De leraar observeert de persoon waarschijnlijk.
De leraar observeert	De leraar observeren	singular	1	2	De leraar observeert de persoon publiekelijk.
De leraar observeert	De leraar observeren	singular	1	2	De leraar observeert de persoon zeker.
De leraar observeert	De leraar observeren	singular	1	2	De leraar observeert de persoon bewust.
De leraar begrijpt	De leraar begrijpen	singular	1	2	De leraar begrijpt de persoon openlijk.
De leraar begrijpt	De leraar begrijpen	singular	1	2	De leraar begrijpt de persoon voorzichtig.
De leraar begrijpt	De leraar begrijpen	singular	1	2	De leraar begrijpt de persoon waarschijnlijk.
De leraar begrijpt	De leraar begrijpen	singular	1	2	De leraar begrijpt de persoon publiekelijk.
De leraar begrijpt	De leraar begrijpen	singular	1	2	De leraar begrijpt de persoon zeker.
De leraar begrijpt	De leraar begrijpen	singular	1	2	De leraar begrijpt de persoon bewust.
De leraar groet	De leraar groeten	singular	1	2	De leraar groet de persoon openlijk.
De leraar groet	De leraar groeten	singular	1	2	De leraar groet de persoon voorzichtig.
De leraar groet	De leraar groeten	singular	1	2	De leraar groet de persoon waarschijnlijk.
De leraar groet	De leraar groeten	singular	1	2	De leraar groet de persoon publiekelijk.
De leraar groet	De leraar groeten	singular	1	2	De leraar groet de persoon zeker.
De leraar groet	De leraar groeten	singular	1	2	De leraar groet de persoon bewust.
De leraar bekritiseert	De leraar bekritiseren	singular	1	2	De leraar bekritiseert de persoon openlijk.
